good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Yine yeni takvimi astım ve önemli tarihleri işaretledim.;Yine yeni takvimi as ve önemli tarihleri işaretledim.;astım;as;işaretledim;suspended_affixation
Ve kırmızı ışıkta durdu ve bekledi.;Ve kırmızı ışıkta dur ve bekledi.;durdu;dur;bekledi;suspended_affixation
İlk kahvemi içtim ve gazeteyi okudum.;İlk kahvemi iç ve gazeteyi okudum.;içtim;iç;okudum;suspended_affixation
Ne güzel bir kahve yaptım ve içtim.;Ne güzel bir kahve yap ve içtim.;yaptım;yap;içtim;suspended_affixation
Güzel yemek yaptılar ve misafirleri ağırladılar.;Güzel yemek yap ve misafirleri ağırladılar.;yaptılar;yap;ağırladılar;suspended_affixation
Sonra almanca çalıştım ve arkadaşlarımla pratik yaptım.;Sonra almanca çalış ve arkadaşlarımla pratik yaptım.;çalıştım;çalış;yaptım;suspended_affixation
Gece yorgun olduğum için yattım ve erkenden uyudum.;Gece yorgun olduğum için yat ve erkenden uyudum.;yattım;yat;uyudum;suspended_affixation
Bir raftaki kitaplara göz attım ve beğendiğimi aldım.;Bir raftaki kitaplara göz at ve beğendiğimi aldım.;attım;at;aldım;suspended_affixation
Kıyafetleri ütüledim ve dolaba astım.;Kıyafetleri ütüle ve dolaba astım.;ütüledim;ütüle;astım;suspended_affixation
Ayrıca toplantıya katıldım ve fikirlerimi paylaştım.;Ayrıca toplantıya katıl ve fikirlerimi paylaştım.;katıldım;katıl;paylaştım;suspended_affixation
Küçük çiçekleri suladım ve toprağını değiştirdim.;Küçük çiçekleri sula ve toprağını değiştirdim.;suladım;sula;değiştirdim;suspended_affixation
Böylece ödevlerimi bitirdim ve oyun oynamaya başladım.;Böylece ödevlerimi bitir ve oyun oynamaya başladım.;bitirdim;bitir;başladım;suspended_affixation
Güzel bir kahve yaptım ve içtim.;Güzel bir kahve yap ve içtim.;yaptım;yap;içtim;suspended_affixation
Artık yorgun olduğum için yattım ve erkenden uyudum.;Artık yorgun olduğum için yat ve erkenden uyudum.;yattım;yat;uyudum;suspended_affixation
Menüye yeni bir tarif koyuldu ve çok beğenildi.;Menüye yeni bir tarif koyul ve çok beğenildi.;koyuldu;koyul;beğenildi;suspended_affixation
Bütün kıyafetleri ütüledim ve dolaba astım.;Bütün kıyafetleri ütüle ve dolaba astım.;ütüledim;ütüle;astım;suspended_affixation
Onlar yemek yaptılar ve misafirleri ağırladılar.;Onlar yemek yap ve misafirleri ağırladılar.;yaptılar;yap;ağırladılar;suspended_affixation
Raporu hazırladım ve müdüre sundum.;Raporu hazırla ve müdüre sundum.;hazırladım;hazırla;sundum;suspended_affixation
Ben konsere gittim ve çok eğlendim.;Ben konsere git ve çok eğlendim.;gittim;git;eğlendim;suspended_affixation
Doktor kıyafetleri ütüledi ve oğluna verdi.;Doktor kıyafetleri ütüle ve oğluna verdi.;ütüledi;ütüle;verdi;suspended_affixation
Ben almanca çalıştım ve arkadaşlarımla pratik yaptım.;Ben almanca çalış ve arkadaşlarımla pratik yaptım.;çalıştım;çalış;yaptım;suspended_affixation
Bu kurabiyeleri pişirdim ve soğumaya bıraktım.;Bu kurabiyeleri pişir ve soğumaya bıraktım.;pişirdim;pişir;bıraktım;suspended_affixation
Daha yeni aldığım elbiseyi denedim ve çok beğendim.;Daha yeni aldığım elbiseyi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Konsere gittim ve dans ettim.;Konsere git ve dans ettim.;gittim;git;ettim;suspended_affixation
Yine menüye yeni bir tarif koyuldu ve çok beğenildi.;Yine menüye yeni bir tarif koyul ve çok beğenildi.;koyuldu;koyul;beğenildi;suspended_affixation
Diğer bulaşıkları yıkadım ve makineye yerleştirdim.;Diğer bulaşıkları yıka ve makineye yerleştirdim.;yıkadım;yıka;yerleştirdim;suspended_affixation
Bütün kıyafetleri katladım ve çekmeceye koydum.;Bütün kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Yine konsere gittim ve çok eğlendim.;Yine konsere git ve çok eğlendim.;gittim;git;eğlendim;suspended_affixation
Genç kaza yaptı ve polisi aradı.;Genç kaza yap ve polisi aradı.;yaptı;yap;aradı;suspended_affixation
Android telefonumu şarj ettim ve mesajları kontrol ettim.;Android telefonumu şarj et ve mesajları kontrol ettim.;ettim;et;ettim;suspended_affixation
3 yeni şarkı besteledim ve kaydettim.;3 yeni şarkı beste ve kaydettim.;besteledim;beste;kaydettim;suspended_affixation
Öncelikle kedimi veterinere götürdüm ve muayene ettirdim.;Öncelikle kedimi veterinere götür ve muayene ettirdim.;götürdüm;götür;ettirdim;suspended_affixation
Bu konsere gittim ve dans ettim.;Bu konsere git ve dans ettim.;gittim;git;ettim;suspended_affixation
Ve bebeği sevdim ve kucağıma aldım.;Ve bebeği sev ve kucağıma aldım.;sevdim;sev;aldım;suspended_affixation
Şimdi telefonu şarja koydum ve biraz dolunca açtım.;Şimdi telefonu şarja koy ve biraz dolunca açtım.;koydum;koy;açtım;suspended_affixation
Ardından spor salonuna kaydoldu ve düzenli gitmeye başladı.;Ardından spor salonuna kaydol ve düzenli gitmeye başladı.;kaydoldu;kaydol;başladı;suspended_affixation
Öncelikle ders notlarını temize çektim ve gruba attım.;Öncelikle ders notlarını temize çek ve gruba attım.;çektim;çek;attım;suspended_affixation
Hemen ödevlerimi bitirdim ve oyun oynamaya başladım.;Hemen ödevlerimi bitir ve oyun oynamaya başladım.;bitirdim;bitir;başladım;suspended_affixation
Yine kütüphaneden kitap aldım ve okudum.;Yine kütüphaneden kitap al ve okudum.;aldım;al;okudum;suspended_affixation
Kendi stüdyoda şarkıyı kaydettiler ve sosyal medyada paylaştılar.;Kendi stüdyoda şarkıyı kaydet ve sosyal medyada paylaştılar.;kaydettiler;kaydet;paylaştılar;suspended_affixation
Sonra stüdyoda şarkıyı kaydettiler ve sosyal medyada paylaştılar.;Sonra stüdyoda şarkıyı kaydet ve sosyal medyada paylaştılar.;kaydettiler;kaydet;paylaştılar;suspended_affixation
Evde yeni aldığım elbiseyi denedim ve çok beğendim.;Evde yeni aldığım elbiseyi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Önce müzik dinledim ve rahatladım.;Önce müzik dinle ve rahatladım.;dinledim;dinle;rahatladım;suspended_affixation
</s> öznur ablasının nişan töreni için giyindi ve süslendi.;</s> öznur ablasının nişan töreni için giyin ve süslendi.;giyindi;giyin;süslendi;suspended_affixation
Artık yeni bir iş buldu ve para kazanmaya başladı.;Artık yeni bir iş bul ve para kazanmaya başladı.;buldu;bul;başladı;suspended_affixation
Evde aşure yaptık ve komşulara dağıttık.;Evde aşure yap ve komşulara dağıttık.;yaptık;yap;dağıttık;suspended_affixation
Bazı bitkileri suladım ve dallarını budadım.;Bazı bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
Biz yemek yedim ve su içtim.;Biz yemek ye ve su içtim.;yedim;ye;içtim;suspended_affixation
Ruhsatsız olduğu tespit edilen işletme mühürlendi ve kapatıldı.;Ruhsatsız olduğu tespit edilen işletme mühürlen ve kapatıldı.;mühürlendi;mühürlen;kapatıldı;suspended_affixation
2 yemek yedim ve su içtim.;2 yemek ye ve su içtim.;yedim;ye;içtim;suspended_affixation
Öncelikle toplantıya katıldım ve fikirlerimi paylaştım.;Öncelikle toplantıya katıl ve fikirlerimi paylaştım.;katıldım;katıl;paylaştım;suspended_affixation
Böylece yeni bir iş buldu ve para kazanmaya başladı.;Böylece yeni bir iş bul ve para kazanmaya başladı.;buldu;bul;başladı;suspended_affixation
Tüm bitkileri suladım ve dallarını budadım.;Tüm bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
İki maçı izledik ve sonucu tartıştık.;İki maçı izle ve sonucu tartıştık.;izledik;izle;tartıştık;suspended_affixation
Kendisi fotoğraf çekti ve albüme koydu.;Kendisi fotoğraf çek ve albüme koydu.;çekti;çek;koydu;suspended_affixation
Bu toplantıya katıldım ve fikirlerimi paylaştım.;Bu toplantıya katıl ve fikirlerimi paylaştım.;katıldım;katıl;paylaştım;suspended_affixation
Kız kütüphaneye gitti ve kitap aldı.;Kız kütüphaneye git ve kitap aldı.;gitti;git;aldı;suspended_affixation
Yapılan ruhsatsız olduğu tespit edilen işletme mühürlendi ve kapatıldı.;Yapılan ruhsatsız olduğu tespit edilen işletme mühürlen ve kapatıldı.;mühürlendi;mühürlen;kapatıldı;suspended_affixation
Sonra konsere gittim ve şarkılara eşlik ettim.;Sonra konsere git ve şarkılara eşlik ettim.;gittim;git;ettim;suspended_affixation
Bir kütüphaneden kitap aldım ve okudum.;Bir kütüphaneden kitap al ve okudum.;aldım;al;okudum;suspended_affixation
Arabayı park ettim ve alışveriş merkezine girdim.;Arabayı park et ve alışveriş merkezine girdim.;ettim;et;girdim;suspended_affixation
Hemen konser bileti aldım ve arkadaşıma haber verdim.;Hemen konser bileti al ve arkadaşıma haber verdim.;aldım;al;verdim;suspended_affixation
Akşam kahvaltı hazırladı ve ailesiyle zaman geçirdi.;Akşam kahvaltı hazırla ve ailesiyle zaman geçirdi.;hazırladı;hazırla;geçirdi;suspended_affixation
Hazır yemeği ısıttım ve yedim.;Hazır yemeği ısıt ve yedim.;ısıttım;ısıt;yedim;suspended_affixation
Yine sınav kağıtlarını okudum ve notlandırdım.;Yine sınav kağıtlarını oku ve notlandırdım.;okudum;oku;notlandırdım;suspended_affixation
Ben çok çalıştım ve sınavı geçtim.;Ben çok çalış ve sınavı geçtim.;çalıştım;çalış;geçtim;suspended_affixation
Diğer bitkileri suladım ve dallarını budadım.;Diğer bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
İlgili raporu inceledim ve onayladım.;İlgili raporu incele ve onayladım.;inceledim;incele;onayladım;suspended_affixation
Burada köpeği gezdirdim ve sonra eve getirdim.;Burada köpeği gezdir ve sonra eve getirdim.;gezdirdim;gezdir;getirdim;suspended_affixation
Şimdi arabayı yıkadım ve cilaladım.;Şimdi arabayı yıka ve cilaladım.;yıkadım;yıka;cilaladım;suspended_affixation
Bütün ders notlarını temize çektim ve gruba attım.;Bütün ders notlarını temize çek ve gruba attım.;çektim;çek;attım;suspended_affixation
Ardından kıyafetleri ütüledi ve oğluna verdi.;Ardından kıyafetleri ütüle ve oğluna verdi.;ütüledi;ütüle;verdi;suspended_affixation
Yine telefonu şarja koydum ve biraz dolunca açtım.;Yine telefonu şarja koy ve biraz dolunca açtım.;koydum;koy;açtım;suspended_affixation
3 yemek sipariş ettim ve kapıda ödedim.;3 yemek sipariş et ve kapıda ödedim.;ettim;et;ödettim;suspended_affixation
Ardından arabayı yıkadım ve içini temizledim.;Ardından arabayı yıka ve içini temizledim.;yıkadım;yıka;temizledim;suspended_affixation
Ben annemle pazara çıktık ve meyve aldık.;Ben annemle pazara çık ve meyve aldık.;çıktık;çık;aldık;suspended_affixation
Diğer çiçekleri suladım ve toprağını değiştirdim.;Diğer çiçekleri sula ve toprağını değiştirdim.;suladım;sula;değiştirdim;suspended_affixation
Ben arabanın lastiklerini değiştirdim ve balans ayarı yaptırdım.;Ben arabanın lastiklerini değiştir ve balans ayarı yaptırdım.;değiştirdim;değiştir;yaptırdım;suspended_affixation
Bu bebeği sevdim ve kucağıma aldım.;Bu bebeği sev ve kucağıma aldım.;sevdim;sev;aldım;suspended_affixation
Akşam bahçeyi temizledim ve çiçek ektim.;Akşam bahçeyi temizle ve çiçek ektim.;temizledim;temizle;ektim;suspended_affixation
Akşam kahvemi içtim ve gazeteyi okudum.;Akşam kahvemi iç ve gazeteyi okudum.;içtim;iç;okudum;suspended_affixation
Bugün sabah erken kalktım ve koşuya çıktım.;Bugün sabah erken kalk ve koşuya çıktım.;kalktım;kalk;çıktım;suspended_affixation
Yine festivale yüksek katılım sağlandı ve yoğun ilgi gösterildi.;Yine festivale yüksek katılım sağlan ve yoğun ilgi gösterildi.;sağlandı;sağlan;gösterildi;suspended_affixation
O kazağı ördü ve sevgilisine hediye etti.;O kazağı ör ve sevgilisine hediye etti.;ördü;ör;etti;suspended_affixation
Festivale yüksek katılım sağlandı ve yoğun ilgi gösterildi.;Festivale yüksek katılım sağlan ve yoğun ilgi gösterildi.;sağlandı;sağlan;gösterildi;suspended_affixation
Motor kaza yaptı ve polisi aradı.;Motor kaza yap ve polisi aradı.;yaptı;yap;aradı;suspended_affixation
Bu raporu hazırladım ve müdüre sundum.;Bu raporu hazırla ve müdüre sundum.;hazırladım;hazırla;sundum;suspended_affixation
Bugün arabayı yıkadım ve cilaladım.;Bugün arabayı yıka ve cilaladım.;yıkadım;yıka;cilaladım;suspended_affixation
Yine kedimi veterinere götürdüm ve muayene ettirdim.;Yine kedimi veterinere götür ve muayene ettirdim.;götürdüm;götür;ettirdim;suspended_affixation
Kız öznur ablasının nişan töreni için giyindi ve süslendi.;Kız öznur ablasının nişan töreni için giyin ve süslendi.;giyindi;giyin;süslendi;suspended_affixation
Bir uçağa bindiler ve memlekete gittiler.;Bir uçağa bin ve memlekete gittiler.;bindiler;bin;gittiler;suspended_affixation
Böylece projeyi tamamladık ve sunuma hazırladık.;Böylece projeyi tamamla ve sunuma hazırladık.;tamamladık;tamamla;hazırladık;suspended_affixation
Kız arkadaşlarımla buluştuk ve sinemaya gittik.;Kız arkadaşlarımla buluş ve sinemaya gittik.;buluştuk;buluş;gittik;suspended_affixation
Şimdi konser biletlerini ayırttım ve arkadaşlarıma haber verdim.;Şimdi konser biletlerini ayırt ve arkadaşlarıma haber verdim.;ayırttım;ayırt;verdim;suspended_affixation
Yine konsere gittim ve şarkılara eşlik ettim.;Yine konsere git ve şarkılara eşlik ettim.;gittim;git;ettim;suspended_affixation
Arkadaşlar hafta sonu pikniğe gittik ve mangal yaktık.;Arkadaşlar hafta sonu pikniğe git ve mangal yaktık.;gittik;git;yaktık;suspended_affixation
Sonra ders notlarını temize çektim ve gruba attım.;Sonra ders notlarını temize çek ve gruba attım.;çektim;çek;attım;suspended_affixation
Bir bisiklete bindik ve parkta tur attık.;Bir bisiklete bin ve parkta tur attık.;bindik;bin;attık;suspended_affixation
Ben kütüphaneye gitti ve kitap aldı.;Ben kütüphaneye git ve kitap aldı.;gitti;git;aldı;suspended_affixation
3 projeyi tamamladın ve sunumu hazırladın.;3 projeyi tamamla ve sunumu hazırladın.;tamamladın;tamamla;hazırladın;suspended_affixation
Çocuklar yürüyüşe çıktı ve manzarayı izledi.;Çocuklar yürüyüşe çık ve manzarayı izledi.;çıktı;çık;izledi;suspended_affixation
Ben kardeşimle kavga ettik ve sonra barıştık.;Ben kardeşimle kavga et ve sonra barıştık.;ettik;et;barıştık;suspended_affixation
Güzel kahvaltı hazırladı ve ailesiyle zaman geçirdi.;Güzel kahvaltı hazırla ve ailesiyle zaman geçirdi.;hazırladı;hazırla;geçirdi;suspended_affixation
Ayrıca raporu inceledim ve onayladım.;Ayrıca raporu incele ve onayladım.;inceledim;incele;onayladım;suspended_affixation
Yine ruhsatsız olduğu tespit edilen işletme mühürlendi ve kapatıldı.;Yine ruhsatsız olduğu tespit edilen işletme mühürlen ve kapatıldı.;mühürlendi;mühürlen;kapatıldı;suspended_affixation
Mehmet spor salonuna kaydoldu ve düzenli gitmeye başladı.;Mehmet spor salonuna kaydol ve düzenli gitmeye başladı.;kaydoldu;kaydol;başladı;suspended_affixation
Gece annemle pazara çıktık ve meyve aldık.;Gece annemle pazara çık ve meyve aldık.;çıktık;çık;aldık;suspended_affixation
Kardeşimle kavga ettik ve sonra barıştık.;Kardeşimle kavga et ve sonra barıştık.;ettik;et;barıştık;suspended_affixation
Kedimi sevdim ve mamasını verdim.;Kedimi sev ve mamasını verdim.;sevdim;sev;verdim;suspended_affixation
Önce köpeği gezdirdim ve sonra eve getirdim.;Önce köpeği gezdir ve sonra eve getirdim.;gezdirdim;gezdir;getirdim;suspended_affixation
Bol yürüyüş yaptık ve güzelce terledik.;Bol yürüyüş yap ve güzelce terledik.;yaptık;yap;terledik;suspended_affixation
Tüm kıyafetleri yıkadım ve kuruttum.;Tüm kıyafetleri yıka ve kuruttum.;yıkadım;yıka;kuruttum;suspended_affixation
Hemen yemek sipariş ettim ve kapıda ödedim.;Hemen yemek sipariş et ve kapıda ödedim.;ettim;et;ödettim;suspended_affixation
Ben kütüphaneden kitap aldım ve okudum.;Ben kütüphaneden kitap al ve okudum.;aldım;al;okudum;suspended_affixation
Ayrıca arabanın lastiklerini değiştirdim ve balans ayarı yaptırdım.;Ayrıca arabanın lastiklerini değiştir ve balans ayarı yaptırdım.;değiştirdim;değiştir;yaptırdım;suspended_affixation
Konser biletlerini ayırttım ve arkadaşlarıma haber verdim.;Konser biletlerini ayırt ve arkadaşlarıma haber verdim.;ayırttım;ayırt;verdim;suspended_affixation
Herkes yürüyüşe çıktı ve manzarayı izledi.;Herkes yürüyüşe çık ve manzarayı izledi.;çıktı;çık;izledi;suspended_affixation
Ben bebeği sevdim ve kucağıma aldım.;Ben bebeği sev ve kucağıma aldım.;sevdim;sev;aldım;suspended_affixation
Ben kedimi veterinere götürdüm ve muayene ettirdim.;Ben kedimi veterinere götür ve muayene ettirdim.;götürdüm;götür;ettirdim;suspended_affixation
Ben kıyafetleri katladım ve çekmeceye koydum.;Ben kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Klasik müzik dinledim ve rahatladım.;Klasik müzik dinle ve rahatladım.;dinledim;dinle;rahatladım;suspended_affixation
Sonra kıyafetleri katladım ve bavula yerleştirdim.;Sonra kıyafetleri katla ve bavula yerleştirdim.;katladım;katla;yerleştirdim;suspended_affixation
50 fotoğraf çekti ve albüme koydu.;50 fotoğraf çek ve albüme koydu.;çekti;çek;koydu;suspended_affixation
Ben yeni takvimi astım ve önemli tarihleri işaretledim.;Ben yeni takvimi as ve önemli tarihleri işaretledim.;astım;as;işaretledim;suspended_affixation
Bütün bahçeyi temizledim ve çiçek ektim.;Bütün bahçeyi temizle ve çiçek ektim.;temizledim;temizle;ektim;suspended_affixation
Ardından telefonumu şarj ettim ve mesajları kontrol ettim.;Ardından telefonumu şarj et ve mesajları kontrol ettim.;ettim;et;ettim;suspended_affixation
Küçük köpeğimi taradım ve tüylerini topladım.;Küçük köpeğimi tara ve tüylerini topladım.;taradım;tara;topladım;suspended_affixation
Sonra bitkileri suladım ve dallarını budadım.;Sonra bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
Bugün bahçeyi temizledim ve çiçek ektim.;Bugün bahçeyi temizle ve çiçek ektim.;temizledim;temizle;ektim;suspended_affixation
Çok çalıştım ve sınavı geçtim.;Çok çalış ve sınavı geçtim.;çalıştım;çalış;geçtim;suspended_affixation
Sonra raporu inceledim ve onayladım.;Sonra raporu incele ve onayladım.;inceledim;incele;onayladım;suspended_affixation
Sonra konser biletlerini ayırttım ve arkadaşlarıma haber verdim.;Sonra konser biletlerini ayırt ve arkadaşlarıma haber verdim.;ayırttım;ayırt;verdim;suspended_affixation
Diğer kıyafetleri ütüledim ve dolaba astım.;Diğer kıyafetleri ütüle ve dolaba astım.;ütüledim;ütüle;astım;suspended_affixation
Size gelen mesajları kontrol etti ve cevapladı.;Size gelen mesajları kontrol et ve cevapladı.;etti;et;cevapladı;suspended_affixation
Hemen yeni bir işe başladı ve hemen uyum sağladı.;Hemen yeni bir işe başla ve hemen uyum sağladı.;başladı;başla;sağladı;suspended_affixation
Deniz yarışa katıldı ve iyi bir derece aldı.;Deniz yarışa katıl ve iyi bir derece aldı.;katıldı;katıl;aldı;suspended_affixation
Çalışma raporu hazırladım ve müdüre sundum.;Çalışma raporu hazırla ve müdüre sundum.;hazırladım;hazırla;sundum;suspended_affixation
Sonra kedimi sevdim ve mamasını verdim.;Sonra kedimi sev ve mamasını verdim.;sevdim;sev;verdim;suspended_affixation
Ben kıyafetleri ütüledim ve dolaba astım.;Ben kıyafetleri ütüle ve dolaba astım.;ütüledim;ütüle;astım;suspended_affixation
Hemen yemek sipariş ettim ve gelmesini bekledim.;Hemen yemek sipariş et ve gelmesini bekledim.;ettim;et;bekledim;suspended_affixation
Uzun yürüyüş yaptık ve güzelce terledik.;Uzun yürüyüş yap ve güzelce terledik.;yaptık;yap;terledik;suspended_affixation
Hemen kütüphaneden kitap aldım ve okudum.;Hemen kütüphaneden kitap al ve okudum.;aldım;al;okudum;suspended_affixation
Mobilyaları monte ettik ve yerine yerleştirdik.;Mobilyaları monte et ve yerine yerleştirdik.;ettik;et;yerleştirdik;suspended_affixation
Kadın kütüphaneye gitti ve kitap aldı.;Kadın kütüphaneye git ve kitap aldı.;gitti;git;aldı;suspended_affixation
Dün konsere gittim ve şarkılara eşlik ettim.;Dün konsere git ve şarkılara eşlik ettim.;gittim;git;ettim;suspended_affixation
Bir raporu hazırladım ve müdüre sundum.;Bir raporu hazırla ve müdüre sundum.;hazırladım;hazırla;sundum;suspended_affixation
Bütün bitkileri suladım ve dallarını budadım.;Bütün bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
Tam arabayı park ettim ve alışveriş merkezine girdim.;Tam arabayı park et ve alışveriş merkezine girdim.;ettim;et;girdim;suspended_affixation
Sonra mobilyaları monte ettik ve yerine yerleştirdik.;Sonra mobilyaları monte et ve yerine yerleştirdik.;ettik;et;yerleştirdik;suspended_affixation
Önce kıyafetleri yıkadım ve kuruttum.;Önce kıyafetleri yıka ve kuruttum.;yıkadım;yıka;kuruttum;suspended_affixation
Ama dün pazara uğradım ve bir sürü sebze aldım.;Ama dün pazara uğra ve bir sürü sebze aldım.;uğradım;uğra;aldım;suspended_affixation
Önce bahçeyi temizledim ve çiçek ektim.;Önce bahçeyi temizle ve çiçek ektim.;temizledim;temizle;ektim;suspended_affixation
Önce kahvemi içtim ve gazeteyi okudum.;Önce kahvemi iç ve gazeteyi okudum.;içtim;iç;okudum;suspended_affixation
Ardından arkadaşlarımla buluştuk ve sinemaya gittik.;Ardından arkadaşlarımla buluş ve sinemaya gittik.;buluştuk;buluş;gittik;suspended_affixation
Sonra telefonu şarja koydum ve biraz dolunca açtım.;Sonra telefonu şarja koy ve biraz dolunca açtım.;koydum;koy;açtım;suspended_affixation
Ben raftaki kitaplara göz attım ve beğendiğimi aldım.;Ben raftaki kitaplara göz at ve beğendiğimi aldım.;attım;at;aldım;suspended_affixation
Bir projeyi tamamladın ve sunumu hazırladın.;Bir projeyi tamamla ve sunumu hazırladın.;tamamladın;tamamla;hazırladın;suspended_affixation
Dün pazara uğradım ve bir sürü sebze aldım.;Dün pazara uğra ve bir sürü sebze aldım.;uğradım;uğra;aldım;suspended_affixation
Yeni bir iş buldu ve para kazanmaya başladı.;Yeni bir iş bul ve para kazanmaya başladı.;buldu;bul;başladı;suspended_affixation
Diğer kurabiyeleri pişirdim ve soğumaya bıraktım.;Diğer kurabiyeleri pişir ve soğumaya bıraktım.;pişirdim;pişir;bıraktım;suspended_affixation
Spor yaptım ve duş aldım.;Spor yap ve duş aldım.;yaptım;yap;aldım;suspended_affixation
Şimdi yüzme havuzuna girdim ve yüzdüm.;Şimdi yüzme havuzuna gir ve yüzdüm.;girdim;gir;yüzdüm;suspended_affixation
2 konser bileti aldım ve arkadaşıma haber verdim.;2 konser bileti al ve arkadaşıma haber verdim.;aldım;al;verdim;suspended_affixation
Evet dün pazara uğradım ve bir sürü sebze aldım.;Evet dün pazara uğra ve bir sürü sebze aldım.;uğradım;uğra;aldım;suspended_affixation
Diğer kıyafetleri katladım ve dolaba koydum.;Diğer kıyafetleri katla ve dolaba koydum.;katladım;katla;koydum;suspended_affixation
Güzel müzik dinledim ve rahatladım.;Güzel müzik dinle ve rahatladım.;dinledim;dinle;rahatladım;suspended_affixation
Bu kıyafetleri katladım ve bavula yerleştirdim.;Bu kıyafetleri katla ve bavula yerleştirdim.;katladım;katla;yerleştirdim;suspended_affixation
3 yemek sipariş ettim ve gelmesini bekledim.;3 yemek sipariş et ve gelmesini bekledim.;ettim;et;bekledim;suspended_affixation
Ardından bitkileri suladım ve dallarını budadım.;Ardından bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
Eve gelen mesajları kontrol etti ve cevapladı.;Eve gelen mesajları kontrol et ve cevapladı.;etti;et;cevapladı;suspended_affixation
Bugün trafikte sıkıştım ve geç kaldım.;Bugün trafikte sıkış ve geç kaldım.;sıkıştım;sıkış;kaldım;suspended_affixation
Ömer kütüphaneye gitti ve kitap aldı.;Ömer kütüphaneye git ve kitap aldı.;gitti;git;aldı;suspended_affixation
Kendi kahvemi içtim ve gazeteyi okudum.;Kendi kahvemi iç ve gazeteyi okudum.;içtim;iç;okudum;suspended_affixation
Sonra kediyi veterinere götürdüler ve aşı yaptırdılar.;Sonra kediyi veterinere götür ve aşı yaptırdılar.;götürdüler;götür;yaptırdılar;suspended_affixation
Herkes yatak örtüsünü değiştirdiler ve yatağı topladılar.;Herkes yatak örtüsünü değiştir ve yatağı topladılar.;değiştirdiler;değiştir;topladılar;suspended_affixation
Aşure yaptık ve komşulara dağıttık.;Aşure yap ve komşulara dağıttık.;yaptık;yap;dağıttık;suspended_affixation
Adam kütüphaneye gitti ve kitap aldı.;Adam kütüphaneye git ve kitap aldı.;gitti;git;aldı;suspended_affixation
Bütün kitapları düzenlediler ve raflara yerleştirdiler.;Bütün kitapları düzenle ve raflara yerleştirdiler.;düzenlediler;düzenle;yerleştirdiler;suspended_affixation
Yeni takvimi astım ve önemli tarihleri işaretledim.;Yeni takvimi as ve önemli tarihleri işaretledim.;astım;as;işaretledim;suspended_affixation
Bütün ödevlerimi bitirdim ve oyun oynamaya başladım.;Bütün ödevlerimi bitir ve oyun oynamaya başladım.;bitirdim;bitir;başladım;suspended_affixation
Bu güzel bir kahve yaptım ve içtim.;Bu güzel bir kahve yap ve içtim.;yaptım;yap;içtim;suspended_affixation
Ben dün pazara uğradım ve bir sürü sebze aldım.;Ben dün pazara uğra ve bir sürü sebze aldım.;uğradım;uğra;aldım;suspended_affixation
Kıyafetleri katladım ve çekmeceye koydum.;Kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Adana yarışmada birinci oldu ve ödül aldı.;Adana yarışmada birinci ol ve ödül aldı.;oldu;ol;aldı;suspended_affixation
Öncelikle arabayı yıkadım ve cilaladım.;Öncelikle arabayı yıka ve cilaladım.;yıkadım;yıka;cilaladım;suspended_affixation
Bisiklete bindik ve parkta tur attık.;Bisiklete bin ve parkta tur attık.;bindik;bin;attık;suspended_affixation
Ardından kahvaltı hazırladı ve ailesiyle zaman geçirdi.;Ardından kahvaltı hazırla ve ailesiyle zaman geçirdi.;hazırladı;hazırla;geçirdi;suspended_affixation
3 kurabiye pişirdim ve komşulara dağıttım.;3 kurabiye pişir ve komşulara dağıttım.;pişirdim;pişir;dağıttım;suspended_affixation
Önce raftaki kitaplara göz attım ve beğendiğimi aldım.;Önce raftaki kitaplara göz at ve beğendiğimi aldım.;attım;at;aldım;suspended_affixation
Projeyi tamamladık ve sunuma hazırladık.;Projeyi tamamla ve sunuma hazırladık.;tamamladık;tamamla;hazırladık;suspended_affixation
Önce kahvaltı hazırladı ve ailesiyle zaman geçirdi.;Önce kahvaltı hazırla ve ailesiyle zaman geçirdi.;hazırladı;hazırla;geçirdi;suspended_affixation
Ders notlarını temize çektim ve gruba attım.;Ders notlarını temize çek ve gruba attım.;çektim;çek;attım;suspended_affixation
Ben kıyafetleri katladım ve dolaba koydum.;Ben kıyafetleri katla ve dolaba koydum.;katladım;katla;koydum;suspended_affixation
Bugün sabah ufaklığı bakkala gönderdim ve taze ekmek aldırdım.;Bugün sabah ufaklığı bakkala gönder ve taze ekmek aldırdım.;gönderdim;gönder;aldırdım;suspended_affixation
