good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon;subtype
Ve konferansa katılmaya karar verdim.;Ve konferansı katılmayı karar verdim.;katılmaya;katılmayı;karar verdim;argument_structure;transitive
Bu konferansa katılmaya karar verdim.;Bu konferansı katılmayı karar verdim.;katılmaya;katılmayı;karar verdim;argument_structure;transitive
Ama bu habere çok sevindim.;Ama bu haberi çok sevindim.;habere;haberi;sevindim;argument_structure;transitive
Bu kumara fazla kapılmamalısın.;Bu kumarı fazla kapılmamalısın.;kumara;kumarı;kapılmamalısın;argument_structure;transitive
Onlar balayı için Urla'da karar kılmışlar.;Onlar balayı için Urla'ya karar kılmışlar.;Urla'da;Urla'ya;karar kılmışlar;argument_structure;transitive
Hemen tatile çıkma fikrine çok ısındım.;Hemen tatile çıkma fikrini çok ısındım.;fikrine;fikrini;ısındım;argument_structure;transitive
Genel müdürümüz bize çok kızdı.;Genel müdürümüz bizi çok kızdı.;bize;bizi;kızdı;argument_structure;transitive
Aslında tartışmaya girmeyi sevmem.;Aslında tartışmaya girmeye sevmem.;girmeyi;girmeye;sevmem;argument_structure;transitive
Ayrıca ona büyük saygı duyuyorum.;Ayrıca onu büyük saygı duyuyorum.;ona;onu;duyuyorum;argument_structure;transitive
Ayrıca bu kitap serisine bayıldım.;Ayrıca bu kitap serisini bayıldım.;serisine;serisini;bayıldım;argument_structure;transitive
Müdürümüz bize çok kızdı.;Müdürümüz bizi çok kızdı.;bize;bizi;kızdı;argument_structure;transitive
Gerçekten bu kasabayı çok seviyorum.;Gerçekten bu kasabaya çok seviyorum.;kasabayı;kasabaya;seviyorum;argument_structure;transitive
Genç doktor bey yaşlı hastayla özel olarak ilgileniyor.;Genç doktor bey yaşlı hastayı özel olarak ilgileniyor.;hastayla;hastayı;ilgileniyor;argument_structure;transitive
Ben bu şarkıya bayılıyorum.;Ben bu şarkıyı bayılıyorum.;şarkıya;şarkıyı;bayılıyorum;argument_structure;transitive
Doktor saygısız çalışan yaşlı kadınla resmen alay etti.;Doktor saygısız çalışan yaşlı kadına resmen alay etti.;kadınla;kadına;alay etti;argument_structure;transitive
Benim kedim balkondan düştü.;Benim kedim balkonu düştü.;balkondan;balkonu;düştü;argument_structure;transitive
Böyle zorlu bir maratondan sonra elde ettiğin bu zafere sevindim.;Böyle zorlu bir maratondan sonra elde ettiğin bu zaferi sevindim.;zafere;zaferi;sevindim;argument_structure;transitive
Ve ona büyük saygı duyuyorum.;Ve onu büyük saygı duyuyorum.;ona;onu;duyuyorum;argument_structure;transitive
Yeni hükümet partisi yeni yasada hala ısrar ediyor.;Yeni hükümet partisi yeni yasayı hala ısrar ediyor.;yasada;yasayı;ısrar ediyor;argument_structure;transitive
Ben tartışmaya girmeyi sevmem.;Ben tartışmaya girmeye sevmem.;girmeyi;girmeye;sevmem;argument_structure;transitive
Tarih öğretmenimiz bize çok kızdı.;Tarih öğretmenimiz bizi çok kızdı.;bize;bizi;kızdı;argument_structure;transitive
Ardından seminere katılmaya karar verdim.;Ardından semineri katılmayı karar verdim.;katılmaya;katılmayı;karar verdim;argument_structure;transitive
Öyle zorlu bir süreçten sonra elde ettiğin bu başarıya sevindim.;Öyle zorlu bir süreçten sonra elde ettiğin bu başarıyı sevindim.;başarıya;başarıyı;sevindim;argument_structure;transitive
Hükümet partisi yeni yasada hala ısrar ediyor.;Hükümet partisi yeni yasayı hala ısrar ediyor.;yasada;yasayı;ısrar ediyor;argument_structure;transitive
İşte eda hediyesine resmen bayıldı.;İşte eda hediyesini resmen bayıldı.;hediyesine;hediyesini;bayıldı;argument_structure;transitive
Ve dün yaptıklarından sonra sana çok kırıldım.;Ve dün yaptıklarından sonra seni çok kırıldım.;sana;seni;kırıldım;argument_structure;transitive
Ve sana her zaman güveniyorum.;Ve seni her zaman güveniyorum.;sana;seni;güveniyorum;argument_structure;transitive
O son gelişmeye çok şaşırdım.;O son gelişmeyi çok şaşırdım.;gelişmeye;gelişmeyi;şaşırdım;argument_structure;transitive
Ama annemin sözlerine kulak verdim.;Ama annemin sözlerini kulak verdim.;sözlerine;sözlerini;verdim;argument_structure;transitive
Fakat ben artık ona sadece gülüyorum.;Fakat ben artık onu sadece gülüyorum.;ona;onu;gülüyorum;argument_structure;transitive
Daha dün söylediklerinden sonra sana çok kırıldım.;Daha dün söylediklerinden sonra seni çok kırıldım.;sana;seni;kırıldım;argument_structure;transitive
Özellikle bu saati çok beğendim.;Özellikle bu saate çok beğendim.;saati;saate;beğendim;argument_structure;transitive
Yalnız babamın öğütlerine kulak verdim.;Yalnız babamın öğütlerini kulak verdim.;öğütlerine;öğütlerini;verdim;argument_structure;transitive
Bir tatile çıkma fikrine çok ısındım.;Bir tatile çıkma fikrini çok ısındım.;fikrine;fikrini;ısındım;argument_structure;transitive
9- i̇nternette her gördüğün habere körü körüne inanma.;9- i̇nternette her gördüğün haberi körü körüne inanma.;habere;haberi;inanma;argument_structure;transitive
Ben tartışmaya girmeyi sevmem.;Ben tartışmaya girmeye sevmem.;girmeyi;girmeye;sevmem;argument_structure;transitive
Hadi bu filme bayılıyoruz.;Hadi bu filmi bayılıyoruz.;filme;filmi;bayılıyoruz;argument_structure;transitive
Ve bu filme bayılıyoruz.;Ve bu filmi bayılıyoruz.;filme;filmi;bayılıyoruz;argument_structure;transitive
Bizim bu fikre çok önem veriyoruz.;Bizim bu fikri çok önem veriyoruz.;fikre;fikri;veriyoruz;argument_structure;transitive
Ama onun cevabına çok şaşırdım.;Ama onun cevabını çok şaşırdım.;cevabına;cevabını;şaşırdım;argument_structure;transitive
Bu fikre sıcak baktı.;Bu fikri sıcak baktı.;fikre;fikri;baktı;argument_structure;transitive
Ve bu fikre çok önem veriyoruz.;Ve bu fikri çok önem veriyoruz.;fikre;fikri;veriyoruz;argument_structure;transitive
İki yeni projeye başlamaya karar verdiler.;İki yeni projeye başlamayı karar verdiler.;başlamaya;başlamayı;karar verdiler;argument_structure;transitive
İnsanlar bu duruma çok üzüldüler.;İnsanlar bu durumu çok üzüldüler.;duruma;durumu;üzüldüler;argument_structure;transitive
Ve onun tepkisine çok şaşırdım.;Ve onun tepkisini çok şaşırdım.;tepkisine;tepkisini;şaşırdım;argument_structure;transitive
Kadınlar bu duruma çok üzüldüler.;Kadınlar bu durumu çok üzüldüler.;duruma;durumu;üzüldüler;argument_structure;transitive
Bir etkinliğe katılmayı düşünüyorlar.;Bir etkinliğe katılmaya düşünüyorlar.;katılmayı;katılmaya;düşünüyorlar;argument_structure;transitive
Ve yeni bir kursa girdim.;Ve yeni bir kursu girdim.;kursa;kursu;girdim;argument_structure;transitive
Ve balayı için Urla'da karar kılmışlar.;Ve balayı için Urla'ya karar kılmışlar.;Urla'da;Urla'ya;karar kılmışlar;argument_structure;transitive
Bu şarkıya bayılıyorum.;Bu şarkıyı bayılıyorum.;şarkıya;şarkıyı;bayılıyorum;argument_structure;transitive
Yine yeni bir kursa girdim.;Yine yeni bir kursu girdim.;kursa;kursu;girdim;argument_structure;transitive
Ve bu projeye çok önem veriyoruz.;Ve bu projeyi çok önem veriyoruz.;projeye;projeyi;veriyoruz;argument_structure;transitive
Ayrıca bu tabloya hayran kaldım.;Ayrıca bu tabloyu hayran kaldım.;tabloya;tabloyu;hayran kaldım;argument_structure;transitive
Ben ona büyük saygı duyuyorum.;Ben onu büyük saygı duyuyorum.;ona;onu;duyuyorum;argument_structure;transitive
Daha dün yaptıklarından sonra sana çok kırıldım.;Daha dün yaptıklarından sonra seni çok kırıldım.;sana;seni;kırıldım;argument_structure;transitive
İngiliz hükümet partisi yeni yasada hala ısrar ediyor.;İngiliz hükümet partisi yeni yasayı hala ısrar ediyor.;yasada;yasayı;ısrar ediyor;argument_structure;transitive
Muhalefet partisi erken seçimde hala ısrar ediyor.;Muhalefet partisi erken seçimi hala ısrar ediyor.;seçimde;seçimi;ısrar ediyor;argument_structure;transitive
Ve seni buralarda görmeye son zamanlarda iyice alıştım.;Ve seni buralarda görmeyi son zamanlarda iyice alıştım.;görmeye;görmeyi;alıştım;argument_structure;transitive
Şimdi bizim kuşumuz komşunun kedisinden baya korkuyormuş.;Şimdi bizim kuşumuz komşunun kedisini baya korkuyormuş.;kedisinden;kedisini;korkuyormuş;argument_structure;transitive
</s> eda yeni elbisesine resmen hayran kaldı.;</s> eda yeni elbisesini resmen hayran kaldı.;elbisesine;elbisesini;hayran kaldı;argument_structure;transitive
Bir arkadaşımın doğum gününü unuttum.;Bir arkadaşımın doğum gününe unuttum.;doğum gününü;doğum gününe;unuttum;argument_structure;transitive
Patron saygısız çalışan yaşlı kadınla resmen alay etti.;Patron saygısız çalışan yaşlı kadına resmen alay etti.;kadınla;kadına;alay etti;argument_structure;transitive
Ayrıca ona koşulsuz destek oluyorum.;Ayrıca onu koşulsuz destek oluyorum.;ona;onu;oluyorum;argument_structure;transitive
Sabah tatile çıkma fikrine çok ısındım.;Sabah tatile çıkma fikrini çok ısındım.;fikrine;fikrini;ısındım;argument_structure;transitive
Yaşlı doktor bey yaşlı hastayla özel olarak ilgileniyor.;Yaşlı doktor bey yaşlı hastayı özel olarak ilgileniyor.;hastayla;hastayı;ilgileniyor;argument_structure;transitive
Ama eşimin kararlarına çok güvenirim.;Ama eşimin kararlarını çok güvenirim.;kararlarına;kararlarını;güvenirim;argument_structure;transitive
Dün söylediklerinden sonra sana çok kırıldım.;Dün söylediklerinden sonra seni çok kırıldım.;sana;seni;kırıldım;argument_structure;transitive
Ben senin bu tavırlarından bıktım.;Ben senin bu tavırlarına bıktım.;tavırlarından;tavırlarına;bıktım;argument_structure;transitive
Şimdi onun doğruyu söylediğine inanıyorum.;Şimdi onun doğruyu söylediğini inanıyorum.;söylediğine;söylediğini;inanıyorum;argument_structure;transitive
Ben artık ona sadece gülüyorum.;Ben artık onu sadece gülüyorum.;ona;onu;gülüyorum;argument_structure;transitive
Yine yarın onlara da uğrarım.;Yine yarın onları da uğrarım.;onlara;onları;uğrarım;argument_structure;transitive
Bir yeni bir hobiye başladık.;Bir yeni bir hobiyi başladık.;hobiye;hobiyi;başladık;argument_structure;transitive
Ama son duruma çok şaşırdım.;Ama son durumu çok şaşırdım.;duruma;durumu;şaşırdım;argument_structure;transitive
Bu bu konuya çok kafa yordum.;Bu bu konuyu çok kafa yordum.;konuya;konuyu;yordum;argument_structure;transitive
İki kedim balkondan düştü.;İki kedim balkonu düştü.;balkondan;balkonu;düştü;argument_structure;transitive
Genç hemşire hanım yaşlı hastayla özel olarak ilgileniyor.;Genç hemşire hanım yaşlı hastayı özel olarak ilgileniyor.;hastayla;hastayı;ilgileniyor;argument_structure;transitive
Uzman doktor bey yaşlı hastayla özel olarak ilgileniyor.;Uzman doktor bey yaşlı hastayı özel olarak ilgileniyor.;hastayla;hastayı;ilgileniyor;argument_structure;transitive
Ne zorlu bir süreçten sonra elde ettiğin bu başarıya sevindim.;Ne zorlu bir süreçten sonra elde ettiğin bu başarıyı sevindim.;başarıya;başarıyı;sevindim;argument_structure;transitive
Daha şu yeniliklere oldum olası alışamadım.;Daha şu yenilikleri oldum olası alışamadım.;yeniliklere;yenilikleri;alışamadım;argument_structure;transitive
Bir etkinliğe katılmayı düşünüyorlar.;Bir etkinliğe katılmaya düşünüyorlar.;katılmayı;katılmaya;düşünüyorlar;argument_structure;transitive
Biz bu projeye çok önem veriyoruz.;Biz bu projeyi çok önem veriyoruz.;projeye;projeyi;veriyoruz;argument_structure;transitive
Bizim kuşumuz komşunun kedisinden baya korkuyormuş.;Bizim kuşumuz komşunun kedisini baya korkuyormuş.;kedisinden;kedisini;korkuyormuş;argument_structure;transitive
O bu şehri çok seviyorum.;O bu şehre çok seviyorum.;şehri;şehre;seviyorum;argument_structure;transitive
Ben şu yeniliklere oldum olası alışamadım.;Ben şu yenilikleri oldum olası alışamadım.;yeniliklere;yenilikleri;alışamadım;argument_structure;transitive
Yeni bir spora başladık.;Yeni bir sporu başladık.;spora;sporu;başladık;argument_structure;transitive
Ama onun söylediklerine katılıyorum.;Ama onun söylediklerini katılıyorum.;söylediklerine;söylediklerini;katılıyorum;argument_structure;transitive
Ben yeni bir hobiye başladık.;Ben yeni bir hobiyi başladık.;hobiye;hobiyi;başladık;argument_structure;transitive
Öğrenciler bu öneriye sıcak baktı.;Öğrenciler bu öneriyi sıcak baktı.;öneriye;öneriyi;baktı;argument_structure;transitive
Ama annem her zaman bana destek olur.;Ama annem her zaman beni destek olur.;bana;beni;destek olur;argument_structure;transitive
Kesinlikle onun söylediklerine katılıyorum.;Kesinlikle onun söylediklerini katılıyorum.;söylediklerine;söylediklerini;katılıyorum;argument_structure;transitive
Şu gözden kaçan detaya çok üzüldüm.;Şu gözden kaçan detayı çok üzüldüm.;detaya;detayı;üzüldüm;argument_structure;transitive
Aslında bizim kuşumuz komşunun kedisinden baya korkuyormuş.;Aslında bizim kuşumuz komşunun kedisini baya korkuyormuş.;kedisinden;kedisini;korkuyormuş;argument_structure;transitive
Çünkü eşimin kararlarına çok güvenirim.;Çünkü eşimin kararlarını çok güvenirim.;kararlarına;kararlarını;güvenirim;argument_structure;transitive
2. balayı için Urla'da karar kılmışlar.;2. balayı için Urla'ya karar kılmışlar.;Urla'da;Urla'ya;karar kılmışlar;argument_structure;transitive
Sınıf öğretmenimiz bize çok kızdı.;Sınıf öğretmenimiz bizi çok kızdı.;bize;bizi;kızdı;argument_structure;transitive
Şimdi ben artık sana sadece acıyorum.;Şimdi ben artık seni sadece acıyorum.;sana;seni;acıyorum;argument_structure;transitive
Ana muhalefet partisi erken seçimde hala ısrar ediyor.;Ana muhalefet partisi erken seçimi hala ısrar ediyor.;seçimde;seçimi;ısrar ediyor;argument_structure;transitive
Hangi konsere katılmayı düşünüyorlar.;Hangi konsere katılmaya düşünüyorlar.;katılmayı;katılmaya;düşünüyorlar;argument_structure;transitive
4- i̇nternette her gördüğün habere körü körüne inanma.;4- i̇nternette her gördüğün haberi körü körüne inanma.;habere;haberi;inanma;argument_structure;transitive
Evet yeni bir kursa girdim.;Evet yeni bir kursu girdim.;kursa;kursu;girdim;argument_structure;transitive
İşte ben artık sana sadece acıyorum.;İşte ben artık seni sadece acıyorum.;sana;seni;acıyorum;argument_structure;transitive
Ve yeni projeye başlamaya karar verdiler.;Ve yeni projeye başlamayı karar verdiler.;başlamaya;başlamayı;karar verdiler;argument_structure;transitive
Çünkü sana her zaman güveniyorum.;Çünkü seni her zaman güveniyorum.;sana;seni;güveniyorum;argument_structure;transitive
Kız arkadaşımın doğum gününü unuttum.;Kız arkadaşımın doğum gününe unuttum.;doğum gününü;doğum gününe;unuttum;argument_structure;transitive
Ben onun söylediklerine katılıyorum.;Ben onun söylediklerini katılıyorum.;söylediklerine;söylediklerini;katılıyorum;argument_structure;transitive
Çünkü ben artık sana sadece acıyorum.;Çünkü ben artık seni sadece acıyorum.;sana;seni;acıyorum;argument_structure;transitive
İngilizce öğretmenimiz bize çok kızdı.;İngilizce öğretmenimiz bizi çok kızdı.;bize;bizi;kızdı;argument_structure;transitive
Arkadaşlar yeni bir spora başladık.;Arkadaşlar yeni bir sporu başladık.;spora;sporu;başladık;argument_structure;transitive
Yakın arkadaşımın doğum gününü unuttum.;Yakın arkadaşımın doğum gününe unuttum.;doğum gününü;doğum gününe;unuttum;argument_structure;transitive
Bu film serisine bayıldım.;Bu film serisini bayıldım.;serisine;serisini;bayıldım;argument_structure;transitive
3 muhalefet partisi erken seçimde hala ısrar ediyor.;3 muhalefet partisi erken seçimi hala ısrar ediyor.;seçimde;seçimi;ısrar ediyor;argument_structure;transitive
Sonra köpeğim merdivenlerden düştü.;Sonra köpeğim merdivenleri düştü.;merdivenlerden;merdivenleri;düştü;argument_structure;transitive
Bugün bu konuya çok kafa yordum.;Bugün bu konuyu çok kafa yordum.;konuya;konuyu;yordum;argument_structure;transitive
Usta doktor bey yaşlı hastayla özel olarak ilgileniyor.;Usta doktor bey yaşlı hastayı özel olarak ilgileniyor.;hastayla;hastayı;ilgileniyor;argument_structure;transitive
Ben bu konuya çok kafa yordum.;Ben bu konuyu çok kafa yordum.;konuya;konuyu;yordum;argument_structure;transitive
Özel tatil için Bodrum'da karar kılmışlar.;Özel tatil için Bodrum'a karar kılmışlar.;Bodrum'da;Bodrum'a;karar kılmışlar;argument_structure;transitive
İşte ben artık ona sadece gülüyorum.;İşte ben artık onu sadece gülüyorum.;ona;onu;gülüyorum;argument_structure;transitive
Belki yarın onlara da uğrarım.;Belki yarın onları da uğrarım.;onlara;onları;uğrarım;argument_structure;transitive
Eski hemşire hanım yaşlı hastayla özel olarak ilgileniyor.;Eski hemşire hanım yaşlı hastayı özel olarak ilgileniyor.;hastayla;hastayı;ilgileniyor;argument_structure;transitive
Bir öğretmenimiz bize çok kızdı.;Bir öğretmenimiz bizi çok kızdı.;bize;bizi;kızdı;argument_structure;transitive
İşte bu sınava günlerce çalıştım.;İşte bu sınavı günlerce çalıştım.;sınava;sınavı;çalıştım;argument_structure;transitive
Özellikle bu saati çok beğendim.;Özellikle bu saate çok beğendim.;saati;saate;beğendim;argument_structure;transitive
Ne zorlu bir maratondan sonra elde ettiğin bu zafere sevindim.;Ne zorlu bir maratondan sonra elde ettiğin bu zaferi sevindim.;zafere;zaferi;sevindim;argument_structure;transitive
Ben sana her zaman güveniyorum.;Ben seni her zaman güveniyorum.;sana;seni;güveniyorum;argument_structure;transitive
2 muhalefet partisi erken seçimde hala ısrar ediyor.;2 muhalefet partisi erken seçimi hala ısrar ediyor.;seçimde;seçimi;ısrar ediyor;argument_structure;transitive
Evet senin bu hallerinden bıktım.;Evet senin bu hallerine bıktım.;hallerinden;hallerine;bıktım;argument_structure;transitive
Ben eşimin zevkine çok güvenirim.;Ben eşimin zevkini çok güvenirim.;zevkine;zevkini;güvenirim;argument_structure;transitive
Fakat kumara fazla kapılmamalısın.;Fakat kumarı fazla kapılmamalısın.;kumara;kumarı;kapılmamalısın;argument_structure;transitive
Ama onun doğruyu söylediğine inanıyorum.;Ama onun doğruyu söylediğini inanıyorum.;söylediğine;söylediğini;inanıyorum;argument_structure;transitive
8- i̇nternette her gördüğün habere körü körüne inanma.;8- i̇nternette her gördüğün haberi körü körüne inanma.;habere;haberi;inanma;argument_structure;transitive
Artık yeni bir spora başladık.;Artık yeni bir sporu başladık.;spora;sporu;başladık;argument_structure;transitive
Valla bu şarkıya bayılıyorum.;Valla bu şarkıyı bayılıyorum.;şarkıya;şarkıyı;bayılıyorum;argument_structure;transitive
Ama şu yeniliklere oldum olası alışamadım.;Ama şu yenilikleri oldum olası alışamadım.;yeniliklere;yenilikleri;alışamadım;argument_structure;transitive
Ben bu saati çok beğendim.;Ben bu saate çok beğendim.;saati;saate;beğendim;argument_structure;transitive
• i̇nternette her okuduğun şeye körü körüne inanma.;• i̇nternette her okuduğun şeyi körü körüne inanma.;şeye;şeyi;inanma;argument_structure;transitive
Artık seni buralarda görmeye son zamanlarda iyice alıştım.;Artık seni buralarda görmeyi son zamanlarda iyice alıştım.;görmeye;görmeyi;alıştım;argument_structure;transitive
Ve hemşire hanım yaşlı hastayla özel olarak ilgileniyor.;Ve hemşire hanım yaşlı hastayı özel olarak ilgileniyor.;hastayla;hastayı;ilgileniyor;argument_structure;transitive
Yine onun söylediklerine katılıyorum.;Yine onun söylediklerini katılıyorum.;söylediklerine;söylediklerini;katılıyorum;argument_structure;transitive
Türk hükümet partisi yeni yasada hala ısrar ediyor.;Türk hükümet partisi yeni yasayı hala ısrar ediyor.;yasada;yasayı;ısrar ediyor;argument_structure;transitive
İşte dün yaptıklarından sonra sana çok kırıldım.;İşte dün yaptıklarından sonra seni çok kırıldım.;sana;seni;kırıldım;argument_structure;transitive
Özellikle bu heykellere hayran kaldım.;Özellikle bu heykelleri hayran kaldım.;heykellere;heykelleri;hayran kaldım;argument_structure;transitive
O kaba müşteri genç garsonla resmen dalga geçti.;O kaba müşteri genç garsona resmen dalga geçti.;garsonla;garsona;dalga geçti;argument_structure;transitive
Fakat bu habere çok sevindim.;Fakat bu haberi çok sevindim.;habere;haberi;sevindim;argument_structure;transitive
Ben seni burada görmeye son zamanlarda iyice alıştım.;Ben seni burada görmeyi son zamanlarda iyice alıştım.;görmeye;görmeyi;alıştım;argument_structure;transitive
Ve bu projeye çok önem veriyoruz.;Ve bu projeyi çok önem veriyoruz.;projeye;projeyi;veriyoruz;argument_structure;transitive
Sabah bütün gün seni düşündüm.;Sabah bütün gün senden düşündüm.;seni;senden;düşündüm;argument_structure;transitive
Arkadaşlar bu habere çok sevindim.;Arkadaşlar bu haberi çok sevindim.;habere;haberi;sevindim;argument_structure;transitive
En kaba müşteri genç garsonla resmen dalga geçti.;En kaba müşteri genç garsona resmen dalga geçti.;garsonla;garsona;dalga geçti;argument_structure;transitive
Anne babam her zaman bana destek olur.;Anne babam her zaman beni destek olur.;bana;beni;destek olur;argument_structure;transitive
Bundan bizim ufaklık sıra arkadaşından baya hoşlanıyormuş.;Bundan bizim ufaklık sıra arkadaşını baya hoşlanıyormuş.;arkadaşından;arkadaşını;hoşlanıyormuş;argument_structure;transitive
Için bu projeye çok önem veriyoruz.;Için bu projeyi çok önem veriyoruz.;projeye;projeyi;veriyoruz;argument_structure;transitive
En gözden kaçan hataya çok üzüldüm.;En gözden kaçan hatayı çok üzüldüm.;hataya;hatayı;üzüldüm;argument_structure;transitive
Bu son gelişmeye çok şaşırdım.;Bu son gelişmeyi çok şaşırdım.;gelişmeye;gelişmeyi;şaşırdım;argument_structure;transitive
Ancak hükümet partisi yeni yasada hala ısrar ediyor.;Ancak hükümet partisi yeni yasayı hala ısrar ediyor.;yasada;yasayı;ısrar ediyor;argument_structure;transitive
Benim akrabalarımla iyi geçiniyorum.;Benim akrabalarımı iyi geçiniyorum.;akrabalarımla;akrabalarımı;geçiniyorum;argument_structure;transitive
Öğrenciler bu duruma çok üzüldüler.;Öğrenciler bu durumu çok üzüldüler.;duruma;durumu;üzüldüler;argument_structure;transitive
Ve şu değişikliklere oldum olası alışamadım.;Ve şu değişiklikleri oldum olası alışamadım.;değişikliklere;değişiklikleri;alışamadım;argument_structure;transitive
Ayrıca komşularımla iyi geçiniyorum.;Ayrıca komşularımı iyi geçiniyorum.;komşularımla;komşularımı;geçiniyorum;argument_structure;transitive
Ama babam her zaman bana destek olur.;Ama babam her zaman beni destek olur.;bana;beni;destek olur;argument_structure;transitive
Balayı için Urla'da karar kılmışlar.;Balayı için Urla'ya karar kılmışlar.;Urla'da;Urla'ya;karar kılmışlar;argument_structure;transitive
Bugün yeni bir hobiye başladık.;Bugün yeni bir hobiyi başladık.;hobiye;hobiyi;başladık;argument_structure;transitive
Erkek kardeşimin mezuniyetini unuttum.;Erkek kardeşimin mezuniyetine unuttum.;mezuniyetini;mezuniyetine;unuttum;argument_structure;transitive
İki muhalefet partisi erken seçimde hala ısrar ediyor.;İki muhalefet partisi erken seçimi hala ısrar ediyor.;seçimde;seçimi;ısrar ediyor;argument_structure;transitive
Ve ben artık sana sadece acıyorum.;Ve ben artık seni sadece acıyorum.;sana;seni;acıyorum;argument_structure;transitive
Bakan bu öneriye sıcak baktı.;Bakan bu öneriyi sıcak baktı.;öneriye;öneriyi;baktı;argument_structure;transitive
Evet yeni bir spora başladık.;Evet yeni bir sporu başladık.;spora;sporu;başladık;argument_structure;transitive
Ve yeni projeye başlamaya karar verdiler.;Ve yeni projeye başlamayı karar verdiler.;başlamaya;başlamayı;karar verdiler;argument_structure;transitive
Babamın öğütlerine kulak verdim.;Babamın öğütlerini kulak verdim.;öğütlerine;öğütlerini;verdim;argument_structure;transitive
Sonra onun tepkisine çok şaşırdım.;Sonra onun tepkisini çok şaşırdım.;tepkisine;tepkisini;şaşırdım;argument_structure;transitive
Ama ben artık ona sadece gülüyorum.;Ama ben artık onu sadece gülüyorum.;ona;onu;gülüyorum;argument_structure;transitive
İşte senin bu hallerinden bıktım.;İşte senin bu hallerine bıktım.;hallerinden;hallerine;bıktım;argument_structure;transitive
İnşallah yarın onlara da uğrarım.;İnşallah yarın onları da uğrarım.;onlara;onları;uğrarım;argument_structure;transitive
Başbakan bu fikre sıcak baktı.;Başbakan bu fikri sıcak baktı.;fikre;fikri;baktı;argument_structure;transitive
Ve babamın öğütlerine kulak verdim.;Ve babamın öğütlerini kulak verdim.;öğütlerine;öğütlerini;verdim;argument_structure;transitive
Ancak son gelişmeye çok şaşırdım.;Ancak son gelişmeyi çok şaşırdım.;gelişmeye;gelişmeyi;şaşırdım;argument_structure;transitive
Çok saygısız çalışan yaşlı kadınla resmen alay etti.;Çok saygısız çalışan yaşlı kadına resmen alay etti.;kadınla;kadına;alay etti;argument_structure;transitive
Ona büyük saygı duyuyorum.;Onu büyük saygı duyuyorum.;ona;onu;duyuyorum;argument_structure;transitive
Aslında bu yarışmaya günlerce çalıştım.;Aslında bu yarışmayı günlerce çalıştım.;yarışmaya;yarışmayı;çalıştım;argument_structure;transitive
Şu son gelişmeye çok şaşırdım.;Şu son gelişmeyi çok şaşırdım.;gelişmeye;gelişmeyi;şaşırdım;argument_structure;transitive
</s> konsere katılmayı düşünüyorlar.;</s> konsere katılmaya düşünüyorlar.;katılmayı;katılmaya;düşünüyorlar;argument_structure;transitive
Çok gözden kaçan hataya çok üzüldüm.;Çok gözden kaçan hatayı çok üzüldüm.;hataya;hatayı;üzüldüm;argument_structure;transitive
Ve konferansa katılmaya karar verdim.;Ve konferansı katılmayı karar verdim.;katılmaya;katılmayı;karar verdim;argument_structure;transitive
Bu filme bayılıyoruz.;Bu filmi bayılıyoruz.;filme;filmi;bayılıyoruz;argument_structure;transitive
Bugün bu diziye bayılıyoruz.;Bugün bu diziyi bayılıyoruz.;diziye;diziyi;bayılıyoruz;argument_structure;transitive
Etkinliğe katılmayı düşünüyorlar.;Etkinliğe katılmaya düşünüyorlar.;katılmayı;katılmaya;düşünüyorlar;argument_structure;transitive
Bu tabloya hayran kaldım.;Bu tabloyu hayran kaldım.;tabloya;tabloyu;hayran kaldım;argument_structure;transitive
İnsanlar bu olaya çok üzüldüler.;İnsanlar bu olayı çok üzüldüler.;olaya;olayı;üzüldüler;argument_structure;transitive
