good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Onko neyi balkondan atan kedi korkuttu?;Onko onu neden balkondan atan kedi korkuttu?;Neyi;Onu neden;kedi;island_effects  
Kim kimi bahçede gören komşu telefon etti?;Kim onu nasıl bahçede gören komşu telefon etti?;Kimi;Onu nasıl;komşu;island_effects
Kimi köşede bekleyen polis sorguladı?;Onu neden köşede bekleyen polis sorguladı?;Kimi;Onu neden;polis;island_effects  
Yani kimin yaptığı heykel müzede sergileniyor?;Yani onun niçin yaptığı heykel müzede sergileniyor?;Kimin;Onun niçin;heykel;island_effects
Şimdi neyi çalışma masasına bırakan profesör düşündü?;Şimdi onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Kim kimi arayan sekreter telaşlandı?;Kim onu niçin arayan sekreter telaşlandı?;Kimi;Onu niçin;sekreter;island_effects  
Sizler kimin yaptığı pastayı beğendin?;Sizler onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
Yani neyi ağacın altına saklayan köpek havlıyordu?;Yani onu nasıl ağacın altına saklayan köpek havlıyordu?;Neyi;Onu nasıl;köpek;island_effects
Şimdi kimin kazdığı kuyu tehlikeli görünüyordu?;Şimdi onun niçin kazdığı kuyu tehlikeli görünüyordu?;Kimin;Onun niçin;kuyu;island_effects
Kimin kazdığı kuyu tehlikeli görünüyordu?;Onun niçin kazdığı kuyu tehlikeli görünüyordu?;Kimin;Onun niçin;kuyu;island_effects
Kimin kaybettiği cüzdan bulundu?;Onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
En kimin yaptığı pastayı beğendin?;En onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
İşte kimi kütüphanede gören öğrenci şaşkına döndü?;İşte onu nasıl kütüphanede gören öğrenci şaşkına döndü?;Kimi;Onu nasıl;öğrenci;island_effects
Kimi tiyatroda alkışlayan seyirciler coşkuluydu?;Onu niye tiyatroda alkışlayan seyirciler coşkuluydu?;Kimi;Onu niye;seyirciler;island_effects
Ancak kimin söylediği söz herkesi şaşırttı?;Ancak onun niye söylediği söz herkesi şaşırttı?;Kimin;Onun niye;söz;island_effects
Neden kimin yazdığı roman çok satıyor?;Neden onun neden yazdığı roman çok satıyor?;Kimin;Onun neden;roman;island_effects
Acaba neyi ağacın dallarına asan çocuk güldü?;Acaba onu nasıl ağacın dallarına asan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Bugün kimin söylediği şarkıyı dinliyorsun?;Bugün onun niye söylediği şarkıyı dinliyorsun?;Kimin;Onun niye;şarkıyı;island_effects  
Her neyi masaya bırakan garson düşürdü?;Her onu nasıl masaya bırakan garson düşürdü?;Neyi;Onu nasıl;garson;island_effects  
Acaba neyi çöp kutusuna atan çocuk yakalandı?;Acaba onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
Hem neyi balkondan atan komşu uyarılmıştı?;Hem onu niçin balkondan atan komşu uyarılmıştı?;Neyi;Onu niçin;komşu;island_effects
Neyi balkondan atan komşu uyarılmıştı?;Onu niçin balkondan atan komşu uyarılmıştı?;Neyi;Onu niçin;komşu;island_effects
Her neyi dolapta saklayan çocuk gülümsüyordu?;Her onu neden dolapta saklayan çocuk gülümsüyordu?;Neyi;Onu neden;çocuk;island_effects
Şimdi neyi masanın altına saklayan çocuk güldü?;Şimdi onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Kimin yaktığı mumlar sönmüş?;Onun neden yaktığı mumlar sönmüş?;Kimin;Onun neden;mumlar;island_effects
Kimi parkta gören çocuk heyecanlandı?;Onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
Acaba neyi çantasına koymayı unutan kadın geri döndü?;Acaba onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Ama neyi ağacın altına saklayan köpek havlıyordu?;Ama onu nasıl ağacın altına saklayan köpek havlıyordu?;Neyi;Onu nasıl;köpek;island_effects
Bir kimin yönettiği filmi izledin?;Bir onun nasıl yönettiği filmi izledin?;Kimin;Onun nasıl;filmi;island_effects
Peki kimi kütüphanede gören öğrenci şaşırdı?;Peki onu neden kütüphanede gören öğrenci şaşırdı?;Kimi;Onu neden;öğrenci;island_effects
Acaba neyi temizleyen hizmetli yorulmuştu?;Acaba onu nasıl temizleyen hizmetli yorulmuştu?;Neyi;Onu nasıl;hizmetli;island_effects
Peki kimin yazdığı makale çok tartışılıyor?;Peki onun neden yazdığı makale çok tartışılıyor?;Kimin;Onun neden;makale;island_effects
Ama kimin unuttuğu şapka vestiyerde kalmış?;Ama onun niye unuttuğu şapka vestiyerde kalmış?;Kimin;Onun niye;şapka;island_effects
Peki kimin yaptığı pastayı beğendin?;Peki onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
Her neyi sınıfa taşıyan öğrenci hocadan özür diledi?;Her onu niye sınıfa taşıyan öğrenci hocadan özür diledi?;Neyi;Onu niye;öğrenci;island_effects
Sonra kimin kopardığı çiçekler solmuş?;Sonra onun niye kopardığı çiçekler solmuş?;Kimin;Onun niye;çiçekler;island_effects
Neyi masanın altına saklayan çocuk güldü?;Onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Ve neyi dolapta saklayan çocuk gülüyordu?;Ve onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
Şimdi kimin kazdığı çukur kazayla dolduruldu?;Şimdi onun niçin kazdığı çukur kazayla dolduruldu?;Kimin;Onun niçin;çukur;island_effects
Sen kimin dinlediği şarkıyı kapattın?;Sen onun neden dinlediği şarkıyı kapattın?;Kimin;Onun neden;şarkıyı;island_effects
İşte kimin çizdiği resim sergileniyor?;İşte onun nasıl çizdiği resim sergileniyor?;Kimin;Onun nasıl;resim;island_effects
Acaba neyi çantasına koyan kadın panikledi?;Acaba onu niye çantasına koyan kadın panikledi?;Neyi;Onu niye;kadın;island_effects  
Neyi balkondan atan kedi korkuttu?;Onu neden balkondan atan kedi korkuttu?;Neyi;Onu neden;kedi;island_effects  
Neyi çöp kutusuna atan çocuk yakalandı?;Onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
Sen kimin yazdığı mektubu okudun?;Sen onun nasıl yazdığı mektubu okudun?;Kimin;Onun nasıl;mektubu;island_effects  
Ve kimi köprüde gören polis durdurdu?;Ve onu nasıl köprüde gören polis durdurdu?;Kimi;Onu nasıl;polis;island_effects
Neden kimin yazdığı kitap çok okunuyor?;Neden onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Kimi koridorda gören öğretmen durdu?;Onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Yani kimin yaktığı ateş hala yanıyor?;Yani onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
Sonra neyi buzdolabına koyan adam unuttu?;Sonra onu nasıl buzdolabına koyan adam unuttu?;Neyi;Onu nasıl;adam;island_effects  
Neyi dolapta saklayan çocuk gülüyordu?;Onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
Şimdi kimin kazdığı çukur tehlike oluşturuyordu?;Şimdi onun niçin kazdığı çukur tehlike oluşturuyordu?;Kimin;Onun niçin;çukur;island_effects
Kimin unuttuğu şemsiye dolapta kalmış?;Onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Sen kimin dinlediği şarkıyı kapattın?;Sen onun neden dinlediği şarkıyı kapattın?;Kimin;Onun neden;şarkıyı;island_effects
O kimi kütüphanede gören öğrenci şaşkına döndü?;O onu nasıl kütüphanede gören öğrenci şaşkına döndü?;Kimi;Onu nasıl;öğrenci;island_effects
O kimi kütüphanede gören öğrenci şaşırdı?;O onu niye kütüphanede gören öğrenci şaşırdı?;Kimi;Onu niye;öğrenci;island_effects
Neden neyi dolapta saklayan çocuk gülüyordu?;Neden onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
Peki kimi mağazada takip eden güvenlik görevlisi şüphelendi?;Peki onu niçin mağazada takip eden güvenlik görevlisi şüphelendi?;Kimi;Onu niçin;görevlisi;island_effects
Acaba kimin yaktığı mumlar hala yanıyor?;Acaba onun neden yaktığı mumlar hala yanıyor?;Kimin;Onun neden;mumlar;island_effects
Daha neyi ağacın altına gömen köpek havladı?;Daha onu neden ağacın altına gömen köpek havladı?;Neyi;Onu neden;köpek;island_effects
Acaba kimin kırdığı pencere camı değiştirildi?;Acaba onun niçin kırdığı pencere camı değiştirildi?;Kimin;Onun niçin;camı;island_effects
Ancak neyi çantasında taşıyan kadın endişeliydi?;Ancak onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Sonra neyi masanın altına saklayan çocuk güldü?;Sonra onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Peki kimin yaktığı ateş sabaha kadar yandı?;Peki onun nasıl yaktığı ateş sabaha kadar yandı?;Kimin;Onun nasıl;ateş;island_effects
Acaba neyi nehre atan çocuk ceza aldı?;Acaba onu nasıl nehre atan çocuk ceza aldı?;Neyi;Onu nasıl;çocuk;island_effects
Ancak neyi çantasında taşıyan kadın endişeli görünüyordu?;Ancak onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Kimi kütüphanede gören öğrenci şaşırdı?;Onu neden kütüphanede gören öğrenci şaşırdı?;Kimi;Onu neden;öğrenci;island_effects
Her neyi balkondan atan komşu uyarıldı?;Her onu niçin balkondan atan komşu uyarıldı?;Neyi;Onu niçin;komşu;island_effects
Kimi markette gören kasiyer gülümsedi?;Onu nasıl markette gören kasiyer gülümsedi?;Kimi;Onu nasıl;kasiyer;island_effects
Şimdi kimin kırdığı vazo yerdeydi?;Şimdi onun nasıl kırdığı vazo yerdeydi?;Kimin;Onun nasıl;vazo;island_effects  
Şimdi kimin söylediği şarkı herkesi etkiledi?;Şimdi onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Evde neyi çantasına koyan kadın panikledi?;Evde onu niye çantasına koyan kadın panikledi?;Neyi;Onu niye;kadın;island_effects  
Bu neyi balkondan atan komşu uyarıldı?;Bu onu niçin balkondan atan komşu uyarıldı?;Neyi;Onu niçin;komşu;island_effects
Kimin kırdığı vazo yerdeydi?;Onun nasıl kırdığı vazo yerdeydi?;Kimin;Onun nasıl;vazo;island_effects  
Bu kimi tiyatroda alkışlayan seyirciler coşkuluydular?;Bu onu niye tiyatroda alkışlayan seyirciler coşkuluydular?;Kimi;Onu niye;seyirciler;island_effects
Ve kimin söylediği söz herkesi şaşırttı?;Ve onun niye söylediği söz herkesi şaşırttı?;Kimin;Onun niye;söz;island_effects
Ama kimi köprüde gören polis durdurdu?;Ama onu nasıl köprüde gören polis durdurdu?;Kimi;Onu nasıl;polis;island_effects
Ve kimi hastanede ziyaret eden doktor üzgündü?;Ve onu neden hastanede ziyaret eden doktor üzgündü?;Kimi;Onu neden;doktor;island_effects
Peki neyi dolapta unutan anne telaşlandı?;Peki onu niye dolapta unutan anne telaşlandı?;Neyi;Onu niye;anne;island_effects
Kimi koridorda karşılayan müdür yardımcısı gergindi?;Onu niçin koridorda karşılayan müdür yardımcısı gergindi?;Kimi;Onu niçin;yardımcısı;island_effects
Ama kimin yaktığı ateş sabaha kadar söndü?;Ama onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
Ama kimi koridorda gören öğretmen durdu?;Ama onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Peki kimi stadyumda gören taraftar bağırdı?;Peki onu nasıl stadyumda gören taraftar bağırdı?;Kimi;Onu nasıl;taraftar;island_effects  
Bugün neyi dolapta unutan anne telaşlandı?;Bugün onu niye dolapta unutan anne telaşlandı?;Neyi;Onu niye;anne;island_effects
Hem neyi balkonundan atan komşu şikayet edildi?;Hem onu niçin balkonundan atan komşu şikayet edildi?;Neyi;Onu niçin;komşu;island_effects
Şimdi kimi kapıda karşılayan kız aceleyle mutfağa girdi?;Şimdi onu nasıl kapıda karşılayan kız aceleyle mutfağa girdi?;Kimi;Onu nasıl;kız;island_effects
Şimdi neyi ağacın altına saklayan köpek havladı?;Şimdi onu nasıl ağacın altına saklayan köpek havladı?;Neyi;Onu nasıl;köpek;island_effects
Bak kimin söylediği şarkıyı dinliyorsun?;Bak onun niye söylediği şarkıyı dinliyorsun?;Kimin;Onun niye;şarkıyı;island_effects  
Kimin unuttuğu şapka vestiyerde kalmış?;Onun niye unuttuğu şapka vestiyerde kalmış?;Kimin;Onun niye;şapka;island_effects
Öğretmen kimi kütüphanede gören öğrenci şaşkına döndü?;Öğretmen onu nasıl kütüphanede gören öğrenci şaşkına döndü?;Kimi;Onu nasıl;öğrenci;island_effects
Ve kimi köşede bekleyen polis sorguladı?;Ve onu neden köşede bekleyen polis sorguladı?;Kimi;Onu neden;polis;island_effects  
Kimi kimi güldürmeye çalışan çocuk ilgi çekti?;Kimi onu niye güldürmeye çalışan çocuk ilgi çekti?;Kimi;Onu niye;çocuk;island_effects
Sonra neyi temizleyen hizmetli yorulmuştu?;Sonra onu nasıl temizleyen hizmetli yorulmuştu?;Neyi;Onu nasıl;hizmetli;island_effects
Sonra kimin yaktığı mumlar sönmüş?;Sonra onun neden yaktığı mumlar sönmüş?;Kimin;Onun neden;mumlar;island_effects
Senin kimin söylediği şarkıyı dinliyorsun?;Senin onun niye söylediği şarkıyı dinliyorsun?;Kimin;Onun niye;şarkıyı;island_effects  
Ancak kimin kazdığı çukur tehlike oluşturuyordu?;Ancak onun niçin kazdığı çukur tehlike oluşturuyordu?;Kimin;Onun niçin;çukur;island_effects
Bugün kimin yaktığı ateş sabaha kadar yandı?;Bugün onun nasıl yaktığı ateş sabaha kadar yandı?;Kimin;Onun nasıl;ateş;island_effects
Neden kimi otobüsten indiren şoför sinirlendi?;Neden onu niçin otobüsten indiren şoför sinirlendi?;Kimi;Onu niçin;şoför;island_effects
Acaba kimi tiyatroda alkışlayan seyirciler coşkuluydular?;Acaba onu niye tiyatroda alkışlayan seyirciler coşkuluydular?;Kimi;Onu niye;seyirciler;island_effects
Kimi hastanede ziyaret eden hemşire üzüldü?;Onu neden hastanede ziyaret eden hemşire üzüldü?;Kimi;Onu neden;hemşire;island_effects
Ve neyi parkta besleyen çocuk mutlu oldu?;Ve onu nasıl parkta besleyen çocuk mutlu oldu?;Neyi;Onu nasıl;çocuk;island_effects
Ama kimi okul bahçesinde gören müdür çağırdı?;Ama onu nasıl okul bahçesinde gören müdür çağırdı?;Kimi;Onu nasıl;müdür;island_effects
Şimdi kimi arayan sekreter telaşlandı?;Şimdi onu niçin arayan sekreter telaşlandı?;Kimi;Onu niçin;sekreter;island_effects  
Sonra kimin yaktığı ateş sabaha kadar yandı?;Sonra onun nasıl yaktığı ateş sabaha kadar yandı?;Kimin;Onun nasıl;ateş;island_effects
Acaba kimin kazdığı kuyu tehlikeli görünüyordu?;Acaba onun niçin kazdığı kuyu tehlikeli görünüyordu?;Kimin;Onun niçin;kuyu;island_effects
Kimi okul bahçesinde gören müdür çağırdı?;Onu nasıl okul bahçesinde gören müdür çağırdı?;Kimi;Onu nasıl;müdür;island_effects
İşte kimin kaybettiği cüzdan bulundu?;İşte onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
Acaba kimin söylediği şarkı herkesi etkiledi?;Acaba onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Bu neyi ağacın dallarına asan çocuk sevindi?;Bu onu nasıl ağacın dallarına asan çocuk sevindi?;Neyi;Onu nasıl;çocuk;island_effects
Hadi kimin kaybettiği anahtarı buldun?;Hadi onun neden kaybettiği anahtarı buldun?;Kimin;Onun neden;anahtarı;island_effects  
Fakat neyi çantasında taşıyan kadın endişeliydi?;Fakat onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Ve neyi çalışma masasına bırakan profesör düşündü?;Ve onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
İşte neyi çantasına koymayı unutan kadın geri döndü?;İşte onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Uber kimi metroda gören yolcu yerini verdi?;Uber onu nasıl metroda gören yolcu yerini verdi?;Kimi;Onu nasıl;yolcu;island_effects
Ve kimin yaktığı mumlar hala yanıyor?;Ve onun neden yaktığı mumlar hala yanıyor?;Kimin;Onun neden;mumlar;island_effects
Sen kimin aldığı kararı duydun?;Sen onun neden aldığı kararı duydun?;Kimin;Onun neden;kararı;island_effects  
Peki kimin yıktığı duvar yeniden yapılıyor?;Peki onun nasıl yıktığı duvar yeniden yapılıyor?;Kimin;Onun nasıl;duvar;island_effects
Peki kimin yazdığı kitap çok okunuyor?;Peki onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Ya kimin kırdığı pencere camı değiştirildi?;Ya onun niçin kırdığı pencere camı değiştirildi?;Kimin;Onun niçin;camı;island_effects
Acaba kimi sahilde gören balıkçı şaşırdı?;Acaba onu neden sahilde gören balıkçı şaşırdı?;Kimi;Onu neden;balıkçı;island_effects  
Ama kimin kırdığı pencere camı değiştirildi?;Ama onun niçin kırdığı pencere camı değiştirildi?;Kimin;Onun niçin;camı;island_effects
Acaba kimi koridorda gören öğretmen durdu?;Acaba onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Peki kimi hastanede ziyaret eden hemşire üzüldü?;Peki onu neden hastanede ziyaret eden hemşire üzüldü?;Kimi;Onu neden;hemşire;island_effects
Kimin yazdığı roman çok satıyor?;Onun neden yazdığı roman çok satıyor?;Kimin;Onun neden;roman;island_effects
Şimdi neyi çöp kutusuna atan çocuk yakalandı?;Şimdi onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
Sonra kimin yıktığı kuleyi yeniden inşa ettiler?;Sonra onun niye yıktığı kuleyi yeniden inşa ettiler?;Kimin;Onun niye;kuleyi;island_effects
Bugün neyi çalışma masasına bırakan profesör düşündü?;Bugün onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Sonra neyi çantasına koyan kadın panikledi?;Sonra onu niye çantasına koyan kadın panikledi?;Neyi;Onu niye;kadın;island_effects  
Peki neyi ağacın dallarına asan çocuk sevindi?;Peki onu nasıl ağacın dallarına asan çocuk sevindi?;Neyi;Onu nasıl;çocuk;island_effects
O neyi çantadan çıkaran kadın şaşırdı?;O onu niye çantadan çıkaran kadın şaşırdı?;Neyi;Onu niye;kadın;island_effects  
Peki neyi çantadan çıkaran kadın şaşırdı?;Peki onu niye çantadan çıkaran kadın şaşırdı?;Neyi;Onu niye;kadın;island_effects  
Peki kimin söylediği yalan ortaya çıktı?;Peki onun neden söylediği yalan ortaya çıktı?;Kimin;Onun neden;yalan;island_effects
Peki neyi dolapta saklayan çocuk gülüyordu?;Peki onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
Daha neyi ağacın altına saklayan köpek havladı?;Daha onu nasıl ağacın altına saklayan köpek havladı?;Neyi;Onu nasıl;köpek;island_effects
Peki neyi balkondan atan komşu uyarıldı?;Peki onu niçin balkondan atan komşu uyarıldı?;Neyi;Onu niçin;komşu;island_effects
Atatürk kimi metroda gören yolcu yerini verdi?;Atatürk onu nasıl metroda gören yolcu yerini verdi?;Kimi;Onu nasıl;yolcu;island_effects
Bugün kimin söylediği söz herkesi şaşırttı?;Bugün onun niye söylediği söz herkesi şaşırttı?;Kimin;Onun niye;söz;island_effects
Kim kimi koridorda karşılayan müdür yardımcısı gergindi?;Kim onu niçin koridorda karşılayan müdür yardımcısı gergindi?;Kimi;Onu niçin;yardımcısı;island_effects
Peki kimin kırdığı vazo yerdeydi?;Peki onun nasıl kırdığı vazo yerdeydi?;Kimin;Onun nasıl;vazo;island_effects  
Bu neyi masanın altına saklayan çocuk güldü?;Bu onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Yönetmen kimi sahne arkasında bekleyen yönetmen çağırdı?;Yönetmen onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Peki neyi çantasında taşıyan kadın endişeliydi?;Peki onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Peki kimi güldürmeye çalışan çocuk ilgi çekti?;Peki onu niye güldürmeye çalışan çocuk ilgi çekti?;Kimi;Onu niye;çocuk;island_effects
Peki kimin çizdiği resim sergileniyor?;Peki onun nasıl çizdiği resim sergileniyor?;Kimin;Onun nasıl;resim;island_effects
Şimdi kimi sahne arkasında bekleyen yönetmen çağırdı?;Şimdi onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Acaba neyi balkondan atan komşu uyarıldı?;Acaba onu niçin balkondan atan komşu uyarıldı?;Neyi;Onu niçin;komşu;island_effects
Bu neyi dolaba koyan adam unutmuş?;Bu onu niçin dolaba koyan adam unutmuş?;Neyi;Onu niçin;adam;island_effects  
Bu kimin yaktığı mumlar sönmüş?;Bu onun neden yaktığı mumlar sönmüş?;Kimin;Onun neden;mumlar;island_effects
Ve neyi ağacın altına gömen köpek havladı?;Ve onu neden ağacın altına gömen köpek havladı?;Neyi;Onu neden;köpek;island_effects
Acaba kimin unuttuğu şemsiye dolapta kalmış?;Acaba onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Başkan kimi metroda gören yolcu yerini verdi?;Başkan onu nasıl metroda gören yolcu yerini verdi?;Kimi;Onu nasıl;yolcu;island_effects
İşte neyi çantasında taşıyan kadın endişeliydi?;İşte onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Daha kimin unuttuğu şemsiye dolapta kalmış?;Daha onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Acaba kimi okul bahçesinde gören müdür çağırdı?;Acaba onu nasıl okul bahçesinde gören müdür çağırdı?;Kimi;Onu nasıl;müdür;island_effects
Bugün kimin yaktığı ateş sabaha kadar söndü?;Bugün onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
Acaba kimi parkta gören çocuk heyecanlandı?;Acaba onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
Hiç kimin yönettiği filmi izledin?;Hiç onun nasıl yönettiği filmi izledin?;Kimin;Onun nasıl;filmi;island_effects
Peki neyi temizleyen hizmetli yorulmuştu?;Peki onu nasıl temizleyen hizmetli yorulmuştu?;Neyi;Onu nasıl;hizmetli;island_effects
Ama kimin kazdığı çukur kazayla dolduruldu?;Ama onun niçin kazdığı çukur kazayla dolduruldu?;Kimin;Onun niçin;çukur;island_effects
Acaba neyi dükkana getiren eleman azar işitti?;Acaba onu neden dükkana getiren eleman azar işitti?;Neyi;Onu neden;eleman;island_effects
Acaba kimin söylediği yalan ortaya çıktı?;Acaba onun neden söylediği yalan ortaya çıktı?;Kimin;Onun neden;yalan;island_effects
Ve kimin söylediği yalan ortaya çıktı?;Ve onun neden söylediği yalan ortaya çıktı?;Kimin;Onun neden;yalan;island_effects
Ama neyi dolapta saklayan çocuk gülüyordu?;Ama onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
O neyi masaya bırakan garson düşürdü?;O onu nasıl masaya bırakan garson düşürdü?;Neyi;Onu nasıl;garson;island_effects  
Sonra kimin yaktığı ateş hala yanıyor?;Sonra onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
Kimin kopardığı çiçekler solmuş?;Onun niye kopardığı çiçekler solmuş?;Kimin;Onun niye;çiçekler;island_effects
Bu kimin kopardığı çiçekler solmuş?;Bu onun niye kopardığı çiçekler solmuş?;Kimin;Onun niye;çiçekler;island_effects
Senin kimin yaptığı pastayı beğendin?;Senin onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
Ama neyi çöp tenekesine atan adam yakalandı?;Ama onu neden çöp tenekesine atan adam yakalandı?;Neyi;Onu neden;adam;island_effects
Kimi kimi stadyumda gören taraftar bağırdı?;Kimi onu nasıl stadyumda gören taraftar bağırdı?;Kimi;Onu nasıl;taraftar;island_effects  
Sonra neyi ağacın dallarına asan çocuk güldü?;Sonra onu nasıl ağacın dallarına asan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Ya neyi balkonundan atan komşu şikayet edildi?;Ya onu niçin balkonundan atan komşu şikayet edildi?;Neyi;Onu niçin;komşu;island_effects
Peki kimin kazdığı çukur kazayla dolduruldu?;Peki onun niçin kazdığı çukur kazayla dolduruldu?;Kimin;Onun niçin;çukur;island_effects
Şimdi kimin kopardığı çiçekler solmuş?;Şimdi onun niye kopardığı çiçekler solmuş?;Kimin;Onun niye;çiçekler;island_effects
Peki kimin söylediği söz herkesi şaşırttı?;Peki onun niye söylediği söz herkesi şaşırttı?;Kimin;Onun niye;söz;island_effects
Neyi çantasına koyan kadın panikledi?;Onu niye çantasına koyan kadın panikledi?;Neyi;Onu niye;kadın;island_effects  
Ama kimin gittiği konser çok kalabalıkmış?;Ama onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Dünyada kimin yazdığı roman çok satıyor?;Dünyada onun neden yazdığı roman çok satıyor?;Kimin;Onun neden;roman;island_effects
Hem neyi ağacın dallarına asan çocuk güldü?;Hem onu nasıl ağacın dallarına asan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Kimin gittiği konser çok kalabalıkmış?;Onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Peki kimin söylediği şarkı herkesi etkiledi?;Peki onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Peki neyi balkondan atan komşu uyarılmıştı?;Peki onu niçin balkondan atan komşu uyarılmıştı?;Neyi;Onu niçin;komşu;island_effects
İşte neyi duvara asan ressam mutlu oldu?;İşte onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Kim kimi sahne arkasında bekleyen yönetmen çağırdı?;Kim onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Peki kimi tiyatroda alkışlayan seyirciler coşkuluydular?;Peki onu niye tiyatroda alkışlayan seyirciler coşkuluydular?;Kimi;Onu niye;seyirciler;island_effects
Bu kimin çizdiği resim sergileniyor?;Bu onun nasıl çizdiği resim sergileniyor?;Kimin;Onun nasıl;resim;island_effects
Ve neyi nehre atan çocuk ceza aldı?;Ve onu nasıl nehre atan çocuk ceza aldı?;Neyi;Onu nasıl;çocuk;island_effects
Ve kimin kaybettiği cüzdan bulundu?;Ve onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
Bunu neyi dükkana getiren eleman azar işitti?;Bunu onu neden dükkana getiren eleman azar işitti?;Neyi;Onu neden;eleman;island_effects
Peki kimi metroda gören yolcu yerini verdi?;Peki onu nasıl metroda gören yolcu yerini verdi?;Kimi;Onu nasıl;yolcu;island_effects
