good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Bunu doktor hastanın durumunu kontrol edince görür.;Bunu doktor hastanın durumunu kontrol edince görer.;görür;görer;-;irregular_forms
Çünkü kargo şoförü adresi bulunca paketi verir.;Çünkü kargo şoförü adresi bulunca paketi verer.;verir;verer;-;irregular_forms
Herkes bulmacanın cevaplarını arka sayfada görür.;Herkes bulmacanın cevaplarını arka sayfada görer.;görür;görer;-;irregular_forms  
Ve yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durur.;Ve yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durar.;durur;durar;-;irregular_forms
Herkes kütüphaneden ödünç aldığı kitapları zamanında geri verir.;Herkes kütüphaneden ödünç aldığı kitapları zamanında geri verer.;verir;verer;-;irregular_forms
Diğer kuşlar sonbaharda göç etmez burada kalır.;Diğer kuşlar sonbaharda göç etmez burada kalar.;kalır;kalar;-;irregular_forms
Bizim kuşlar sonbaharda göç etmez burada kalır.;Bizim kuşlar sonbaharda göç etmez burada kalar.;kalır;kalar;-;irregular_forms
Almanya film festivaline gitmek için harçlıklarını biriktip bilet alır.;Almanya film festivaline gitmek için harçlıklarını biriktip bilet alar.;alır;alar;-;irregular_forms
Bizim misafirler her cumartesi akşamı bize gelir.;Bizim misafirler her cumartesi akşamı bize geler.;gelir;geler;-;irregular_forms
Bu öğrenci tüm formülleri ezbere bilir.;Bu öğrenci tüm formülleri ezbere biler.;bilir;biler;-;irregular_forms
Bu toplantıda son karar her zaman başkanın olur.;Bu toplantıda son karar her zaman başkanın olar.;olur;olar;-;irregular_forms
İngilizce çalışan öğrenciler sınavdaki tüm soruların cevabını bilir.;İngilizce çalışan öğrenciler sınavdaki tüm soruların cevabını biler.;bilir;biler;-;irregular_forms
Kız odasında kaybolan çorabı yatağın altında bulur.;Kız odasında kaybolan çorabı yatağın altında bular.;bulur;bular;-;irregular_forms
Her tren rapor edilen saatte istasyona varır.;Her tren rapor edilen saatte istasyona varar.;varır;varar;-;irregular_forms
2. otobüs durağa tam zamanında varır.;2. otobüs durağa tam zamanında varar.;varır;varar;-;irregular_forms  
Bazı bitkiler yeterince su alamayınca solar ve ölür.;Bazı bitkiler yeterince su alamayınca solar ve öler.;ölür;öler;-;irregular_forms
Diğer yarışçılar bitiş çizgisine neredeyse aynı anda varır.;Diğer yarışçılar bitiş çizgisine neredeyse aynı anda varar.;varır;varar;-;irregular_forms
Artık çocuk saklanan arkadaşını kolayca bulur.;Artık çocuk saklanan arkadaşını kolayca bular.;bulur;bular;-;irregular_forms
2. müşteri sipariş bedelini kapıda nakit olarak verir.;2. müşteri sipariş bedelini kapıda nakit olarak verer.;verir;verer;-;irregular_forms  
Bütün yarışmacılar maratonun sonuna doğru yavaşlar ama bitirince varır.;Bütün yarışmacılar maratonun sonuna doğru yavaşlar ama bitirince varar.;varır;varar;-;irregular_forms
Sevgili misafirler her cumartesi akşamı bize gelir.;Sevgili misafirler her cumartesi akşamı bize geler.;gelir;geler;-;irregular_forms
4. tren tam zamanında istasyona varır.;4. tren tam zamanında istasyona varar.;varır;varar;-;irregular_forms
Sonra köpek sahibini görünce hemen durur.;Sonra köpek sahibini görünce hemen durar.;durur;durar;-;irregular_forms
Sonra dalgıçlar midyeleri kayalıkların altından alır.;Sonra dalgıçlar midyeleri kayalıkların altından alar.;alır;alar;-;irregular_forms
Bazı anneleri çocuklara aldığı oyuncakları verir.;Bazı anneleri çocuklara aldığı oyuncakları verer.;verir;verer;-;irregular_forms
Bir aşçı yemeğin tadına bakınca bilir.;Bir aşçı yemeğin tadına bakınca biler.;bilir;biler;-;irregular_forms
1. takım maçı kazanırsa şampiyon olur.;1. takım maçı kazanırsa şampiyon olar.;olur;olar;-;irregular_forms
Bu doktor hastanın durumunu kontrol edince görür.;Bu doktor hastanın durumunu kontrol edince görer.;görür;görer;-;irregular_forms
Burada misafirler akşam yemeğine gelir.;Burada misafirler akşam yemeğine geler.;gelir;geler;-;irregular_forms
Bu yaşlı adam her sabah aynı durakta durur.;Bu yaşlı adam her sabah aynı durakta durar.;durur;durar;-;irregular_forms  
Çiftçi hasat zamanı mahsulleri tarladan alır.;Çiftçi hasat zamanı mahsulleri tarladan alar.;alır;alar;-;irregular_forms  
Genç çocuk kaybolan köpeğini parkta bulur.;Genç çocuk kaybolan köpeğini parkta bular.;bulur;bular;-;irregular_forms
Kim sevgilisine özel günler dışında da hediye verir.;Kim sevgilisine özel günler dışında da hediye verer.;verir;verer;-;irregular_forms
Ama çocuklar dondurmayı çok sevdiği için sık sık alır.;Ama çocuklar dondurmayı çok sevdiği için sık sık alar.;alır;alar;-;irregular_forms  
Rus futbolcu topa sert vurur.;Rus futbolcu topa sert vurar.;vurur;vurar;-;irregular_forms
Kaptan doğru rotayı her zaman bilir.;Kaptan doğru rotayı her zaman biler.;bilir;biler;-;irregular_forms
Çünkü aşçı yemeğin tadına bakınca bilir.;Çünkü aşçı yemeğin tadına bakınca biler.;bilir;biler;-;irregular_forms
Ayrıca kütüphaneden ödünç aldığı kitapları zamanında geri verir.;Ayrıca kütüphaneden ödünç aldığı kitapları zamanında geri verer.;verir;verer;-;irregular_forms
Ancak güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olur.;Ancak güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olar.;olur;olar;-;irregular_forms  
Böylece çocuk saklanan arkadaşını kolayca bulur.;Böylece çocuk saklanan arkadaşını kolayca bular.;bulur;bular;-;irregular_forms
Ayrıca çocuklar dondurmayı çok sevdiği için sık sık alır.;Ayrıca çocuklar dondurmayı çok sevdiği için sık sık alar.;alır;alar;-;irregular_forms  
Yüksek kuraklıkta bitkiler su alamayınca ölür.;Yüksek kuraklıkta bitkiler su alamayınca öler.;ölür;öler;-;irregular_forms 
Rus bilim insanları mikroskop altında hücreyi görür.;Rus bilim insanları mikroskop altında hücreyi görer.;görür;görer;-;irregular_forms  
İki takım maçı kazanırsa şampiyon olur.;İki takım maçı kazanırsa şampiyon olar.;olur;olar;-;irregular_forms
Ancak kuşlar sonbaharda göç etmez burada kalır.;Ancak kuşlar sonbaharda göç etmez burada kalar.;kalır;kalar;-;irregular_forms
Son tren rapor edilen saatte istasyona varır.;Son tren rapor edilen saatte istasyona varar.;varır;varar;-;irregular_forms
İngiliz bilim insanları mikroskop altında hücreyi görür.;İngiliz bilim insanları mikroskop altında hücreyi görer.;görür;görer;-;irregular_forms  
Merhaba anneannem her pazar bize gelir.;Merhaba anneannem her pazar bize geler.;gelir;geler;-;irregular_forms
Sonra misafirler akşam yemeğine gelir.;Sonra misafirler akşam yemeğine geler.;gelir;geler;-;irregular_forms
Hemen herkes buralardaki en iyi pilavcının Fevzi abi olduğunu bilir.;Hemen herkes buralardaki en iyi pilavcının Fevzi abi olduğunu biler.;bilir;biler;-;irregular_forms
Erkek yarışmacılar parkuru bitirince varır.;Erkek yarışmacılar parkuru bitirince varar.;varır;varar;-;irregular_forms
İlk parkuru ilk bitiren şampiyon olur.;İlk parkuru ilk bitiren şampiyon olar.;olur;olar;-;irregular_forms
10 bulmacanın cevaplarını arka sayfada görür.;10 bulmacanın cevaplarını arka sayfada görer.;görür;görer;-;irregular_forms  
3. tren tam zamanında istasyona varır.;3. tren tam zamanında istasyona varar.;varır;varar;-;irregular_forms
Çoğu balıkçı ağını her sabah denizden alır.;Çoğu balıkçı ağını her sabah denizden alar.;alır;alar;-;irregular_forms
Burada postacı her sabah aynı saatte günün gazetesini verir.;Burada postacı her sabah aynı saatte günün gazetesini verer.;verir;verer;-;irregular_forms
Hızlı tren istasyona tam zamanında varır.;Hızlı tren istasyona tam zamanında varar.;varır;varar;-;irregular_forms
Sonra memlekete her döndüğünde ilk iş babaannesini görür.;Sonra memlekete her döndüğünde ilk iş babaannesini görer.;görür;görer;-;irregular_forms
Ve postacı her sabah erken gelir.;Ve postacı her sabah erken geler.;gelir;geler;-;irregular_forms
Bu misafirler her cumartesi akşamı bize gelir.;Bu misafirler her cumartesi akşamı bize geler.;gelir;geler;-;irregular_forms
Tüm misafirler akşam yemeğine gelir.;Tüm misafirler akşam yemeğine geler.;gelir;geler;-;irregular_forms
Ayrıca bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalır.;Ayrıca bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalar.;kalır;kalar;-;irregular_forms  
İlk otobüs durağa tam zamanında varır.;İlk otobüs durağa tam zamanında varar.;varır;varar;-;irregular_forms  
Öğrenci tüm soruları doğru bilir.;Öğrenci tüm soruları doğru biler.;bilir;biler;-;irregular_forms
Aslında herkes buralardaki en iyi pilavcının Fevzi abi olduğunu bilir.;Aslında herkes buralardaki en iyi pilavcının Fevzi abi olduğunu biler.;bilir;biler;-;irregular_forms
Tüm yarışmacılar maratonun sonuna doğru yavaşlar ama bitirince varır.;Tüm yarışmacılar maratonun sonuna doğru yavaşlar ama bitirince varar.;varır;varar;-;irregular_forms
Misafirler akşam yemeğine gelir.;Misafirler akşam yemeğine geler.;gelir;geler;-;irregular_forms
Sadece güneş görmeyen petunyalar hemen ölür.;Sadece güneş görmeyen petunyalar hemen öler.;ölür;öler;-;irregular_forms
Adana kurye paketleri kapıda hemen verir.;Adana kurye paketleri kapıda hemen verer.;verir;verer;-;irregular_forms
Ancak şef yemeğin tadına bakınca eksikleri bilir.;Ancak şef yemeğin tadına bakınca eksikleri biler.;bilir;biler;-;irregular_forms
Kadın boksör son darbeyi indirince nakavt olur.;Kadın boksör son darbeyi indirince nakavt olar.;olur;olar;-;irregular_forms  
Diğer misafirler davete tam zamanında gelir.;Diğer misafirler davete tam zamanında geler.;gelir;geler;-;irregular_forms
Ve yolcular terminale aynı anda varır.;Ve yolcular terminale aynı anda varar.;varır;varar;-;irregular_forms
Aşırı kuraklıkta bitkiler su alamayınca ölür.;Aşırı kuraklıkta bitkiler su alamayınca öler.;ölür;öler;-;irregular_forms 
Her konserde sahneyi iyi görmek için ön sırada durur.;Her konserde sahneyi iyi görmek için ön sırada durar.;durur;durar;-;irregular_forms
Memlekete her döndüğünde ilk iş babaannesini görür.;Memlekete her döndüğünde ilk iş babaannesini görer.;görür;görer;-;irregular_forms
Bu yarışmacılar maratonun sonuna doğru yavaşlar ama bitirince varır.;Bu yarışmacılar maratonun sonuna doğru yavaşlar ama bitirince varar.;varır;varar;-;irregular_forms
Her postacı her sabah aynı saatte günün gazetesini verir.;Her postacı her sabah aynı saatte günün gazetesini verer.;verir;verer;-;irregular_forms
Bugün postacı her sabah aynı saatte günün gazetesini verir.;Bugün postacı her sabah aynı saatte günün gazetesini verer.;verir;verer;-;irregular_forms
Sonra polis şüpheliyi görünce hemen vurur.;Sonra polis şüpheliyi görünce hemen vurar.;vurur;vurar;-;irregular_forms
Bu çocuklar saklananı hemen bulur.;Bu çocuklar saklananı hemen bular.;bulur;bular;-;irregular_forms
Kırmızı köpek sahibini görünce hemen durur.;Kırmızı köpek sahibini görünce hemen durar.;durur;durar;-;irregular_forms
Başkan yönetici toplantıda son kararı verir.;Başkan yönetici toplantıda son kararı verer.;verir;verer;-;irregular_forms  
Eğer bahçıvan çiçekleri sulamazsa hepsi ölür.;Eğer bahçıvan çiçekleri sulamazsa hepsi öler.;ölür;öler;-;irregular_forms
Türk boksör son darbeyi indirince nakavt olur.;Türk boksör son darbeyi indirince nakavt olar.;olur;olar;-;irregular_forms  
Bu marangoz çekiçle çiviye vurur.;Bu marangoz çekiçle çiviye vurar.;vurur;vurar;-;irregular_forms
İnsan sevgilisine özel günler dışında da hediye verir.;İnsan sevgilisine özel günler dışında da hediye verer.;verir;verer;-;irregular_forms
Doğum gününde güzel hediyeler gelir.;Doğum gününde güzel hediyeler geler.;gelir;geler;-;irregular_forms  
Çünkü bitkiler susuz kaldığında çabucak ölür.;Çünkü bitkiler susuz kaldığında çabucak öler.;ölür;öler;-;irregular_forms
Uzman dalgıçlar midyeleri kayalıkların altından alır.;Uzman dalgıçlar midyeleri kayalıkların altından alar.;alır;alar;-;irregular_forms
Aşçı yemeğin tadına bakınca bilir.;Aşçı yemeğin tadına bakınca biler.;bilir;biler;-;irregular_forms
Ama aşçı yemeğin tadına bakınca bilir.;Ama aşçı yemeğin tadına bakınca biler.;bilir;biler;-;irregular_forms
Ancak öğretmen zor soruyu açıklayınca öğrenciler bilir.;Ancak öğretmen zor soruyu açıklayınca öğrenciler biler.;bilir;biler;-;irregular_forms
6. define avcısı haritada gösterilen yerleri kazar ve hazineyi bulur.;6. define avcısı haritada gösterilen yerleri kazar ve hazineyi bular.;bulur;bular;-;irregular_forms
Polis şüpheliyi görünce hemen vurur.;Polis şüpheliyi görünce hemen vurar.;vurur;vurar;-;irregular_forms
Ancak köpek sahibini görünce hemen durur.;Ancak köpek sahibini görünce hemen durar.;durur;durar;-;irregular_forms
Ben her hafta bizimle okey oynamaya gelir.;Ben her hafta bizimle okey oynamaya geler.;gelir;geler;-;irregular_forms
Ve öğrenci tüm soruları doğru bilir.;Ve öğrenci tüm soruları doğru biler.;bilir;biler;-;irregular_forms
Yine yarışta önde giden bisikletli son dönemeçte levhaya vurur.;Yine yarışta önde giden bisikletli son dönemeçte levhaya vurar.;vurur;vurar;-;irregular_forms
Çocukların doğum gününde güzel hediyeler gelir.;Çocukların doğum gününde güzel hediyeler geler.;gelir;geler;-;irregular_forms  
Büyük çocuklar saklananı hemen bulur.;Büyük çocuklar saklananı hemen bular.;bulur;bular;-;irregular_forms
O köpek yabancıyı görünce durur.;O köpek yabancıyı görünce durar.;durur;durar;-;irregular_forms
Bu kaptan doğru rotayı her zaman bilir.;Bu kaptan doğru rotayı her zaman biler.;bilir;biler;-;irregular_forms
Bir çiftçi hasat zamanı mahsulleri tarladan alır.;Bir çiftçi hasat zamanı mahsulleri tarladan alar.;alır;alar;-;irregular_forms  
Balıkçı ağını yavaşça denizden alır.;Balıkçı ağını yavaşça denizden alar.;alır;alar;-;irregular_forms
3 otobüs tam zamanında terminale varır.;3 otobüs tam zamanında terminale varar.;varır;varar;-;irregular_forms
Bu otobüs durağa tam zamanında varır.;Bu otobüs durağa tam zamanında varar.;varır;varar;-;irregular_forms  
Çünkü çiçekler susuz kaldığında hemen ölür.;Çünkü çiçekler susuz kaldığında hemen öler.;ölür;öler;-;irregular_forms
Büyük çocuklar dondurmayı çok sevdiği için sık sık alır.;Büyük çocuklar dondurmayı çok sevdiği için sık sık alar.;alır;alar;-;irregular_forms  
Bazı yarışçılar bitiş çizgisine neredeyse aynı anda varır.;Bazı yarışçılar bitiş çizgisine neredeyse aynı anda varar.;varır;varar;-;irregular_forms
Dalgıçlar midyeleri kayalıkların altından alır.;Dalgıçlar midyeleri kayalıkların altından alar.;alır;alar;-;irregular_forms
Postacı her sabah erken gelir.;Postacı her sabah erken geler.;gelir;geler;-;irregular_forms
Her toplantıda her zaman aynı şeyler olur.;Her toplantıda her zaman aynı şeyler olar.;olur;olar;-;irregular_forms  
Çünkü bitkiler yeterince su alamayınca solar ve ölür.;Çünkü bitkiler yeterince su alamayınca solar ve öler.;ölür;öler;-;irregular_forms
Bu tren istasyona tam zamanında varır.;Bu tren istasyona tam zamanında varar.;varır;varar;-;irregular_forms
İki çocuk odasında kaybolan anahtarı dolabın üstünde bulur.;İki çocuk odasında kaybolan anahtarı dolabın üstünde bular.;bulur;bular;-;irregular_forms  
Bu ağaç kışın yapraklarını dökmez ve yeşil kalır.;Bu ağaç kışın yapraklarını dökmez ve yeşil kalar.;kalır;kalar;-;irregular_forms
Sonra öğrenci sınav kağıdını kontrol edince hatayı görür.;Sonra öğrenci sınav kağıdını kontrol edince hatayı görer.;görür;görer;-;irregular_forms
DHL kurye paketleri kapıda hemen verir.;DHL kurye paketleri kapıda hemen verer.;verir;verer;-;irregular_forms
Takım maçı kazanırsa şampiyon olur.;Takım maçı kazanırsa şampiyon olar.;olur;olar;-;irregular_forms
Ancak aşçı yemeğin tadına bakınca bilir.;Ancak aşçı yemeğin tadına bakınca biler.;bilir;biler;-;irregular_forms
Şimdi herkes buralardaki en iyi pilavcının Fevzi abi olduğunu bilir.;Şimdi herkes buralardaki en iyi pilavcının Fevzi abi olduğunu biler.;bilir;biler;-;irregular_forms
Her toplantıda son karar her zaman başkanın olur.;Her toplantıda son karar her zaman başkanın olar.;olur;olar;-;irregular_forms
Bu toplantıda son karar her zaman başkanın olur.;Bu toplantıda son karar her zaman başkanın olar.;olur;olar;-;irregular_forms
Küçük balıkçı ağını denizden alır.;Küçük balıkçı ağını denizden alar.;alır;alar;-;irregular_forms
Ayrıca güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olur.;Ayrıca güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olar.;olur;olar;-;irregular_forms  
Son toplantıda her zaman aynı şeyler olur.;Son toplantıda her zaman aynı şeyler olar.;olur;olar;-;irregular_forms  
Son parkuru ilk bitiren şampiyon olur.;Son parkuru ilk bitiren şampiyon olar.;olur;olar;-;irregular_forms
Tüm misafirler akşam yemeğine tam saatinde gelir.;Tüm misafirler akşam yemeğine tam saatinde geler.;gelir;geler;-;irregular_forms
Iyi kaptan doğru rotayı her zaman bilir.;Iyi kaptan doğru rotayı her zaman biler.;bilir;biler;-;irregular_forms
O yaşlı adam bankta oturup saatlerce durur.;O yaşlı adam bankta oturup saatlerce durar.;durur;durar;-;irregular_forms
Çoğu ağaç kışın yapraklarını dökmez ve yeşil kalır.;Çoğu ağaç kışın yapraklarını dökmez ve yeşil kalar.;kalır;kalar;-;irregular_forms
4 yaşlı adam her sabah aynı durakta durur.;4 yaşlı adam her sabah aynı durakta durar.;durur;durar;-;irregular_forms  
Herkes sevgilisine özel günler dışında da hediye verir.;Herkes sevgilisine özel günler dışında da hediye verer.;verir;verer;-;irregular_forms
Usta şef yemeğin tadına bakınca eksikleri bilir.;Usta şef yemeğin tadına bakınca eksikleri biler.;bilir;biler;-;irregular_forms
Sonra uygulamayı açınca hesap bakiyesini görür.;Sonra uygulamayı açınca hesap bakiyesini görer.;görür;görer;-;irregular_forms
Çoğu öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini bilir.;Çoğu öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini biler.;bilir;biler;-;irregular_forms  
Bu bahçıvan çiçekleri sulamazsa hepsi ölür.;Bu bahçıvan çiçekleri sulamazsa hepsi öler.;ölür;öler;-;irregular_forms
Ana çocuk odasında kaybolan oyuncağı bulur.;Ana çocuk odasında kaybolan oyuncağı bular.;bulur;bular;-;irregular_forms
5 yolcu otobüsü terminale tam vaktinde varır.;5 yolcu otobüsü terminale tam vaktinde varar.;varır;varar;-;irregular_forms  
• öğretmen zor soruyu açıklayınca öğrenciler bilir.;• öğretmen zor soruyu açıklayınca öğrenciler biler.;bilir;biler;-;irregular_forms
Benim anneannem her pazar bize gelir.;Benim anneannem her pazar bize geler.;gelir;geler;-;irregular_forms
Yabancı film festivaline gitmek için harçlıklarını biriktip bilet alır.;Yabancı film festivaline gitmek için harçlıklarını biriktip bilet alar.;alır;alar;-;irregular_forms
Bu toplantıda son söz müdürün olur.;Bu toplantıda son söz müdürün olar.;olur;olar;-;irregular_forms
5 bulmacanın cevaplarını arka sayfada görür.;5 bulmacanın cevaplarını arka sayfada görer.;görür;görer;-;irregular_forms  
Ahmet her hafta bizimle okey oynamaya gelir.;Ahmet her hafta bizimle okey oynamaya geler.;gelir;geler;-;irregular_forms
Amerika film festivaline gitmek için harçlıklarını biriktip bilet alır.;Amerika film festivaline gitmek için harçlıklarını biriktip bilet alar.;alır;alar;-;irregular_forms
Yaşlı adam her sabah aynı durakta durur.;Yaşlı adam her sabah aynı durakta durar.;durur;durar;-;irregular_forms  
Yarışçılar bitiş çizgisine neredeyse aynı anda varır.;Yarışçılar bitiş çizgisine neredeyse aynı anda varar.;varır;varar;-;irregular_forms
Tüm yolcular terminale aynı anda varır.;Tüm yolcular terminale aynı anda varar.;varır;varar;-;irregular_forms
Bazı yolcular terminale aynı anda varır.;Bazı yolcular terminale aynı anda varar.;varır;varar;-;irregular_forms
3. müşteri sipariş bedelini kapıda nakit olarak verir.;3. müşteri sipariş bedelini kapıda nakit olarak verer.;verir;verer;-;irregular_forms  
Bu kaptan pusula kullanmadan yönü bilir.;Bu kaptan pusula kullanmadan yönü biler.;bilir;biler;-;irregular_forms  
Ancak yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durur.;Ancak yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durar.;durur;durar;-;irregular_forms
Bilim insanları mikroskop altında hücreyi görür.;Bilim insanları mikroskop altında hücreyi görer.;görür;görer;-;irregular_forms  
5. tren tam zamanında istasyona varır.;5. tren tam zamanında istasyona varar.;varır;varar;-;irregular_forms
Çünkü güneş görmeyen petunyalar hemen ölür.;Çünkü güneş görmeyen petunyalar hemen öler.;ölür;öler;-;irregular_forms
Bir müzisyen kalabalığı her akşam görür.;Bir müzisyen kalabalığı her akşam görer.;görür;görer;-;irregular_forms
Bütün kuşlar kış gelince güneye gitmez burada kalır.;Bütün kuşlar kış gelince güneye gitmez burada kalar.;kalır;kalar;-;irregular_forms
Ünlü bilim insanları mikroskop altında hücreyi görür.;Ünlü bilim insanları mikroskop altında hücreyi görer.;görür;görer;-;irregular_forms  
Bu otobüs tam zamanında terminale varır.;Bu otobüs tam zamanında terminale varar.;varır;varar;-;irregular_forms
Beni annem her şeyimi eliyle koymuş gibi bulur.;Beni annem her şeyimi eliyle koymuş gibi bular.;bulur;bular;-;irregular_forms
Gerçek kaptan doğru rotayı her zaman bilir.;Gerçek kaptan doğru rotayı her zaman biler.;bilir;biler;-;irregular_forms
Büyük kaptan doğru rotayı her zaman bilir.;Büyük kaptan doğru rotayı her zaman biler.;bilir;biler;-;irregular_forms
Bir bahçıvan çiçekleri sulamazsa hepsi ölür.;Bir bahçıvan çiçekleri sulamazsa hepsi öler.;ölür;öler;-;irregular_forms
