good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Şimdi spor salonunda ağırlıkları Hakan ve koşu bandını Deniz kullandı.;Şimdi spor salonunda ağırlıkları Hakan ve Deniz koşu bandını kullandı.;koşu bandını Deniz;Deniz koşu bandını;-;ellipsis
Yapılan toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;Yapılan toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
Yine mağazada ayakkabıyı Pelin ve çantayı Arda seçti.;Yine mağazada ayakkabıyı Pelin ve Arda çantayı seçti.;çantayı Arda;Arda çantayı;-;ellipsis
Aynı düğünde çiçeği Leyla ve hediyeyi Emir getirdi.;Aynı düğünde çiçeği Leyla ve Emir hediyeyi getirdi.;hediyeyi Emir;Emir hediyeyi;-;ellipsis
Özel yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;Özel yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
O sinemada koltuğu Pınar ve içeceği Onur seçti.;O sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Yeşil bahçede çiçekleri Zeynep ve çimleri Kerem kesti.;Yeşil bahçede çiçekleri Zeynep ve Kerem çimleri kesti.;çimleri Kerem;Kerem çimleri;-;ellipsis
Yine sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;Yine sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Teknik sınav için notları Zeynep ve kitapları Hasan aldı.;Teknik sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
Bu lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Bu lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Her fırında ekmekleri usta ve pastaları çırak hazırladı.;Her fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
Son piknikte örtüyü Selin ve sepeti Rıza getirdi.;Son piknikte örtüyü Selin ve Rıza sepeti getirdi.;sepeti Rıza;Rıza sepeti;-;ellipsis
Aynı film setinde kamerayı yönetmen ve mikrofonu ses teknisyeni ayarlar.;Aynı film setinde kamerayı yönetmen ve ses teknisyeni mikrofonu ayarlar.;mikrofonu ses teknisyeni;ses teknisyeni mikrofonu;-;ellipsis
Bu fırında ekmekleri usta ve pastaları çırak hazırladı.;Bu fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
İlk doğa yürüyüşünde rotayı Hakan ve ekipmanları Büşra belirledi.;İlk doğa yürüyüşünde rotayı Hakan ve Büşra ekipmanları belirledi.;ekipmanları Büşra;Büşra ekipmanları;-;ellipsis
Ayrıca atölyede çömleği Hasan ve seramiği Dilek yaptı.;Ayrıca atölyede çömleği Hasan ve Dilek seramiği yaptı.;seramiği Dilek;Dilek seramiği;-;ellipsis
Her konserde ışıkları Ali ve mikrofonları Deniz ayarladı.;Her konserde ışıkları Ali ve Deniz mikrofonları ayarladı.;mikrofonları Deniz;Deniz mikrofonları;-;ellipsis
Bir ofiste raporu Hakan ve dosyayı Melis düzenledi.;Bir ofiste raporu Hakan ve Melis dosyayı düzenledi.;dosyayı Melis;Melis dosyayı;-;ellipsis
Son törende ödülü Beren ve plaketi Serkan aldı.;Son törende ödülü Beren ve Serkan plaketi aldı.;plaketi Serkan;Serkan plaketi;-;ellipsis
İlk fuar alanında bileti Sarp ve broşürü Melisa aldı.;İlk fuar alanında bileti Sarp ve Melisa broşürü aldı.;broşürü Melisa;Melisa broşürü;-;ellipsis
Törende ödülü Beren ve plaketi Serkan aldı.;Törende ödülü Beren ve Serkan plaketi aldı.;plaketi Serkan;Serkan plaketi;-;ellipsis
Büyük spor salonunda ağırlıkları Hakan ve koşu bandını Deniz kullandı.;Büyük spor salonunda ağırlıkları Hakan ve Deniz koşu bandını kullandı.;koşu bandını Deniz;Deniz koşu bandını;-;ellipsis
Bu ofiste raporu Hakan ve dosyayı Melis düzenledi.;Bu ofiste raporu Hakan ve Melis dosyayı düzenledi.;dosyayı Melis;Melis dosyayı;-;ellipsis
İşte futbol maçında formaları Ali ve şortları Burcu getirdi.;İşte futbol maçında formaları Ali ve Burcu şortları getirdi.;şortları Burcu;Burcu şortları;-;ellipsis
Aynı teknede dümeni Harun ve haritayı Sedef kontrol etti.;Aynı teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
En yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;En yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Sonra fuar alanında bileti Sarp ve broşürü Melisa aldı.;Sonra fuar alanında bileti Sarp ve Melisa broşürü aldı.;broşürü Melisa;Melisa broşürü;-;ellipsis
Yine kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Yine kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
Bu sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Bu sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Ankara veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.;Ankara veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.;kediyi asistan;asistan kediyi;-;ellipsis
Beyaz mutfakta makarnayı Alper ve salatayı Derin hazırladı.;Beyaz mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
Öğrenciler göl kenarında sandalı Ayhan ve oltayı Gökçe kontrol etti.;Öğrenciler göl kenarında sandalı Ayhan ve Gökçe oltayı kontrol etti.;oltayı Gökçe;Gökçe oltayı;-;ellipsis
Yapılan piknikte örtüyü Selin ve sepeti Rıza getirdi.;Yapılan piknikte örtüyü Selin ve Rıza sepeti getirdi.;sepeti Rıza;Rıza sepeti;-;ellipsis
Yine spor salonunda ağırlıkları Hakan ve koşu bandını Deniz kullandı.;Yine spor salonunda ağırlıkları Hakan ve Deniz koşu bandını kullandı.;koşu bandını Deniz;Deniz koşu bandını;-;ellipsis
Bu yarışmada parkuru Deniz ve bitiş çizgisini Ali çekti.;Bu yarışmada parkuru Deniz ve Ali bitiş çizgisini çekti.;bitiş çizgisini Ali;Ali bitiş çizgisini;-;ellipsis
İlk düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;İlk düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
Özel konferansta açılışı Elif ve konuşmayı Murat yaptı.;Özel konferansta açılışı Elif ve Murat konuşmayı yaptı.;konuşmayı Murat;Murat konuşmayı;-;ellipsis
Önce fabrikada makineleri Yasin ve raporları Selda kontrol etti.;Önce fabrikada makineleri Yasin ve Selda raporları kontrol etti.;raporları Selda;Selda raporları;-;ellipsis
Eski sirk gösterisinde ipte cambaz ve halkada akrobat yürüdü.;Eski sirk gösterisinde ipte cambaz ve akrobat halkada yürüdü.;halkada akrobat;akrobat halkada;-;ellipsis
Aynı yarışmada parkuru Deniz ve bitiş çizgisini Ali çekti.;Aynı yarışmada parkuru Deniz ve Ali bitiş çizgisini çekti.;bitiş çizgisini Ali;Ali bitiş çizgisini;-;ellipsis
2. teknede yelkeni kaptan ve halatları miço düzeltti.;2. teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Son market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Son market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Yine yarış pistinde arabayı sürücü ve lastikleri teknisyen değiştirdi.;Yine yarış pistinde arabayı sürücü ve teknisyen lastikleri değiştirdi.;lastikleri teknisyen;teknisyen lastikleri;-;ellipsis
İlk film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;İlk film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Her sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Her sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Sınıfta sunumu Büşra ve raporu Cem yaptı.;Sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Bir piknikte örtüyü Selin ve sepeti Rıza getirdi.;Bir piknikte örtüyü Selin ve Rıza sepeti getirdi.;sepeti Rıza;Rıza sepeti;-;ellipsis
Sonra kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;Sonra kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
Beyaz pazarda karpuzu Onur ve kavunu Ceyda aldı.;Beyaz pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
Ünlü jazz korosunda Berk piyanoyu, Ayşe de gitarı çalıyor.;Ünlü jazz korosunda Berk piyanoyu, gitarı da Ayşe çalıyor.;Ayşe de gitarı;gitarı da Ayşe;-;ellipsis
Erkek jazz korosunda Berk piyanoyu, Ayşe de gitarı çalıyor.;Erkek jazz korosunda Berk piyanoyu, gitarı da Ayşe çalıyor.;Ayşe de gitarı;gitarı da Ayşe;-;ellipsis
Özel mağazada ayakkabıyı Pelin ve çantayı Arda seçti.;Özel mağazada ayakkabıyı Pelin ve Arda çantayı seçti.;çantayı Arda;Arda çantayı;-;ellipsis
İkinci toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;İkinci toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
Resmi pazarda karpuzu Onur ve kavunu Ceyda aldı.;Resmi pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
Sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;Sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
Özel eczanede ilacı Selin ve vitaminleri Okan aldı.;Özel eczanede ilacı Selin ve Okan vitaminleri aldı.;vitaminleri Okan;Okan vitaminleri;-;ellipsis
Bu piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Bu piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Aile spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Aile spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Tüm film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Tüm film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Sevgili babalar gününde saati Deniz kravatı da Umut hediye etti.;Sevgili babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Bir film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Bir film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Atölyede çömleği Hasan ve seramiği Dilek yaptı.;Atölyede çömleği Hasan ve Dilek seramiği yaptı.;seramiği Dilek;Dilek seramiği;-;ellipsis
Uluslararası konferansta açılışı Hakan kapanışı da Aslı yaptı.;Uluslararası konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Ardından yarış pistinde arabayı sürücü ve lastikleri teknisyen değiştirdi.;Ardından yarış pistinde arabayı sürücü ve teknisyen lastikleri değiştirdi.;lastikleri teknisyen;teknisyen lastikleri;-;ellipsis
Sabah piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Sabah piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Yeni otelde rezervasyonu Cihan ve anahtarları Seda aldı.;Yeni otelde rezervasyonu Cihan ve Seda anahtarları aldı.;anahtarları Seda;Seda anahtarları;-;ellipsis
</s> hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;</s> hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Bu partide şarkıyı Cem ve dansı Buse seçti.;Bu partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
Son konserde ışıkları Ali ve mikrofonları Deniz ayarladı.;Son konserde ışıkları Ali ve Deniz mikrofonları ayarladı.;mikrofonları Deniz;Deniz mikrofonları;-;ellipsis
Yine film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Yine film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Ve fuar alanında bileti Sarp ve broşürü Melisa aldı.;Ve fuar alanında bileti Sarp ve Melisa broşürü aldı.;broşürü Melisa;Melisa broşürü;-;ellipsis
O bahçede köpeği Gökhan ve kediyi Melike besledi.;O bahçede köpeği Gökhan ve Melike kediyi besledi.;kediyi Melike;Melike kediyi;-;ellipsis
3. sınıfta sunumu Büşra ve raporu Cem yaptı.;3. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Sabah sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Sabah sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Aynı sokakta balonu Ela ve uçurtmayı Can uçurdu.;Aynı sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
Yine kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;Yine kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
Ana konferansta sunumu Yasin ve notları Ebru hazırladı.;Ana konferansta sunumu Yasin ve Ebru notları hazırladı.;notları Ebru;Ebru notları;-;ellipsis
Gece sinemada koltuğu Pınar ve içeceği Onur seçti.;Gece sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Ünlü restoranda pizzayı Mert ve makarnayı İrem seçti.;Ünlü restoranda pizzayı Mert ve İrem makarnayı seçti.;makarnayı İrem;İrem makarnayı;-;ellipsis
Kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Burada kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Burada kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
Bizim kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Bizim kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
İç bahçede çimleri Burak ve çiçekleri Meltem suladı.;İç bahçede çimleri Burak ve Meltem çiçekleri suladı.;çiçekleri Meltem;Meltem çiçekleri;-;ellipsis
Futbol sahasında topu Baran ve kramponları Umut getirdi.;Futbol sahasında topu Baran ve Umut kramponları getirdi.;kramponları Umut;Umut kramponları;-;ellipsis
Bu kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;Bu kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
Tüm konserde ışıkları Ali ve mikrofonları Deniz ayarladı.;Tüm konserde ışıkları Ali ve Deniz mikrofonları ayarladı.;mikrofonları Deniz;Deniz mikrofonları;-;ellipsis
Bu toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;Bu toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
Dış bahçede barbeküyü Okan ve masayı Elif kurdu.;Dış bahçede barbeküyü Okan ve Elif masayı kurdu.;masayı Elif;Elif masayı;-;ellipsis
Aynı piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Aynı piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Son tatilde annem cüzdanını ve kardeşim telefonunu çaldırdı.;Son tatilde annem cüzdanını ve telefonunu kardeşim çaldırdı.;kardeşim telefonunu;telefonunu kardeşim;-;ellipsis
Bugün markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Bugün markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Depoda kutuları işçiler ve faturaları muhasebeci kontrol etti.;Depoda kutuları işçiler ve muhasebeci faturaları kontrol etti.;faturaları muhasebeci;muhasebeci faturaları;-;ellipsis
İlk oyun alanında topu Defne ve bisikleti Arda kullandı.;İlk oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Büyük konferansta açılışı Hakan kapanışı da Aslı yaptı.;Büyük konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Türkiye meteoroloji merkezinde uyduları mühendis ve verileri analist inceler.;Türkiye meteoroloji merkezinde uyduları mühendis ve analist verileri inceler.;verileri analist;analist verileri;-;ellipsis
İkinci teknede dümeni Harun ve haritayı Sedef kontrol etti.;İkinci teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
Ayrıca yemekte çorbayı Murat salatayı da Defne hazırladı.;Ayrıca yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Bu film setinde kamerayı yönetmen ve mikrofonu ses teknisyeni ayarlar.;Bu film setinde kamerayı yönetmen ve ses teknisyeni mikrofonu ayarlar.;mikrofonu ses teknisyeni;ses teknisyeni mikrofonu;-;ellipsis
Sonra piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Sonra piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Biz tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Biz tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Akşam çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Akşam çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Ancak hastanede reçeteyi doktor ve ilacı hemşire verdi.;Ancak hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
3. yarışmada parkuru Fatih ve engelleri Selin tasarladı.;3. yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Sonra tatilde annem cüzdanını ve kardeşim telefonunu çaldırdı.;Sonra tatilde annem cüzdanını ve telefonunu kardeşim çaldırdı.;kardeşim telefonunu;telefonunu kardeşim;-;ellipsis
Diğer köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Diğer köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Yine bahçede çiçekleri Zeynep ve çimleri Kerem kesti.;Yine bahçede çiçekleri Zeynep ve Kerem çimleri kesti.;çimleri Kerem;Kerem çimleri;-;ellipsis
Ana yemekte çorbayı Murat salatayı da Defne hazırladı.;Ana yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Ama lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Ama lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;Kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
Bu bahçede barbeküyü Okan ve masayı Elif kurdu.;Bu bahçede barbeküyü Okan ve Elif masayı kurdu.;masayı Elif;Elif masayı;-;ellipsis
2016 yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;2016 yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
2. oyun alanında topu Defne ve bisikleti Arda kullandı.;2. oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Gece sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;Gece sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Yine eczanede ilacı Selin ve vitaminleri Okan aldı.;Yine eczanede ilacı Selin ve Okan vitaminleri aldı.;vitaminleri Okan;Okan vitaminleri;-;ellipsis
Büyük gökdelende camları işçi ve elektrik sistemini teknisyen kontrol etti.;Büyük gökdelende camları işçi ve teknisyen elektrik sistemini kontrol etti.;elektrik sistemini teknisyen;teknisyen elektrik sistemini;-;ellipsis
Son hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Son hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Bir piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Bir piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Bir müzik stüdyosunda gitarı solist ve davulu baterist çaldı.;Bir müzik stüdyosunda gitarı solist ve baterist davulu çaldı.;davulu baterist;baterist davulu;-;ellipsis
Bu konserde bateriyi Can kemanı da Zeynep çaldı.;Bu konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Çocuklar hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Çocuklar hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Türk jazz korosunda Berk piyanoyu, Ayşe de gitarı çalıyor.;Türk jazz korosunda Berk piyanoyu, gitarı da Ayşe çalıyor.;Ayşe de gitarı;gitarı da Ayşe;-;ellipsis
4. sınıfta sunumu Büşra ve raporu Cem yaptı.;4. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Ardından bahçede çiçekleri Zeynep ve çimleri Kerem kesti.;Ardından bahçede çiçekleri Zeynep ve Kerem çimleri kesti.;çimleri Kerem;Kerem çimleri;-;ellipsis
Ama fırında ekmekleri usta ve pastaları çırak hazırladı.;Ama fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
Aynı atölyede çömleği Hasan ve seramiği Dilek yaptı.;Aynı atölyede çömleği Hasan ve Dilek seramiği yaptı.;seramiği Dilek;Dilek seramiği;-;ellipsis
Yeni oyun alanında topu Efe ve salıncağı Deniz kullandı.;Yeni oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
Son tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Son tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Akşam salatayı abim, tatlıyı da babam yaptı.;Akşam salatayı abim, babam da tatlıyı yaptı.;tatlıyı da babam;babam da tatlıyı;-;ellipsis
Yine hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Yine hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Ardından doğa yürüyüşünde rotayı Hakan ve ekipmanları Büşra belirledi.;Ardından doğa yürüyüşünde rotayı Hakan ve Büşra ekipmanları belirledi.;ekipmanları Büşra;Büşra ekipmanları;-;ellipsis
Sonra kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Sonra kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
O hastanede reçeteyi doktor ve ilacı hemşire verdi.;O hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
O fırında ekmekleri usta ve pastaları çırak hazırladı.;O fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
Bu çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Bu çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Ayrıca babalar gününde saati Deniz kravatı da Umut hediye etti.;Ayrıca babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Amatör spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Amatör spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Aynı kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;Aynı kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
Şirkette raporu Emir ve sunumu Asuman hazırladı.;Şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
Merkez meteoroloji merkezinde uyduları mühendis ve verileri analist inceler.;Merkez meteoroloji merkezinde uyduları mühendis ve analist verileri inceler.;verileri analist;analist verileri;-;ellipsis
Büyük piknikte örtüyü Selin ve sepeti Rıza getirdi.;Büyük piknikte örtüyü Selin ve Rıza sepeti getirdi.;sepeti Rıza;Rıza sepeti;-;ellipsis
Bir tatil köyünde güneş kremini Arda ve havluyu Derin getirdi.;Bir tatil köyünde güneş kremini Arda ve Derin havluyu getirdi.;havluyu Derin;Derin havluyu;-;ellipsis
Sonra fabrikada makineleri Yasin ve raporları Selda kontrol etti.;Sonra fabrikada makineleri Yasin ve Selda raporları kontrol etti.;raporları Selda;Selda raporları;-;ellipsis
Türk müzik stüdyosunda gitarı solist ve davulu baterist çaldı.;Türk müzik stüdyosunda gitarı solist ve baterist davulu çaldı.;davulu baterist;baterist davulu;-;ellipsis
Rus sirk gösterisinde ipte cambaz ve halkada akrobat yürüdü.;Rus sirk gösterisinde ipte cambaz ve akrobat halkada yürüdü.;halkada akrobat;akrobat halkada;-;ellipsis
O restoranda pizzayı Mert ve makarnayı İrem seçti.;O restoranda pizzayı Mert ve İrem makarnayı seçti.;makarnayı İrem;İrem makarnayı;-;ellipsis
Ayrıca konserde ışıkları Ali ve mikrofonları Deniz ayarladı.;Ayrıca konserde ışıkları Ali ve Deniz mikrofonları ayarladı.;mikrofonları Deniz;Deniz mikrofonları;-;ellipsis
Tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Bu lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.;Bu lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.;dönme dolaba Melis;Melis dönme dolaba;-;ellipsis
İkinci doğa yürüyüşünde rotayı Hakan ve ekipmanları Büşra belirledi.;İkinci doğa yürüyüşünde rotayı Hakan ve Büşra ekipmanları belirledi.;ekipmanları Büşra;Büşra ekipmanları;-;ellipsis
