good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon;subtype
Bizim komşumuz bize taze sebze getirdi.;Bizim komşumuz bizi taze sebze getirdi.;bize;bizi;getirdi;argument_structure;ditransitive
Ardından garson misafirlere tatlıları servis etti.;Ardından garson misafirleri tatlıları servis etti.;misafirlere;misafirleri;servis etti;argument_structure;ditransitive
Tüm kılçıklarını temizlediğiniz mezgiti galeta ununa bulayın.;Tüm kılçıklarını temizlediğiniz mezgite galeta ununa bulayın.;mezgiti;mezgite;bulayın;argument_structure;ditransitive
Herkes dileklerini yazdığı kağıdı bir ağacın dalına bağladı.;Herkes dileklerini yazdığı kağıda bir ağacın dalına bağladı.;kağıdı;kağıda;bağladı;argument_structure;ditransitive
Eski babam bugün markette ilkokul öğretmenime rastlamış.;Eski babam bugün marketi ilkokul öğretmenime rastlamış.;markette;marketi;rastlamış;argument_structure;ditransitive
Sevgili halam bana eldiven hediye etti.;Sevgili halam beni eldiven hediye etti.;bana;beni;hediye etti;argument_structure;ditransitive
Eski arkadaşım bana yeni bir kitap önerdi.;Eski arkadaşım beni yeni bir kitap önerdi.;bana;beni;önerdi;argument_structure;ditransitive
Bu doğum günüm diye barmen bana bira ısmarladı.;Bu doğum günüm diye barmen beni bira ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Sonra manav bize en lezzetli meyvelerden ayırdı.;Sonra manav bizi en lezzetli meyvelerden ayırdı.;bize;bizi;ayırdı;argument_structure;ditransitive
Ayrıca öğretmen öğrencilere ödevleri zamanında yapmalarını nasihat etti.;Ayrıca öğretmen öğrencileri ödevleri zamanında yapmalarını nasihat etti.;öğrencilere;öğrencileri;nasihat etti;argument_structure;ditransitive
O çocuk babasına en sevdiği oyuncağı verdi.;O çocuk babasını en sevdiği oyuncağı verdi.;babasına;babasını;verdi;argument_structure;ditransitive
Ben kuzenim kediyi bahçeye götürdü.;Ben kuzenim kediye bahçeye götürdü.;kediyi;kediye;götürdü;argument_structure;ditransitive
Çocuk dedesine en sevdiği kitabı verdi.;Çocuk dedesini en sevdiği kitabı verdi.;dedesine;dedesini;verdi;argument_structure;ditransitive
Büyük şair dinleyicilerine yeni şiir kitabını tanıttı.;Büyük şair dinleyicilerini yeni şiir kitabını tanıttı.;dinleyicilerine;dinleyicilerini;tanıttı;argument_structure;ditransitive
3 antrenör sporculara antrenman programı hazırladı.;3 antrenör sporcuları antrenman programı hazırladı.;sporculara;sporcuları;hazırladı;argument_structure;ditransitive
7 çocuk annesine yeni bir şarkı söyledi.;7 çocuk annesini yeni bir şarkı söyledi.;annesine;annesini;söyledi;argument_structure;ditransitive
Ayrıca takı töreninde geline burma bilezik taktılar.;Ayrıca takı töreninde gelini burma bilezik taktılar.;geline;gelini;taktılar;argument_structure;ditransitive
Bayan garson müşterilere yemekleri servis etti.;Bayan garson müşterileri yemekleri servis etti.;müşterilere;müşterileri;servis etti;argument_structure;ditransitive
Tüm bu sergiyi neşesini kaybetmeyen kadınlara ithaf ediyorum.;Tüm bu sergiye neşesini kaybetmeyen kadınlara ithaf ediyorum.;sergiyi;sergiye;ithaf ediyorum;argument_structure;ditransitive
Ve bu sergiyi neşesini kaybetmeyen kadınlara ithaf ediyorum.;Ve bu sergiye neşesini kaybetmeyen kadınlara ithaf ediyorum.;sergiyi;sergiye;ithaf ediyorum;argument_structure;ditransitive
O küçük çocuk teyzesine mağazadaki oyuncağı gösterdi.;O küçük çocuk teyzesini mağazadaki oyuncağı gösterdi.;teyzesine;teyzesini;gösterdi;argument_structure;ditransitive
Ve kız kardeşim köpeği komşuya götürdü.;Ve kız kardeşim köpeğe komşuya götürdü.;köpeği;köpeğe;götürdü;argument_structure;ditransitive
Sonra mahalledeki çocuklar dükkanın camına yine top atıyor.;Sonra mahalledeki çocuklar dükkanın camını yine top atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Benim arkadaşım bana yılbaşı hediyesi aldı.;Benim arkadaşım beni yılbaşı hediyesi aldı.;bana;beni;aldı;argument_structure;ditransitive
Sonra gelin altın bileziği görümcesine hediye etti.;Sonra gelin altın bilezikle görümcesine hediye etti.;bileziği;bilezikle;hediye etti;argument_structure;ditransitive
Aynı mahalledeki çocuklar evin camına yine taş atıyor.;Aynı mahalledeki çocuklar evin camını yine taş atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Ve babam yeni saatini bana verdi.;Ve babam yeni saatine bana verdi.;saatini;saatine;verdi;argument_structure;ditransitive
Uzun yıllardır kendini sadece işine adamış.;Uzun yıllardır kendinden sadece işine adamış.;kendini;kendinden;adamış;argument_structure;ditransitive
Sevgili arkadaşım bana yeni bir kitap önerdi.;Sevgili arkadaşım beni yeni bir kitap önerdi.;bana;beni;önerdi;argument_structure;ditransitive
Bir küçük çocuk teyzesine mağazadaki oyuncağı gösterdi.;Bir küçük çocuk teyzesini mağazadaki oyuncağı gösterdi.;teyzesine;teyzesini;gösterdi;argument_structure;ditransitive
Bir arkadaşım bana yeni bir film önerdi.;Bir arkadaşım benle yeni bir film önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Sevgili arkadaşım bana yeni bir dizi önerdi.;Sevgili arkadaşım benle yeni bir dizi önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Küçük babam bugün markette ilkokul öğretmenime rastlamış.;Küçük babam bugün marketi ilkokul öğretmenime rastlamış.;markette;marketi;rastlamış;argument_structure;ditransitive
Genç şirket personeline yeni projeler verdi.;Genç şirket personelini yeni projeler verdi.;personeline;personelini;verdi;argument_structure;ditransitive
Ve kasap bana en güzel etlerden ayırdı.;Ve kasap beni en güzel etlerden ayırdı.;bana;benle;ayırdı;argument_structure;ditransitive
Küçük kuzenim köpeği parka götürdü.;Küçük kuzenim köpeğe parka götürdü.;köpeği;köpeğe;götürdü;argument_structure;ditransitive
Önce kız arkadaşına çikolatayı hiç düşünmeden verdi.;Önce kız arkadaşından çikolatayı hiç düşünmeden verdi.;arkadaşına;arkadaşından;verdi;argument_structure;ditransitive
Teknik antrenör sporculara antrenman programı hazırladı.;Teknik antrenör sporcuları antrenman programı hazırladı.;sporculara;sporcuları;hazırladı;argument_structure;ditransitive
Arkadaşım bana yeni bir şarkı önerdi.;Arkadaşım beni yeni bir şarkı önerdi.;bana;beni;önerdi;argument_structure;ditransitive
Ama manav bize en lezzetli meyvelerden ayırdı.;Ama manav bizi en lezzetli meyvelerden ayırdı.;bize;bizi;ayırdı;argument_structure;ditransitive
Yeni antrenör takıma farklı stratejiler öğretti.;Yeni antrenör takımı farklı stratejiler öğretti.;takıma;takımı;öğretti;argument_structure;ditransitive
Erkek arkadaşım bana yeni bir film önerdi.;Erkek arkadaşım benle yeni bir film önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Sonra dedem torunlarına masallar anlattı.;Sonra dedem torunlarını masallar anlattı.;torunlarına;torunlarını;anlattı;argument_structure;ditransitive
Kasap bana en iyi biftekten ayırdı.;Kasap beni en iyi biftekten ayırdı.;bana;beni;ayırdı;argument_structure;ditransitive
Benim dedem torunlarına fıkralar anlattı.;Benim dedem torunlarını fıkralar anlattı.;torunlarına;torunlarını;anlattı;argument_structure;ditransitive
Kız çocuk dedesine en sevdiği kitabı verdi.;Kız çocuk dedesini en sevdiği kitabı verdi.;dedesine;dedesini;verdi;argument_structure;ditransitive
Güzel dileklerini yazdığı kağıdı bir ağacın dalına bağladı.;Güzel dileklerini yazdığı kağıda bir ağacın dalına bağladı.;kağıdı;kağıda;bağladı;argument_structure;ditransitive
Sonra kasap bana en iyi biftekten ayırdı.;Sonra kasap beni en iyi biftekten ayırdı.;bana;beni;ayırdı;argument_structure;ditransitive
Ünlü gelin gerdanlığı kayınvalidesine hediye etti.;Ünlü gelin gerdanlığa kayınvalidesine hediye etti.;gerdanlığı;gerdanlığa;hediye etti;argument_structure;ditransitive
Kendisi belki size bu konudaki düşüncelerinden bahsetmiştir.;Kendisi belki sizi bu konudaki düşüncelerinden bahsetmiştir.;size;sizi;bahsetmiştir;argument_structure;ditransitive
Tüm kılçıklarını temizlediğiniz balığı pane ununa bulayın.;Tüm kılçıklarını temizlediğiniz balığa pane ununa bulayın.;balığı;balığa;bulayın;argument_structure;ditransitive
Sonra küçük çocuk teyzesine mağazadaki oyuncağı gösterdi.;Sonra küçük çocuk teyzesini mağazadaki oyuncağı gösterdi.;teyzesine;teyzesini;gösterdi;argument_structure;ditransitive
Erkek arkadaşım bana yeni bir şarkı önerdi.;Erkek arkadaşım beni yeni bir şarkı önerdi.;bana;beni;önerdi;argument_structure;ditransitive
Bugün babam yeni telefonunu bana verdi.;Bugün babam yeni telefonuna bana verdi.;telefonunu;telefonuna;verdi;argument_structure;ditransitive
Ama babam bugün parkta lise öğretmenime rastlamış.;Ama babam bugün parkı lise öğretmenime rastlamış.;parkta;parkı;rastlamış;argument_structure;ditransitive
Bugün babam yeni saatini bana verdi.;Bugün babam yeni saatine bana verdi.;saatini;saatine;verdi;argument_structure;ditransitive
Kız babam bugün markette ilkokul öğretmenime rastlamış.;Kız babam bugün marketi ilkokul öğretmenime rastlamış.;markette;marketi;rastlamış;argument_structure;ditransitive
Bu anne bebeğine mamasını kaşıkla verdi.;Bu anne bebeğini mamasını kaşıkla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Uzun yıllardır kendini sadece sanatına adamış.;Uzun yıllardır kendinden sadece sanatına adamış.;kendini;kendinden;adamış;argument_structure;ditransitive
Ardından manav bize en taze meyvelerden ayırdı.;Ardından manav bizi en taze meyvelerden ayırdı.;bize;bizi;ayırdı;argument_structure;ditransitive
Arkadaşım bana yeni bir dizi önerdi.;Arkadaşım benle yeni bir dizi önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Yönetmen sanatçılara rollerini dağıttı.;Yönetmen sanatçıları rollerini dağıttı.;sanatçılara;sanatçıları;dağıttı;argument_structure;ditransitive
Kuzenim köpeği parka götürdü.;Kuzenim köpeğe parka götürdü.;köpeği;köpeğe;götürdü;argument_structure;ditransitive
Bir halam bana eldiven hediye etti.;Bir halam beni eldiven hediye etti.;bana;beni;hediye etti;argument_structure;ditransitive
Eski mahalledeki çocuklar evin camına yine taş atıyor.;Eski mahalledeki çocuklar evin camını yine taş atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Kürt şair dinleyicilerine yeni şiir kitabını tanıttı.;Kürt şair dinleyicilerini yeni şiir kitabını tanıttı.;dinleyicilerine;dinleyicilerini;tanıttı;argument_structure;ditransitive
Usta garson müşterilere yemekleri servis etti.;Usta garson müşterileri yemekleri servis etti.;müşterilere;müşterileri;servis etti;argument_structure;ditransitive
Bugün arkadaşım bana yeni bir film önerdi.;Bugün arkadaşım benle yeni bir film önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Ve üzerime koca bir bardak çayı döktüm.;Ve üzerimde koca bir bardak çayı döktüm.;Üzerime;Üzerimde;döktüm;argument_structure;ditransitive
Ancak dün gece kızı apar topar kliniğe götürdük.;Ancak dün gece kıza apar topar kliniğe götürdük.;kızı;kıza;götürdük;argument_structure;ditransitive
Bu takı töreninde damadın yakasına çeyrek altın taktılar.;Bu takı töreninde damadın yakasını çeyrek altın taktılar.;yakasına;yakasını;taktılar;argument_structure;ditransitive
Kadınlar evlerinin arka bahçesine elma ağacı dikmişler.;Kadınlar evlerinin arka bahçesinden elma ağacı dikmişler.;arka bahçesine;arka bahçesinden;dikmişler;argument_structure;ditransitive
Sonra komşumuz bize taze meyve getirdi.;Sonra komşumuz bizi taze meyve getirdi.;bize;bizi;getirdi;argument_structure;ditransitive
Bugün annem abime yeni bir defter aldı.;Bugün annem abimi yeni bir defter aldı.;abime;abimi;aldı;argument_structure;ditransitive
Ayrıca takı töreninde damadın yakasına çeyrek altın taktılar.;Ayrıca takı töreninde damadın yakasını çeyrek altın taktılar.;yakasına;yakasını;taktılar;argument_structure;ditransitive
Adam belki sana bu konudaki fikirlerinden bahsetmiştir.;Adam belki seni bu konudaki fikirlerinden bahsetmiştir.;sana;seni;bahsetmiştir;argument_structure;ditransitive
Akşam annem abime yeni bir defter aldı.;Akşam annem abimi yeni bir defter aldı.;abime;abimi;aldı;argument_structure;ditransitive
Anne dedem torunlarına masallar anlattı.;Anne dedem torunlarını masallar anlattı.;torunlarına;torunlarını;anlattı;argument_structure;ditransitive
Ayrıca dün ekmeği ben aldığım için annem bakkala kardeşimi yolladı.;Ayrıca dün ekmeği ben aldığım için annem bakkalda kardeşimi yolladı.;bakkala;bakkalda;yolladı;argument_structure;ditransitive
Kız ablasına hediyeyi hiç beklemeden verdi.;Kız ablasından hediyeyi hiç beklemeden verdi.;ablasına;ablasından;verdi;argument_structure;ditransitive
Kasap bana en güzel etlerden ayırdı.;Kasap beni en güzel etlerden ayırdı.;bana;benle;ayırdı;argument_structure;ditransitive
Ben dün ekmeği ben aldığım için annem bakkala kardeşimi yolladı.;Ben dün ekmeği ben aldığım için annem bakkalda kardeşimi yolladı.;bakkala;bakkalda;yolladı;argument_structure;ditransitive
Bu çocuk babasına başka bir şiir okudu.;Bu çocuk babasını başka bir şiir okudu.;babasına;babasını;okudu;argument_structure;ditransitive
Ve kılçıklarını temizlediğiniz mezgiti galeta ununa bulayın.;Ve kılçıklarını temizlediğiniz mezgite galeta ununa bulayın.;mezgiti;mezgite;bulayın;argument_structure;ditransitive
Şimdi annem abime yeni bir defter aldı.;Şimdi annem abimi yeni bir defter aldı.;abime;abimi;aldı;argument_structure;ditransitive
Erkek ayakkabılarını çıkarıp şapkasını girişteki dolaba astı.;Erkek ayakkabılarını çıkarıp şapkasına girişteki dolaba astı.;şapkasını;şapkasına;astı;argument_structure;ditransitive
Kendi üzerime koca bir bardak çayı döktüm.;Kendi üzerimde koca bir bardak çayı döktüm.;Üzerime;Üzerimde;döktüm;argument_structure;ditransitive
Ve ayakkabılarını çıkarıp paltosunu girişteki vestiyere astı.;Ve ayakkabılarını çıkarıp paltosuna girişteki vestiyere astı.;paltosunu;paltosuna;astı;argument_structure;ditransitive
Eski evlerinin bahçesine zeytin ağacı dikmişler.;Eski evlerinin bahçesinden zeytin ağacı dikmişler.;bahçesine;bahçesinden;dikmişler;argument_structure;ditransitive
Ardından yönetmen sanatçılara rollerini dağıttı.;Ardından yönetmen sanatçıları rollerini dağıttı.;sanatçılara;sanatçıları;dağıttı;argument_structure;ditransitive
Bugün komşumuz bize taze meyve getirdi.;Bugün komşumuz bizi taze meyve getirdi.;bize;bizi;getirdi;argument_structure;ditransitive
Bu küçük çocuk annesine vitrindeki oyuncağı gösterdi.;Bu küçük çocuk annesini vitrindeki oyuncağı gösterdi.;annesine;annesini;gösterdi;argument_structure;ditransitive
Ama dün gece kızı apar topar kliniğe götürdük.;Ama dün gece kıza apar topar kliniğe götürdük.;kızı;kıza;götürdük;argument_structure;ditransitive
İki çocuk dedesine en sevdiği kitabı verdi.;İki çocuk dedesini en sevdiği kitabı verdi.;dedesine;dedesini;verdi;argument_structure;ditransitive
Bu halam bana eldiven hediye etti.;Bu halam beni eldiven hediye etti.;bana;beni;hediye etti;argument_structure;ditransitive
Annem abime yeni bir defter aldı.;Annem abimi yeni bir defter aldı.;abime;abimi;aldı;argument_structure;ditransitive
Burada annem kekin içine biraz tarçın koyar.;Burada annem kekin içini biraz tarçın koyar.;içine;içini;koyar;argument_structure;ditransitive
Yeni öğretmen öğrencilere yeni şarkıyı öğretti.;Yeni öğretmen öğrencileri yeni şarkıyı öğretti.;öğrencilere;öğrencileri;öğretti;argument_structure;ditransitive
Senin doğum günüm diye barmen bana bira ısmarladı.;Senin doğum günüm diye barmen beni bira ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Bu mahalledeki çocuklar dükkanın camına yine top atıyor.;Bu mahalledeki çocuklar dükkanın camını yine top atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Uzman öğretmen öğrencilere yeni konuyu anlattı.;Uzman öğretmen öğrencileri yeni konuyu anlattı.;öğrencilere;öğrencileri;anlattı;argument_structure;ditransitive
Bir anne bebeğine mamasını kaşıkla verdi.;Bir anne bebeğini mamasını kaşıkla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Öncelikle kılçıklarını temizlediğiniz mezgiti galeta ununa bulayın.;Öncelikle kılçıklarını temizlediğiniz mezgite galeta ununa bulayın.;mezgiti;mezgite;bulayın;argument_structure;ditransitive
Merhaba kız kardeşim kediyi veterinere götürdü.;Merhaba kız kardeşim kediye veterinere götürdü.;kediyi;kediye;götürdü;argument_structure;ditransitive
Bakan asistanı belgeleri masasına getirdi.;Bakan asistanı belgelerle masasına getirdi.;belgeleri;belgelerle;getirdi;argument_structure;ditransitive
Dün ekmeği ben aldığım için annem bakkala kardeşimi yolladı.;Dün ekmeği ben aldığım için annem bakkalda kardeşimi yolladı.;bakkala;bakkalda;yolladı;argument_structure;ditransitive
On yıllardır kendini sadece sanatına adamış.;On yıllardır kendinden sadece sanatına adamış.;kendini;kendinden;adamış;argument_structure;ditransitive
Sevgili arkadaşım bana konser bileti aldı.;Sevgili arkadaşım beni konser bileti aldı.;bana;beni;aldı;argument_structure;ditransitive
Belki belki sana bu konudaki fikirlerinden bahsetmiştir.;Belki belki seni bu konudaki fikirlerinden bahsetmiştir.;sana;seni;bahsetmiştir;argument_structure;ditransitive
Bu öğretmen öğrencilere bol bol kitap okumalarını tavsiye etti.;Bu öğretmen öğrencileri bol bol kitap okumalarını tavsiye etti.;öğrencilere;öğrencileri;tavsiye etti;argument_structure;ditransitive
Hemen küçük çocuk annesine vitrindeki oyuncağı gösterdi.;Hemen küçük çocuk annesini vitrindeki oyuncağı gösterdi.;annesine;annesini;gösterdi;argument_structure;ditransitive
Bir çocuk babasına en sevdiği oyuncağı verdi.;Bir çocuk babasını en sevdiği oyuncağı verdi.;babasına;babasını;verdi;argument_structure;ditransitive
İlk anne bebeğine sütü biberonla verdi.;İlk anne bebeğini sütü biberonla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Öğretmen öğrencilere yeni konuyu anlattı.;Öğretmen öğrencileri yeni konuyu anlattı.;öğrencilere;öğrencileri;anlattı;argument_structure;ditransitive
Genç öğretmen öğrencilere bol bol kitap okumalarını tavsiye etti.;Genç öğretmen öğrencileri bol bol kitap okumalarını tavsiye etti.;öğrencilere;öğrencileri;tavsiye etti;argument_structure;ditransitive
Genç gelin altın bileziği görümcesine hediye etti.;Genç gelin altın bilezikle görümcesine hediye etti.;bileziği;bilezikle;hediye etti;argument_structure;ditransitive
Bizim oğlum topu arkadaşına ödünç verdi.;Bizim oğlum topla arkadaşına ödünç verdi.;topu;topla;ödünç verdi;argument_structure;ditransitive
Sevgili arkadaşım bana yeni bir film önerdi.;Sevgili arkadaşım benle yeni bir film önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Küçük oğlum topu arkadaşına ödünç verdi.;Küçük oğlum topla arkadaşına ödünç verdi.;topu;topla;ödünç verdi;argument_structure;ditransitive
Yanlış politikalar halkı yoksulluğa mahkum etti.;Yanlış politikalar halkla yoksulluğa mahkum etti.;halkı;halkla;mahkum etti;argument_structure;ditransitive
Yine manav bize en taze meyvelerden ayırdı.;Yine manav bizi en taze meyvelerden ayırdı.;bize;bizi;ayırdı;argument_structure;ditransitive
Ardından annem kekin içine biraz tarçın koyar.;Ardından annem kekin içini biraz tarçın koyar.;içine;içini;koyar;argument_structure;ditransitive
Ayrıca annem pastanın üstüne biraz çikolata koyar.;Ayrıca annem pastanın üstünü biraz çikolata koyar.;üstüne;üstünü;koyar;argument_structure;ditransitive
Oğlum topu arkadaşına ödünç verdi.;Oğlum topla arkadaşına ödünç verdi.;topu;topla;ödünç verdi;argument_structure;ditransitive
Baba dedem torunlarına fıkralar anlattı.;Baba dedem torunlarını fıkralar anlattı.;torunlarına;torunlarını;anlattı;argument_structure;ditransitive
Dün arkadaşım bana doğum günü hediyesi aldı.;Dün arkadaşım beni doğum günü hediyesi aldı.;bana;beni;aldı;argument_structure;ditransitive
Ana dedem torunlarına fıkralar anlattı.;Ana dedem torunlarını fıkralar anlattı.;torunlarına;torunlarını;anlattı;argument_structure;ditransitive
Ancak dün sütü ben aldığım için annem markete kardeşimi yolladı.;Ancak dün sütü ben aldığım için annem markette kardeşimi yolladı.;markete;markette;yolladı;argument_structure;ditransitive
Ardından öğretmen öğrencilere ödevleri zamanında yapmalarını nasihat etti.;Ardından öğretmen öğrencileri ödevleri zamanında yapmalarını nasihat etti.;öğrencilere;öğrencileri;nasihat etti;argument_structure;ditransitive
Sevgili babam yeni saatini bana verdi.;Sevgili babam yeni saatine bana verdi.;saatini;saatine;verdi;argument_structure;ditransitive
Bu yanlış kararlar halkı adaletsizliğe mahkum etti.;Bu yanlış kararlar halkla adaletsizliğe mahkum etti.;halkı;halkla;mahkum etti;argument_structure;ditransitive
Akşam babam yeni telefonunu bana verdi.;Akşam babam yeni telefonuna bana verdi.;telefonunu;telefonuna;verdi;argument_structure;ditransitive
Ardından annem pastanın üstüne biraz çikolata koyar.;Ardından annem pastanın üstünü biraz çikolata koyar.;üstüne;üstünü;koyar;argument_structure;ditransitive
Baba dedem bana devrimci anılarını anlattı.;Baba dedem beni devrimci anılarını anlattı.;bana;beni;anlattı;argument_structure;ditransitive
Daha küçük çocuk teyzesine mağazadaki oyuncağı gösterdi.;Daha küçük çocuk teyzesini mağazadaki oyuncağı gösterdi.;teyzesine;teyzesini;gösterdi;argument_structure;ditransitive
Genç şair dinleyicilerine yeni şiir kitabını tanıttı.;Genç şair dinleyicilerini yeni şiir kitabını tanıttı.;dinleyicilerine;dinleyicilerini;tanıttı;argument_structure;ditransitive
Ancak dün ekmeği ben aldığım için annem bakkala kardeşimi yolladı.;Ancak dün ekmeği ben aldığım için annem bakkalda kardeşimi yolladı.;bakkala;bakkalda;yolladı;argument_structure;ditransitive
Bu doğum günüm diye garson bana limonata ısmarladı.;Bu doğum günüm diye garson beni limonata ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Film arkadaşım bana yeni bir film önerdi.;Film arkadaşım benle yeni bir film önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Gelin gerdanlığı kayınvalidesine hediye etti.;Gelin gerdanlığa kayınvalidesine hediye etti.;gerdanlığı;gerdanlığa;hediye etti;argument_structure;ditransitive
Bir kuzenim köpeği parka götürdü.;Bir kuzenim köpeğe parka götürdü.;köpeği;köpeğe;götürdü;argument_structure;ditransitive
Sonra oğlum bisikleti arkadaşına ödünç verdi.;Sonra oğlum bisikletle arkadaşına ödünç verdi.;bisikleti;bisikletle;ödünç verdi;argument_structure;ditransitive
Bu öğretmen öğrencilere yeni şarkıyı öğretti.;Bu öğretmen öğrencileri yeni şarkıyı öğretti.;öğrencilere;öğrencileri;öğretti;argument_structure;ditransitive
Dün arkadaşım bana doğum günü hediyesi aldı.;Dün arkadaşım beni doğum günü hediyesi aldı.;bana;beni;aldı;argument_structure;ditransitive
Üzerime koca bir bardak çayı döktüm.;Üzerimde koca bir bardak çayı döktüm.;Üzerime;Üzerimde;döktüm;argument_structure;ditransitive
Benim doğum günüm diye garson bana limonata ısmarladı.;Benim doğum günüm diye garson beni limonata ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Ve ayakkabılarını çıkarıp şapkasını girişteki dolaba astı.;Ve ayakkabılarını çıkarıp şapkasına girişteki dolaba astı.;şapkasını;şapkasına;astı;argument_structure;ditransitive
Kız arkadaşına çikolatayı hiç düşünmeden verdi.;Kız arkadaşından çikolatayı hiç düşünmeden verdi.;arkadaşına;arkadaşından;verdi;argument_structure;ditransitive
Bugün halam bana el örgüsü bir kazak hediye etti.;Bugün halam beni el örgüsü bir kazak hediye etti.;bana;beni;hediye etti;argument_structure;ditransitive
Benim kız kardeşim köpeği komşuya götürdü.;Benim kız kardeşim köpeğe komşuya götürdü.;köpeği;köpeğe;götürdü;argument_structure;ditransitive
Sonra gelin gerdanlığı kayınvalidesine hediye etti.;Sonra gelin gerdanlığa kayınvalidesine hediye etti.;gerdanlığı;gerdanlığa;hediye etti;argument_structure;ditransitive
Bir arkadaşım bana yeni bir dizi önerdi.;Bir arkadaşım benle yeni bir dizi önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Ayrıca öğretmen öğrencilere bol bol kitap okumalarını tavsiye etti.;Ayrıca öğretmen öğrencileri bol bol kitap okumalarını tavsiye etti.;öğrencilere;öğrencileri;tavsiye etti;argument_structure;ditransitive
Komşumuz bize taze meyve getirdi.;Komşumuz bizi taze meyve getirdi.;bize;bizi;getirdi;argument_structure;ditransitive
Sonra yönetmen ekibine son direktifleri verdi.;Sonra yönetmen ekibini son direktifleri verdi.;ekibine;ekibini;verdi;argument_structure;ditransitive
Şimdi komşumuz bize taze meyve getirdi.;Şimdi komşumuz bizi taze meyve getirdi.;bize;bizi;getirdi;argument_structure;ditransitive
Ali teyzem kitapları çocuklara dağıttı.;Ali teyzem kitaplara çocuklara dağıttı.;kitapları;kitaplara;dağıttı;argument_structure;ditransitive
Manav bize en taze meyvelerden ayırdı.;Manav bizi en taze meyvelerden ayırdı.;bize;bizi;ayırdı;argument_structure;ditransitive
Bir arkadaşım bana yeni bir şarkı önerdi.;Bir arkadaşım beni yeni bir şarkı önerdi.;bana;beni;önerdi;argument_structure;ditransitive
Ve takı töreninde geline burma bilezik taktılar.;Ve takı töreninde gelini burma bilezik taktılar.;geline;gelini;taktılar;argument_structure;ditransitive
Yine babam yeni telefonunu bana verdi.;Yine babam yeni telefonuna bana verdi.;telefonunu;telefonuna;verdi;argument_structure;ditransitive
Önce annem pastanın üstüne biraz çikolata koyar.;Önce annem pastanın üstünü biraz çikolata koyar.;üstüne;üstünü;koyar;argument_structure;ditransitive
Genç kız arkadaşına çikolatayı hiç düşünmeden verdi.;Genç kız arkadaşından çikolatayı hiç düşünmeden verdi.;arkadaşına;arkadaşından;verdi;argument_structure;ditransitive
Ve yönetmen ekibine son direktifleri verdi.;Ve yönetmen ekibini son direktifleri verdi.;ekibine;ekibini;verdi;argument_structure;ditransitive
Kendi evlerinin bahçesine zeytin ağacı dikmişler.;Kendi evlerinin bahçesinden zeytin ağacı dikmişler.;bahçesine;bahçesinden;dikmişler;argument_structure;ditransitive
Küçük kız ablasına hediyeyi hiç beklemeden verdi.;Küçük kız ablasından hediyeyi hiç beklemeden verdi.;ablasına;ablasından;verdi;argument_structure;ditransitive
Sevgili babam bugün parkta lise öğretmenime rastlamış.;Sevgili babam bugün parkı lise öğretmenime rastlamış.;parkta;parkı;rastlamış;argument_structure;ditransitive
Büyük dedem torunlarına masallar anlattı.;Büyük dedem torunlarını masallar anlattı.;torunlarına;torunlarını;anlattı;argument_structure;ditransitive
Ben bu ödülü düzen bozan kadınlara ithaf ediyorum.;Ben bu ödüle düzen bozan kadınlara ithaf ediyorum.;ödülü;ödüle;ithaf ediyorum;argument_structure;ditransitive
Hemen üzerime koca bir fincan kahveyi döktüm.;Hemen üzerimde koca bir fincan kahveyi döktüm.;Üzerime;Üzerimde;döktüm;argument_structure;ditransitive
Yine komşumuz bize taze sebze getirdi.;Yine komşumuz bizi taze sebze getirdi.;bize;bizi;getirdi;argument_structure;ditransitive
Ve mahalledeki çocuklar evin camına yine taş atıyor.;Ve mahalledeki çocuklar evin camını yine taş atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Dün gece oğlanı apar topar hastaneye götürdük.;Dün gece oğlana apar topar hastaneye götürdük.;oğlanı;oğlana;götürdük;argument_structure;ditransitive
İyi dileklerini yazdığı kartı bir ağacın dalına bağladı.;İyi dileklerini yazdığı karta bir ağacın dalına bağladı.;kartı;karta;bağladı;argument_structure;ditransitive
Yine mahalledeki çocuklar evin camına yine taş atıyor.;Yine mahalledeki çocuklar evin camını yine taş atıyor.;camına;camını;atıyor;argument_structure;ditransitive
