good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ve biz bu filmi daha önce izlemiştik.;Ve onlar bu filmi daha önce izlemiştik.;Biz;Onlar;izlemiştik;subject_verb_agreement
Ve kuşlar ağacın dallarına konmuşlar.;Ve kuş ağacın dallarına konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Ancak garsonlar masaları hızla temizlediler.;Ancak garson masaları hızla temizlediler.;Garsonlar;Garson;temizlediler;subject_verb_agreement
İlk sürücüsüz arabalar trafikte test ediliyorlar.;İlk sürücüsüz araba trafikte test ediliyorlar.;Sürücüsüz arabalar;Sürücüsüz araba;ediliyorlar;subject_verb_agreement
Ama siz bu konuda çok sabırsızsınız.;Ama biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Ama biz bu konuda hemfikiriz.;Ama siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Çünkü ben bu şarkıyı ezbere biliyorum.;Çünkü biz bu şarkıyı ezbere biliyorum.;Ben;Biz;biliyorum;subject_verb_agreement
Çünkü biz bu sorunu daha önce çözdük.;Çünkü siz bu sorunu daha önce çözdük.;Biz;Siz;çözdük;subject_verb_agreement
Ve sen her zaman bize doğruyu söylersin.;Ve o her zaman bize doğruyu söylersin.;Sen;O;söylersin;subject_verb_agreement
Şimdi biz bu kararı onayladık.;Şimdi siz bu kararı onayladık.;Biz;Siz;onayladık;subject_verb_agreement
Ama o bize her zaman yardım eder.;Ama sen bize her zaman yardım eder.;O;Sen;eder;subject_verb_agreement
Gerçekten siz bu konuda çok başarılısınız.;Gerçekten onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
Bugün öğrenciler sınav sonuçlarını bekliyorlar.;Bugün öğrenci sınav sonuçlarını bekliyorlar.;Öğrenciler;Öğrenci;bekliyorlar;subject_verb_agreement
Ve biz bu şehre taşındık.;Ve onlar bu şehre taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Bu yazarlar yeni kitaplarını tanıttılar.;Bu yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Ve ben bu şarkıyı ezberledim.;Ve biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
Ardından garsonlar masaları hızla temizlediler.;Ardından garson masaları hızla temizlediler.;Garsonlar;Garson;temizlediler;subject_verb_agreement
Sonra biz bu şehre taşındık.;Sonra onlar bu şehre taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Şimdi biyokimyacılar yapay enzimler üretiyorlar.;Şimdi biyokimyacı yapay enzimler üretiyorlar.;Biyokimyacılar;Biyokimyacı;üretiyorlar;subject_verb_agreement
Fakat o geçen ay birlikte tatile gittiğimizi herkesten saklamış.;Fakat biz geçen ay birlikte tatile gittiğimizi herkesten saklamış.;O;Biz;saklamış;subject_verb_agreement
Bütün askerler nöbet tutuyorlar.;Bütün asker nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
Yalnız sen her zaman bize doğruyu söylersin.;Yalnız o her zaman bize doğruyu söylersin.;Sen;O;söylersin;subject_verb_agreement
Ama biz bu sorunu birlikte çözeceğiz.;Ama siz bu sorunu birlikte çözeceğiz.;Biz;Siz;çözeceğiz;subject_verb_agreement
Çocuklar bahçede saklambaç oynuyorlar.;Çocuk bahçede saklambaç oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Tüm balıklar akvaryumda yüzüyorlar.;Tüm balık akvaryumda yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Abi sen bu kadar güzel şarkı söyleyebilir misin?;Abi o bu kadar güzel şarkı söyleyebilir misin?;Sen;O;söyleyebilir misin;subject_verb_agreement
Ancak i̇tfaiyeciler yangını söndürmek için gece boyu çalıştılar.;Ancak i̇tfaiyeci yangını söndürmek için gece boyu çalıştılar.;İtfaiyeciler;İtfaiyeci;çalıştılar;subject_verb_agreement
Ve sen bu zamana kadar yaptıklarınızı görmüşsündür.;Ve siz bu zamana kadar yaptıklarınızı görmüşsündür.;Sen;Siz;görmüşsündür;subject_verb_agreement
Sonra biz bu projeyi bitirdik.;Sonra siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Böylece biz bu sorunu daha önce çözdük.;Böylece siz bu sorunu daha önce çözdük.;Biz;Siz;çözdük;subject_verb_agreement
Balıklar akvaryumun içinde yüzüyorlar.;Balık akvaryumun içinde yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Ve biz bu projeyi tamamladık.;Ve siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Küçük çocuklar parkta kaydıraktan kaydılar.;Küçük çocuk parkta kaydıraktan kaydılar.;Çocuklar;Çocuk;kaydılar;subject_verb_agreement
Bütün garsonlar masaları hızla temizlediler.;Bütün garson masaları hızla temizlediler.;Garsonlar;Garson;temizlediler;subject_verb_agreement
Ayrıca biz bu konuda çok titiziz.;Ayrıca onlar bu konuda çok titiziz.;Biz;Onlar;titiziz;subject_verb_agreement
Fakat biz bu konuda çok titiziz.;Fakat onlar bu konuda çok titiziz.;Biz;Onlar;titiziz;subject_verb_agreement
Fransız mühendisler yeni sistemi kurmak için gece boyu çalıştılar.;Fransız mühendis yeni sistemi kurmak için gece boyu çalıştılar.;Mühendisler;Mühendis;çalıştılar;subject_verb_agreement
Evet siz bu konuda haksızsınız.;Evet onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
Diğer eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.;Diğer eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.;Onlar;O;etmişlerdi;subject_verb_agreement
Fakat onlar bu haberi duydular.;Fakat o bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Biz bu sorunu birlikte çözeceğiz.;Siz bu sorunu birlikte çözeceğiz.;Biz;Siz;çözeceğiz;subject_verb_agreement
Elbette siz bu konuda haksızsınız.;Elbette onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
İşte o bize her zaman yardım eder.;İşte sen bize her zaman yardım eder.;O;Sen;eder;subject_verb_agreement
Güzel balıklar akvaryumda yüzüyorlar.;Güzel balık akvaryumda yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Onlar bu haberi duydular.;O bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Yok sen bu kadar güzel şarkı söyleyebilir misin?;Yok o bu kadar güzel şarkı söyleyebilir misin?;Sen;O;söyleyebilir misin;subject_verb_agreement
Fakat o bize her zaman yardım eder.;Fakat sen bize her zaman yardım eder.;O;Sen;eder;subject_verb_agreement
Çünkü biz bu yaptıklarınızı hiç hak etmiyoruz.;Çünkü siz bu yaptıklarınızı hiç hak etmiyoruz.;Biz;Siz;etmiyoruz;subject_verb_agreement
Tüm köpekler bahçede uyuyorlar.;Tüm köpek bahçede uyuyorlar.;Köpekler;Köpek;uyuyorlar;subject_verb_agreement
Ama biz bu şehre yeni taşındık.;Ama onlar bu şehre yeni taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Bu kuşlar ağacın dallarına konmuşlar.;Bu kuş ağacın dallarına konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Bence siz bu konuda çok yeteneklisiniz.;Bence onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
Siz bu konuda çok yanılıyorsunuz.;Biz bu konuda çok yanılıyorsunuz.;Siz;Biz;yanılıyorsunuz;subject_verb_agreement
İşte sürücüsüz arabalar trafikte test ediliyorlar.;İşte sürücüsüz araba trafikte test ediliyorlar.;Sürücüsüz arabalar;Sürücüsüz araba;ediliyorlar;subject_verb_agreement
Burada çocuklar parkta oyun oynuyorlar.;Burada çocuk parkta oyun oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Bazı biyokimyacılar yapay enzimler üretiyorlar.;Bazı biyokimyacı yapay enzimler üretiyorlar.;Biyokimyacılar;Biyokimyacı;üretiyorlar;subject_verb_agreement
Ama biz bu yaptıklarınızı hiç hak etmiyoruz.;Ama siz bu yaptıklarınızı hiç hak etmiyoruz.;Biz;Siz;etmiyoruz;subject_verb_agreement
Ama biz bu filmi daha önce izlemiştik.;Ama onlar bu filmi daha önce izlemiştik.;Biz;Onlar;izlemiştik;subject_verb_agreement
Tabi biz bu fikri beğendik.;Tabi siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Ama sen bu konuda herkesten daha bilgilisin.;Ama siz bu konuda herkesten daha bilgilisin.;Sen;Siz;bilgilisin;subject_verb_agreement
Bütün öğrenciler projelerini zamanında teslim ettiler.;Bütün öğrenci projelerini zamanında teslim ettiler.;Öğrenciler;Öğrenci;ettiler;subject_verb_agreement
Evet o bu konuda çok kararlı.;Evet onlar bu konuda çok kararlı.;O;Onlar;kararlı;subject_verb_agreement
Diğer doktorlar hastayı muayene ettiler.;Diğer doktor hastayı muayene ettiler.;Doktorlar;Doktor;ettiler;subject_verb_agreement
Yani biz yarınki maç için antrenman yapacağız.;Yani onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Ünlü sanatçılar basın toplantısı için konferans salonunda toplandılar.;Ünlü sanatçı basın toplantısı için konferans salonunda toplandılar.;Sanatçılar;Sanatçı;toplandılar;subject_verb_agreement
Ve ben yarın İstanbul'a gideceğim.;Ve biz yarın İstanbul'a gideceğim.;Ben;Biz;gideceğim;subject_verb_agreement
Hemen garsonlar masaları hızla temizlediler.;Hemen garson masaları hızla temizlediler.;Garsonlar;Garson;temizlediler;subject_verb_agreement
Diğer öğrenciler sınav sonuçlarını bekliyorlar.;Diğer öğrenci sınav sonuçlarını bekliyorlar.;Öğrenciler;Öğrenci;bekliyorlar;subject_verb_agreement
Kız çocuklar bahçede top oynuyorlar.;Kız çocuk bahçede top oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Ama sen bu haberi duymuş olmalısın.;Ama siz bu haberi duymuş olmalısın.;Sen;Siz;olmalısın;subject_verb_agreement
Biz bu konuda hemfikiriz.;Siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Ancak eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.;Ancak eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.;Onlar;O;etmişlerdi;subject_verb_agreement
Çünkü siz bu konuda çok deneyimlisiniz.;Çünkü biz bu konuda çok deneyimlisiniz.;Siz;Biz;deneyimlisiniz;subject_verb_agreement
Çünkü onlar bu haberi duydular.;Çünkü o bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Ama i̇tfaiyeciler yangını söndürmek için gece boyu çalıştılar.;Ama i̇tfaiyeci yangını söndürmek için gece boyu çalıştılar.;İtfaiyeciler;İtfaiyeci;çalıştılar;subject_verb_agreement
Ama siz bu kararı tek başınıza almamalıydınız.;Ama biz bu kararı tek başınıza almamalıydınız.;Siz;Biz;almamalıydınız;subject_verb_agreement
Diğer kuşlar ağacın dallarına konmuşlar.;Diğer kuş ağacın dallarına konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Bütün askerler gece nöbet tutuyorlar.;Bütün asker gece nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
İtfaiyeciler yangını söndürmek için gece boyu çalıştılar.;İtfaiyeci yangını söndürmek için gece boyu çalıştılar.;İtfaiyeciler;İtfaiyeci;çalıştılar;subject_verb_agreement
Yani biz bu konuda çok titiziz.;Yani onlar bu konuda çok titiziz.;Biz;Onlar;titiziz;subject_verb_agreement
Bütün sağlıkçılar olay yerine hemen yetiştiler.;Bütün sağlıkçı olay yerine hemen yetiştiler.;Sağlıkçılar;Sağlıkçı;yetiştiler;subject_verb_agreement
Amerikan fizikçiler kara delik simülasyonları yapıyorlar.;Amerikan fizikçi kara delik simülasyonları yapıyorlar.;Fizikçiler;Fizikçi;yapıyorlar;subject_verb_agreement
Evet ben bu filmi izledim.;Evet biz bu filmi izledim.;Ben;Biz;izledim;subject_verb_agreement
Tüm sağlıkçılar olay yerine hemen yetiştiler.;Tüm sağlıkçı olay yerine hemen yetiştiler.;Sağlıkçılar;Sağlıkçı;yetiştiler;subject_verb_agreement
Ama ben bu problemi çözdüm.;Ama o bu problemi çözdüm.;Ben;O;çözdüm;subject_verb_agreement
Fakat biz bu yaptıklarınızı hiç hak etmiyoruz.;Fakat siz bu yaptıklarınızı hiç hak etmiyoruz.;Biz;Siz;etmiyoruz;subject_verb_agreement
Küçük kuşlar ağaçlara konmuşlar.;Küçük kuş ağaçlara konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Ama biz yarınki maç için antrenman yapacağız.;Ama onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Ama siz bu konuda çok dikkatlisiniz.;Ama biz bu konuda çok dikkatlisiniz.;Siz;Biz;dikkatlisiniz;subject_verb_agreement
İşte biz bu konuda çok titiziz.;İşte onlar bu konuda çok titiziz.;Biz;Onlar;titiziz;subject_verb_agreement
Biz bu sorunu daha önce çözdük.;Siz bu sorunu daha önce çözdük.;Biz;Siz;çözdük;subject_verb_agreement
Şimdi öğrenciler sınav sonuçlarını bekliyorlar.;Şimdi öğrenci sınav sonuçlarını bekliyorlar.;Öğrenciler;Öğrenci;bekliyorlar;subject_verb_agreement
Kız çocuklar parkta oyun oynuyorlar.;Kız çocuk parkta oyun oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Çünkü biz bu filmi daha önce izlemiştik.;Çünkü onlar bu filmi daha önce izlemiştik.;Biz;Onlar;izlemiştik;subject_verb_agreement
Fakat ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Fakat biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Bazı balıklar akvaryumda yüzüyorlar.;Bazı balık akvaryumda yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Ama sen bu zamana kadar yaptıklarınızı görmüşsündür.;Ama siz bu zamana kadar yaptıklarınızı görmüşsündür.;Sen;Siz;görmüşsündür;subject_verb_agreement
Bu balıklar akvaryumda yüzüyorlar.;Bu balık akvaryumda yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
İngiliz biyokimyacılar yapay enzimler üretiyorlar.;İngiliz biyokimyacı yapay enzimler üretiyorlar.;Biyokimyacılar;Biyokimyacı;üretiyorlar;subject_verb_agreement
Ve biz bu fikri beğendik.;Ve siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
İşte onlar bu haberi duymuşlar.;İşte o bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
Ayrıca ben bu oyunu daha önce oynamadım.;Ayrıca o bu oyunu daha önce oynamadım.;Ben;O;oynamadım;subject_verb_agreement
Ama onlar bu haberi duymuşlar.;Ama o bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
Biz bu projeyi tamamladık.;Siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Siz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Biz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Siz;Biz;uğraştınız;subject_verb_agreement
Kırmızı kuşlar gökyüzünde uçuyorlar.;Kırmızı kuş gökyüzünde uçuyorlar.;Kuşlar;Kuş;uçuyorlar;subject_verb_agreement
Sonra biz bu sorunu birlikte çözeceğiz.;Sonra siz bu sorunu birlikte çözeceğiz.;Biz;Siz;çözeceğiz;subject_verb_agreement
Artık sürücüsüz arabalar trafikte test ediliyorlar.;Artık sürücüsüz araba trafikte test ediliyorlar.;Sürücüsüz arabalar;Sürücüsüz araba;ediliyorlar;subject_verb_agreement
Sen bu konuda herkesten daha bilgilisin.;Siz bu konuda herkesten daha bilgilisin.;Sen;Siz;bilgilisin;subject_verb_agreement
Siz bu işi çok iyi biliyorsunuz.;Onlar bu işi çok iyi biliyorsunuz.;Siz;Onlar;biliyorsunuz;subject_verb_agreement
Usta yazarlar imza günü düzenlediler.;Usta yazar imza günü düzenlediler.;Yazarlar;Yazar;düzenlediler;subject_verb_agreement
Bu balıklar akvaryumun içinde yüzüyorlar.;Bu balık akvaryumun içinde yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Evet biz bu konuda çok titiziz.;Evet onlar bu konuda çok titiziz.;Biz;Onlar;titiziz;subject_verb_agreement
Genç öğretmenler toplantıda yeni kuralları açıkladılar.;Genç öğretmen toplantıda yeni kuralları açıkladılar.;Öğretmenler;Öğretmen;açıkladılar;subject_verb_agreement
Bazı öğrenciler sınıfta sessizce oturdular.;Bazı öğrenci sınıfta sessizce oturdular.;Öğrenciler;Öğrenci;oturdular;subject_verb_agreement
Bizim kediler bütün gün pencerenin önünde uyudular.;Bizim kedi bütün gün pencerenin önünde uyudular.;Kediler;Kedi;uyudular;subject_verb_agreement
Ve siz bu işi çok iyi biliyorsunuz.;Ve onlar bu işi çok iyi biliyorsunuz.;Siz;Onlar;biliyorsunuz;subject_verb_agreement
Ama ben bu filmi izledim.;Ama biz bu filmi izledim.;Ben;Biz;izledim;subject_verb_agreement
Bazı kuşlar ağaçlara konmuşlar.;Bazı kuş ağaçlara konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Evet biz bu şehre taşındık.;Evet onlar bu şehre taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Ama biz bu fikri beğendik.;Ama siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Ancak siz bu konuda haksızsınız.;Ancak onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
Çünkü o geçen ay birlikte tatile gittiğimizi herkesten saklamış.;Çünkü biz geçen ay birlikte tatile gittiğimizi herkesten saklamış.;O;Biz;saklamış;subject_verb_agreement
Ama ben bu filmi izledim.;Ama biz bu filmi izledim.;Ben;Biz;izledim;subject_verb_agreement
Ve siz bu konuda çok sabırsızsınız.;Ve biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Evet biz yarınki maç için antrenman yapacağız.;Evet onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Evet ben bu problemi çözdüm.;Evet o bu problemi çözdüm.;Ben;O;çözdüm;subject_verb_agreement
Çocuklar parkta salıncakta sallandılar.;Çocuk parkta salıncakta sallandılar.;Çocuklar;Çocuk;sallandılar;subject_verb_agreement
Böylece biz bu projeyi bitirdik.;Böylece siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Büyük arılar çiçeklerin etrafında uçuşuyorlar.;Büyük arı çiçeklerin etrafında uçuşuyorlar.;Arılar;Arı;uçuşuyorlar;subject_verb_agreement
Çünkü biz yarınki maç için antrenman yapacağız.;Çünkü onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Yazarlar okurlarla buluştular.;Yazar okurlarla buluştular.;Yazarlar;Yazar;buluştular;subject_verb_agreement
Çünkü ben bu yemeği daha önce hiç tatmadım.;Çünkü o bu yemeği daha önce hiç tatmadım.;Ben;O;tatmadım;subject_verb_agreement
Burada çocuklar bahçede koşuyorlar.;Burada çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Çünkü sen her zaman bize doğruyu söylersin.;Çünkü o her zaman bize doğruyu söylersin.;Sen;O;söylersin;subject_verb_agreement
Ama siz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Ama biz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Siz;Biz;uğraştınız;subject_verb_agreement
Siz bu konuda çok deneyimlisiniz.;Biz bu konuda çok deneyimlisiniz.;Siz;Biz;deneyimlisiniz;subject_verb_agreement
İlgili doktorlar hastayı muayene ettiler.;İlgili doktor hastayı muayene ettiler.;Doktorlar;Doktor;ettiler;subject_verb_agreement
Çünkü o bize her zaman yardım eder.;Çünkü sen bize her zaman yardım eder.;O;Sen;eder;subject_verb_agreement
O bu konuda çok duyarlı.;Sen bu konuda çok duyarlı.;O;Sen;duyarlı;subject_verb_agreement
Fizikçiler kara delik simülasyonları yapıyorlar.;Fizikçi kara delik simülasyonları yapıyorlar.;Fizikçiler;Fizikçi;yapıyorlar;subject_verb_agreement
Uzman mühendisler yeni sistemi kurmak için gece boyu çalıştılar.;Uzman mühendis yeni sistemi kurmak için gece boyu çalıştılar.;Mühendisler;Mühendis;çalıştılar;subject_verb_agreement
Ve biz bu şehri çok seviyoruz.;Ve onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
Şimdi biz bu kararı birlikte aldık.;Şimdi siz bu kararı birlikte aldık.;Biz;Siz;aldık;subject_verb_agreement
Çünkü siz bu işi çok iyi biliyorsunuz.;Çünkü onlar bu işi çok iyi biliyorsunuz.;Siz;Onlar;biliyorsunuz;subject_verb_agreement
Bence siz bu konuda çok başarılısınız.;Bence onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
Bazı çocuklar parkta kaydıraktan kaydılar.;Bazı çocuk parkta kaydıraktan kaydılar.;Çocuklar;Çocuk;kaydılar;subject_verb_agreement
Çünkü ben bu konuda hiçbir şey bilmiyorum.;Çünkü biz bu konuda hiçbir şey bilmiyorum.;Ben;Biz;bilmiyorum;subject_verb_agreement
Biz bu şehri çok seviyoruz.;Onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
Biz bu konuda çok titiziz.;Onlar bu konuda çok titiziz.;Biz;Onlar;titiziz;subject_verb_agreement
Köpekler bahçede havladılar.;Köpek bahçede havladılar.;Köpekler;Köpek;havladılar;subject_verb_agreement
Çünkü o bize her zaman yardım eder.;Çünkü sen bize her zaman yardım eder.;O;Sen;eder;subject_verb_agreement
Genç biyomühendisler sentetik organ üretiyorlar.;Genç biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Eğer siz bu konuda çok sabırsızsınız.;Eğer biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Peki sen bu soruyu cevapladın.;Peki siz bu soruyu cevapladın.;Sen;Siz;cevapladın;subject_verb_agreement
Sonra çocuklar bahçede saklambaç oynuyorlar.;Sonra çocuk bahçede saklambaç oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Ama biz bu şehri keşfettik.;Ama onlar bu şehri keşfettik.;Biz;Onlar;keşfettik;subject_verb_agreement
Hatta o geçen ay birlikte tatile gittiğimizi herkesten saklamış.;Hatta biz geçen ay birlikte tatile gittiğimizi herkesten saklamış.;O;Biz;saklamış;subject_verb_agreement
Çünkü o bize her zaman destek oldu.;Çünkü onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
Ünlü yazarlar yeni kitaplarını tanıttılar.;Ünlü yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Ve ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ve biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Ve kuşlar ağaçlara konmuşlar.;Ve kuş ağaçlara konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Ayrıca i̇tfaiyeciler yangını söndürmek için gece boyu çalıştılar.;Ayrıca i̇tfaiyeci yangını söndürmek için gece boyu çalıştılar.;İtfaiyeciler;İtfaiyeci;çalıştılar;subject_verb_agreement
Çünkü o bu projeye çok emek verdi.;Çünkü sen bu projeye çok emek verdi.;O;Sen;verdi;subject_verb_agreement
Türk yazarlar okurlarla buluştular.;Türk yazar okurlarla buluştular.;Yazarlar;Yazar;buluştular;subject_verb_agreement
Evet ben bu şarkıyı ezberledim.;Evet biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
Fakat ben bu konuda hiçbir şey bilmiyorum.;Fakat biz bu konuda hiçbir şey bilmiyorum.;Ben;Biz;bilmiyorum;subject_verb_agreement
Şimdi biz bu projeyi tamamladık.;Şimdi siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Küçük balıklar akvaryumun içinde yüzüyorlar.;Küçük balık akvaryumun içinde yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Çünkü siz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Çünkü biz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Siz;Biz;uğraştınız;subject_verb_agreement
Fakat onlar bu sefer hiç zorlanmadılar.;Fakat o bu sefer hiç zorlanmadılar.;Onlar;O;zorlanmadılar;subject_verb_agreement
Küçük arılar çiçeklerin etrafında uçuşuyorlar.;Küçük arı çiçeklerin etrafında uçuşuyorlar.;Arılar;Arı;uçuşuyorlar;subject_verb_agreement
Bugün ben bu şarkıyı ezberledim.;Bugün biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
Öncelikle siz bu konuda çok deneyimlisiniz.;Öncelikle biz bu konuda çok deneyimlisiniz.;Siz;Biz;deneyimlisiniz;subject_verb_agreement
Evet biz bu şehri çok seviyoruz.;Evet onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
• biz nöroplastisite araştırmalarına fon sağlıyoruz.;• siz nöroplastisite araştırmalarına fon sağlıyoruz.;Biz;Siz;sağlıyoruz;subject_verb_agreement
Çünkü siz bu konuda çok yanılıyorsunuz.;Çünkü biz bu konuda çok yanılıyorsunuz.;Siz;Biz;yanılıyorsunuz;subject_verb_agreement
Ve onlar bu haberi duydular.;Ve o bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Siz bu konuda çok sabırsızsınız.;Biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Hadi sen bu kadar güzel şarkı söyleyebilir misin?;Hadi o bu kadar güzel şarkı söyleyebilir misin?;Sen;O;söyleyebilir misin;subject_verb_agreement
Mühendisler yeni sistemi kurmak için gece boyu çalıştılar.;Mühendis yeni sistemi kurmak için gece boyu çalıştılar.;Mühendisler;Mühendis;çalıştılar;subject_verb_agreement
Ancak ben bu yemeği daha önce hiç tatmadım.;Ancak o bu yemeği daha önce hiç tatmadım.;Ben;O;tatmadım;subject_verb_agreement
Şimdi ben yapay zeka etiği üzerine ders veriyorum.;Şimdi onlar yapay zeka etiği üzerine ders veriyorum.;Ben;Onlar;veriyorum;subject_verb_agreement
Şimdi biz bu sorunu daha önce çözdük.;Şimdi siz bu sorunu daha önce çözdük.;Biz;Siz;çözdük;subject_verb_agreement
Kadın sanatçılar basın toplantısı için konferans salonunda toplandılar.;Kadın sanatçı basın toplantısı için konferans salonunda toplandılar.;Sanatçılar;Sanatçı;toplandılar;subject_verb_agreement
Ve biz bu konuda hemfikiriz.;Ve siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Ama o bu projeye çok emek verdi.;Ama sen bu projeye çok emek verdi.;O;Sen;verdi;subject_verb_agreement
Ancak siz bu konuda çok yeteneklisiniz.;Ancak onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
İşte ben bu problemi çözdüm.;İşte o bu problemi çözdüm.;Ben;O;çözdüm;subject_verb_agreement
