good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ardından olayın aslında nasıl geliştiğini anlatıyorlar.;Ardından olayın aslında nasıl gelişmesini anlatıyorlar.;geliştiğini;gelişmesini;anlatıyorlar;nominalization
Aile ev sahibinin dairenin temiz olduğunu belirtti.;Aile ev sahibinin dairenin temiz olmasını belirtti.;olduğunu;olmasını;belirtti;nominalization
Öncelikle senin bu konuya daha fazla odaklanmanı öneririm.;Öncelikle senin bu konuya daha fazla odaklandığını öneririm.;odaklanmanı;odaklandığını;öneririm;nominalization
Sizin haklarınızın gasp edilmesine asla müsaade etmeyiz.;Sizin haklarınızın gasp edildiğine asla müsaade etmeyiz.;gasp edilmesine;gasp edildiğine;müsaade etmeyiz;nominalization
Bu son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir kez daha gösterdi.;Bu son yaşananlar hatalarımızdan ders çıkarmamızı bize bir kez daha gösterdi.;ders çıkarmadığımızı;ders çıkarmamızı;gösterdi;nominalization
Kız kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.;Kız kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.;gelmesini;geldiğini;istiyor;nominalization
Özellikle meyvelerin erken olgunlaşmasına sıcak havalar sebep oldu.;Özellikle meyvelerin erken olgunlaştığına sıcak havalar sebep oldu.;olgunlaşmasına;olgunlaştığına;sebep oldu;nominalization
Ben onun bu işi başardığına inanıyorum.;Ben onun bu işi başarmasına inanıyorum.;başardığına;başarmasına;inanıyorum;nominalization
İlgili yönetimin bütçeyi dikkatlice incelemesini talep ettik.;İlgili yönetimin bütçeyi dikkatlice incelediğini talep ettik.;incelemesini;incelediğini;talep ettik;nominalization
Genel yönetimin bütçeyi dikkatlice incelemesini talep ettik.;Genel yönetimin bütçeyi dikkatlice incelediğini talep ettik.;incelemesini;incelediğini;talep ettik;nominalization
Büyük çamura saplanan arabanın çıkarılmasına hep birlikte yardım ettik.;Büyük çamura saplanan arabanın çıkarıldığına hep birlikte yardım ettik.;çıkarılmasına;çıkarıldığına;yardım ettik;nominalization
Bu öğrencilerin sınavlara düzenli çalışmasını bekliyoruz.;Bu öğrencilerin sınavlara düzenli çalıştığını bekliyoruz.;çalışmasını;çalıştığını;bekliyoruz;nominalization
Ve bu kararın doğru olduğunu herkes kabul etti.;Ve bu kararın doğru olmasını herkes kabul etti.;olduğunu;olmasını;kabul etti;nominalization
Ancak mühendis yeni makinenin daha verimli çalıştığını belirtti.;Ancak mühendis yeni makinenin daha verimli çalışmasını belirtti.;çalıştığını;çalışmasını;belirtti;nominalization
Tüm öğrencilerin sınava hazır olduğunu düşünüyoruz.;Tüm öğrencilerin sınava hazır olmasını düşünüyoruz.;olduğunu;olmasını;düşünüyoruz;nominalization
Ama bizi yemeğe davet etmek istediğini bayadır söylüyordu.;Ama bizi yemeğe davet etmek istemesini bayadır söylüyordu.;istediğini;istemesini;söylüyordu;nominalization
Çocuklar bu zorlu süreçte yanımızda olduklarını tekrar ifade ettiler.;Çocuklar bu zorlu süreçte yanımızda olmalarını tekrar ifade ettiler.;olduklarını;olmalarını;ifade ettiler;nominalization
Özellikle şirketin yatırım kararlarını hızla almasına çoğu çalışan şaşırdı.;Özellikle şirketin yatırım kararlarını hızla aldığına çoğu çalışan şaşırdı.;almasına;aldığına;şaşırdı;nominalization
Diğer çocukların dışarıda oynamasını uzaktan izledik.;Diğer çocukların dışarıda oynadığını uzaktan izledik.;oynamasını;oynadığını;izledik;nominalization
Kılıçdaroğlu yeni kuralların herkesi bağladığını belirtti.;Kılıçdaroğlu yeni kuralların herkesi bağlamasını belirtti.;bağladığını;bağlamasını;belirtti;nominalization
Fakat avukat diğer kamera kayıtlarının da izlenilmesini ısrarla talep etti.;Fakat avukat diğer kamera kayıtlarının da izlenildiğini ısrarla talep etti.;izlenilmesini;izlenildiğini;talep etti;nominalization
Teknik komitenin önerilen değişiklikleri onaylamasını bekliyorduk.;Teknik komitenin önerilen değişiklikleri onayladığını bekliyorduk.;onaylamasını;onayladığını;bekliyorduk;nominalization
O çatal bıçakların düzgün yerleştirilmesine ayrıca özen gösterirdi.;O çatal bıçakların düzgün yerleştirildiğine ayrıca özen gösterirdi.;yerleştirilmesine;yerleştirildiğine;özen gösterirdi;nominalization
Özellikle bu zorlu süreçte yanımızda olduklarını tekrar ifade ettiler.;Özellikle bu zorlu süreçte yanımızda olmalarını tekrar ifade ettiler.;olduklarını;olmalarını;ifade ettiler;nominalization
Öğrencilerin sınava hazır olduğunu düşünüyoruz.;Öğrencilerin sınava hazır olmasını düşünüyoruz.;olduğunu;olmasını;düşünüyoruz;nominalization
Ayrıca projeye yeni bir boyut kazandırılmasına ekip lideri çok önem verdi.;Ayrıca projeye yeni bir boyut kazandırıldığına ekip lideri çok önem verdi.;kazandırılmasına;kazandırıldığına;önem verdi;nominalization
Kız arkadaşının ona yalan söylediğini öğrenmiş.;Kız arkadaşının ona yalan söylemesini öğrenmiş.;söylediğini;söylemesini;öğrenmiş;nominalization
Çünkü polisler çevredekilerin olay yerine yaklaşmasını bile engellemiş.;Çünkü polisler çevredekilerin olay yerine yaklaştığını bile engellemiş.;yaklaşmasını;yaklaştığını;engellemiş;nominalization
Artık öğrencilerin derse teşrif etmesini bekliyoruz.;Artık öğrencilerin derse teşrif ettiğini bekliyoruz.;etmesini;ettiğini;bekliyoruz;nominalization
Adam benim ona yardım ettiğimi bilmiyor.;Adam benim ona yardım etmemi bilmiyor;ettiğimi;etmemi;bilmiyor;nominalization
Özellikle teknik ekibin sorunu hemencecik çözmesine hepimiz şaşırdık.;Özellikle teknik ekibin sorunu hemencecik çözdüğüne hepimiz şaşırdık.;çözmesine;çözdüğüne;şaşırdık;nominalization
Küçük kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.;Küçük kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.;gelmesini;geldiğini;istiyor;nominalization
Öncelikle projeye yeni bir boyut kazandırılmasına ekip lideri çok önem verdi.;Öncelikle projeye yeni bir boyut kazandırıldığına ekip lideri çok önem verdi.;kazandırılmasına;kazandırıldığına;önem verdi;nominalization
Doktor doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.;Doktor doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.;ilgilenmesini;ilgilendiğini;bekliyoruz;nominalization
Yani dizinin aslında komedi türünde olduğunu bile rahatlıkla iddia edebiliriz.;Yani dizinin aslında komedi türünde olmasını bile rahatlıkla iddia edebiliriz.;olduğunu;olmasını;iddia edebiliriz;nominalization
Fakat onun bu işi başardığına inanıyorum.;Fakat onun bu işi başarmasına inanıyorum.;başardığına;başarmasına;inanıyorum;nominalization
Fakat son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir kez daha gösterdi.;Fakat son yaşananlar hatalarımızdan ders çıkarmamızı bize bir kez daha gösterdi.;ders çıkarmadığımızı;ders çıkarmamızı;gösterdi;nominalization
Yeni kuralların herkes tarafından kabul edilmesini bekliyoruz.;Yeni kuralların herkes tarafından kabul edildiğini bekliyoruz.;edilmesini;edildiğini;bekliyoruz;nominalization
Bu projeye yeni bir boyut kazandırılmasına ekip lideri çok önem verdi.;Bu projeye yeni bir boyut kazandırıldığına ekip lideri çok önem verdi.;kazandırılmasına;kazandırıldığına;önem verdi;nominalization
Ben trafik kurallarına uyulması gerektiğini düşünüyorum.;Ben trafik kurallarına uyulması gerekmesini düşünüyorum.;gerektiğini;gerekmesini;düşünüyorum;nominalization
Şirket yeni yöntemin verimli olduğunu iddia etti.;Şirket yeni yöntemin verimli olmasını iddia etti.;olduğunu;olmasını;iddia etti;nominalization
Bütün misafirlerin etkinliğe katılmasını özellikle rica ettiler.;Bütün misafirlerin etkinliğe katıldığını özellikle rica ettiler.;katılmasını;katıldığını;rica ettiler;nominalization
Özellikle bu kadar yoğun çalışmasına rağmen işlerini aksatmaması takdir edildi.;Özellikle bu kadar yoğun çalışmasına rağmen işlerini aksatmadığı takdir edildi.;aksatmaması;aksatmadığı;takdir edildi;nominalization
Biz öğretmenin öğrencilere rehberlik etmesini istiyoruz.;Biz öğretmenin öğrencilere rehberlik ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Takımın maça odaklanmasını istiyoruz.;Takımın maça odaklandığını istiyoruz.;odaklanmasını;odaklandığını;istiyoruz;nominalization
3 ürünün piyasada büyük ilgi gördüğünü ifade etti.;3 ürünün piyasada büyük ilgi görmesini ifade etti.;gördüğünü;görmesini;ifade etti;nominalization
24 saatlerin geri alınmasına hemen adapte olduk.;24 saatlerin geri alındığına hemen adapte olduk.;alınmasına;alındığına;adapte olduk;nominalization
Çocuklar bayramın gelmesini heyecanla bekliyor.;Çocuklar bayramın geldiğini heyecanla bekliyor.;gelmesini;geldiğini;bekliyor;nominalization
İşte yeni düzenlemelerin uygulanmasına sendikalar karşı çıktı.;İşte yeni düzenlemelerin uygulandığına sendikalar karşı çıktı.;uygulanmasına;uygulandığına;karşı çıktı;nominalization
Öğrencilerin projelerini zamanında teslim etmesini istiyoruz.;Öğrencilerin projelerini zamanında teslim ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Bu duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.;Bu duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.;sorgulamasına;sorguladığına;yol açabilir;nominalization
Burada doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.;Burada doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.;ilgilenmesini;ilgilendiğini;bekliyoruz;nominalization
Ancak yeni kararların işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.;Ancak yeni kararların işleyişi nasıl değiştirmesini henüz kestiremiyoruz.;değiştirdiğini;değiştirmesini;kestiremiyoruz;nominalization
Ayrıca sunumun oldukça başarılı geçtiğini herkes kabul etti.;Ayrıca sunumun oldukça başarılı geçmesini herkes kabul etti.;geçtiğini;geçmesini;kabul etti;nominalization
Bugün havanın birden soğumasına kimse hazırlıklı değildi.;Bugün havanın birden soğuduğuna kimse hazırlıklı değildi.;soğumasına;soğuduğuna;hazırlıklı değildi;nominalization
Sen onun her zaman dürüst olduğunu biliyorum.;Sen onun her zaman dürüst olmasını biliyorum.;olduğunu;olmasını;biliyorum;nominalization
Çünkü bu durumu kabullendiğini sanıyorum.;Çünkü bu durumu kabullenmesini sanıyorum.;kabullendiğini;kabullenmesini;sanıyorum;nominalization
Mustafa ev sahibinin dairenin temiz olduğunu belirtti.;Mustafa ev sahibinin dairenin temiz olmasını belirtti.;olduğunu;olmasını;belirtti;nominalization
Tüm müşterilerin siparişlerini zamanında almasını sağlıyoruz.;Tüm müşterilerin siparişlerini zamanında aldığını sağlıyoruz.;almasını;aldığını;sağlıyoruz;nominalization
Ve son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir kez daha gösterdi.;Ve son yaşananlar hatalarımızdan ders çıkarmamızı bize bir kez daha gösterdi.;ders çıkarmadığımızı;ders çıkarmamızı;gösterdi;nominalization
Siz uzmanların bu konuda daha fazla araştırma yapmasını öneriyoruz.;Siz uzmanların bu konuda daha fazla araştırma yaptığını öneriyoruz.;yapmasını;yaptığını;öneriyoruz;nominalization
Ancak saatlerin geri alınmasına hemen adapte olduk.;Ancak saatlerin geri alındığına hemen adapte olduk.;alınmasına;alındığına;adapte olduk;nominalization
Bizim planın kusursuz işlediğini sanıyorduk.;Bizim planın kusursuz işlemesini sanıyorduk.;işlediğini;işlemesini;sanıyorduk;nominalization
Normal saatlerin geri alınmasına hemen adapte olduk.;Normal saatlerin geri alındığına hemen adapte olduk.;alınmasına;alındığına;adapte olduk;nominalization
O kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.;O kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.;gelmesini;geldiğini;istiyor;nominalization
Bu konunun yeterince açık olduğunu düşünüyorum.;Bu konunun yeterince açık olmasını düşünüyorum.;olduğunu;olmasını;düşünüyorum;nominalization
Yeni yöntemin verimli olduğunu iddia etti.;Yeni yöntemin verimli olmasını iddia etti.;olduğunu;olmasını;iddia etti;nominalization
Elbette yeni kararların işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.;Elbette yeni kararların işleyişi nasıl değiştirmesini henüz kestiremiyoruz.;değiştirdiğini;değiştirmesini;kestiremiyoruz;nominalization
Kapıya gelen işportacının kendisini dolandırıldığını çok geç anladı.;Kapıya gelen işportacının kendisini dolandırmasını çok geç anladı.;dolandırıldığını;dolandırmasını;anladı;nominalization
Biz müşterilerin siparişlerini zamanında almasını sağlıyoruz.;Biz müşterilerin siparişlerini zamanında aldığını sağlıyoruz.;almasını;aldığını;sağlıyoruz;nominalization
Çünkü onun bu işi başardığına inanıyorum.;Çünkü onun bu işi başarmasına inanıyorum.;başardığına;başarmasına;inanıyorum;nominalization
Anne annesiyle ne kadar gurur duyduğundan hep bahsederdi.;Anne annesiyle ne kadar gurur duymasından hep bahsederdi.;gurur duyduğundan;gurur duymasından;bahsederdi;nominalization
Erdoğan yeni düzenlemelerin işleri kolaylaştırdığını belirtti.;Erdoğan yeni düzenlemelerin işleri kolaylaştırmasını belirtti.;kolaylaştırdığını;kolaylaştırmasını;belirtti;nominalization
Ve misafirlerin restorandan memnun ayrıldığını öğrendik.;Ve misafirlerin restorandan memnun ayrılmasını öğrendik.;ayrıldığını;ayrılmasını;öğrendik;nominalization
Ayrıca bütün belgelerin eksiksiz teslim edilmesini rica ediyoruz.;Ayrıca bütün belgelerin eksiksiz teslim edildiğini rica ediyoruz.;edilmesini;edildiğini;rica ediyoruz;nominalization
Sizin de açılışa katılmanızı doğrusu çok arzu ederiz.;Sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.;katılmanızı;katıldığınızı;arzu ederiz;nominalization
Ancak toplantının geç saatlere kadar sürmesine katılımcılar itiraz etti.;Ancak toplantının geç saatlere kadar sürdüğüne katılımcılar itiraz etti.;sürmesine;sürdüğüne;itiraz etti;nominalization
Ama bu kadar kaba biri olduğunu hiç düşünmemiştim.;Ama bu kadar kaba biri olmasını hiç düşünmemiştim.;olduğunu;olmasını;düşünmemiştim;nominalization
Ardından toplantının geç saatlere kadar sürmesine katılımcılar itiraz etti.;Ardından toplantının geç saatlere kadar sürdüğüne katılımcılar itiraz etti.;sürmesine;sürdüğüne;itiraz etti;nominalization
Yeni yönetimin bütçeyi dikkatlice incelemesini talep ettik.;Yeni yönetimin bütçeyi dikkatlice incelediğini talep ettik.;incelemesini;incelediğini;talep ettik;nominalization
O kiralık dairenin dün satıldığını yeni öğrendim.;O kiralık dairenin dün satılmasını yeni öğrendim.;satıldığını;satılmasını;öğrendim;nominalization
Ancak yeni kuralların herkesi bağladığını belirtti.;Ancak yeni kuralların herkesi bağlamasını belirtti.;bağladığını;bağlamasını;belirtti;nominalization
Sadece çocukların dışarıda oynamasını uzaktan izledik.;Sadece çocukların dışarıda oynadığını uzaktan izledik.;oynamasını;oynadığını;izledik;nominalization
