good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Çünkü okuduğum bölümü kendim kimseden rehberlik almadan yazdım.;Çünkü okuduğum bölümü kendi kimseden rehberlik almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Bu fırında satılan her şeyi kendimiz evde yapıyoruz.;Bu fırında satılan her şeyi kendiniz evde yapıyoruz.;kendimiz;kendiniz;yapıyoruz;anaphor_agreement
Kendi i̇lk kitabımı kendim her türlü maddi sıkıntıyı göze alarak bastırdım.;Kendi i̇lk kitabımı kendi her türlü maddi sıkıntıyı göze alarak bastırdım.;kendim;kendi;bastırdım;anaphor_agreement
Antalya tatil planını kendimiz tur şirketine bağlı kalmadan yaptık.;Antalya tatil planını kendiniz tur şirketine bağlı kalmadan yaptık.;kendimiz;kendiniz;yaptık;anaphor_agreement
Yeni evimizi kendimiz iç mimar tutmadan döşedik.;Yeni evimizi kendiniz iç mimar tutmadan döşedik.;kendimiz;kendiniz;döşedik;anaphor_agreement
İnsan canını acıttığını fark edince kendini geri çekti.;İnsan canını acıttığını fark edince kendimi geri çekti.;kendini;kendimi;çekti;anaphor_agreement
Amerika i̇ngiltere vizesine kendi hiçbir ajansa danışmadan başvurmuş.;Amerika i̇ngiltere vizesine kendin hiçbir ajansa danışmadan başvurmuş.;kendi;kendin;başvurmuş;anaphor_agreement
Arkadaşlar bu kadar çaba harcadıktan sonra kendimizi söylediğiniz gibi ödüllendirdik.;Arkadaşlar bu kadar çaba harcadıktan sonra kendinizi söylediğiniz gibi ödüllendirdik.;kendimizi;kendinizi;ödüllendirdik;anaphor_agreement
Ve başka bir ülkede kendinizi yeniden kanıtlamalısınız.;Ve başka bir ülkede kendimizi yeniden kanıtlamalısınız.;kendinizi;kendimizi;kanıtlamalısınız;anaphor_agreement
Lise eğitimini kendi maddi destek almadan tamamladı.;Lise eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
Öncelikle triatlona katılmak için kendimizi çok motive ettik.;Öncelikle triatlona katılmak için kendinizi çok motive ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Ve bu mesajı kendim kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;Ve bu mesajı kendi kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Ders notlarımı kendim başkasından not almadan çıkardım.;Ders notlarımı kendi başkasından not almadan çıkardım.;kendim;kendi;çıkardım;anaphor_agreement
Kendine bir araba almasını söyledim.;Kendime bir araba almasını söyledim.;Kendine;Kendime;almasını;anaphor_agreement
Fakat malum olaydan beri kendimi ona karşı mahcup hissediyorum.;Fakat malum olaydan beri kendini ona karşı mahcup hissediyorum.;kendimi;kendini;hissediyorum;anaphor_agreement
Ayrıca bu konuda yanlış yönlendirildiysen kendimi sorumlu tutarım.;Ayrıca bu konuda yanlış yönlendirildiysen kendini sorumlu tutarım.;kendimi;kendini;tutarım;anaphor_agreement
Hedeflerin gerçekleşmesi için kendime önemli sözler verdim.;Hedeflerin gerçekleşmesi için kendine önemli sözler verdim.;kendime;kendine;verdim;anaphor_agreement
Bana senaryoyu vermeden önce kendim yapımcıyla görüştüm.;Bana senaryoyu vermeden önce kendi yapımcıyla görüştüm.;kendim;kendi;görüştüm;anaphor_agreement
Yani fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;Yani fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Ayrıca mezuniyet fotoğraflarını kendimiz okul meydanında çektik.;Ayrıca mezuniyet fotoğraflarını kendiniz okul meydanında çektik.;kendimiz;kendiniz;çektik;anaphor_agreement
Ben arabayı kendim servisi aramadan tamir ettim.;Ben arabayı kendi servisi aramadan tamir ettim.;kendim;kendi;ettim;anaphor_agreement
Ben gün içinde stres seviyesini azaltmak için kendime olumlu şeyler telkin ediyorum.;Ben gün içinde stres seviyesini azaltmak için kendine olumlu şeyler telkin ediyorum.;kendime;kendine;ediyorum;anaphor_agreement
Bugün daha önce başardıklarımı hatırlayıp kendimi motive ettim.;Bugün daha önce başardıklarımı hatırlayıp kendini motive ettim.;kendimi;kendini;ettim;anaphor_agreement
Ben ehliyet sınavını kendim kursa gitmeden geçtim.;Ben ehliyet sınavını kendi kursa gitmeden geçtim.;kendim;kendi;geçtim;anaphor_agreement
Her sahnede kendini çok gergin hissediyordu.;Her sahnede kendimi çok gergin hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Evimizi kendimiz iç mimar tutmadan döşedik.;Evimizi kendiniz iç mimar tutmadan döşedik.;kendimiz;kendiniz;döşedik;anaphor_agreement
Bir atkıyı mağazadan almak yerine kendi evde ördü.;Bir atkıyı mağazadan almak yerine kendim evde ördü.;kendi;kendim;ördü;anaphor_agreement
Aslında bu tabloyu kendim resim dersi almadan yaptım.;Aslında bu tabloyu kendi resim dersi almadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Ben i̇lk kitabımı kendim her türlü maddi sıkıntıyı göze alarak bastırdım.;Ben i̇lk kitabımı kendi her türlü maddi sıkıntıyı göze alarak bastırdım.;kendim;kendi;bastırdım;anaphor_agreement
Sürücü ehliyet sınavını kendim kursa gitmeden geçtim.;Sürücü ehliyet sınavını kendi kursa gitmeden geçtim.;kendim;kendi;geçtim;anaphor_agreement
O yanlış cevabı verdiğini fark edince kendimi suçladım.;O yanlış cevabı verdiğini fark edince kendini suçladım.;kendimi;kendini;suçladım;anaphor_agreement
Çok beklenmedik tepki alınca kendini savunmaya geçti.;Çok beklenmedik tepki alınca kendimi savunmaya geçti.;kendini;kendimi;geçti;anaphor_agreement
Yani projeye kendin bizim fikrimizi hiç almadan karar verdin.;Yani projeye kendimiz bizim fikrimizi hiç almadan karar verdin.;kendin;kendimiz;verdin;anaphor_agreement
Şu malum olaydan beri kendimi ona karşı mahcup hissediyorum.;Şu malum olaydan beri kendini ona karşı mahcup hissediyorum.;kendimi;kendini;hissediyorum;anaphor_agreement
Kendi şirketi kendi hiçbir yatırımcı olmadan kurdu.;Kendi şirketi kendin hiçbir yatırımcı olmadan kurdu.;kendi;kendin;kurdu;anaphor_agreement
Herkes sırt çevirmişken bile kendine güvenmeye devam etti.;Herkes sırt çevirmişken bile kendime güvenmeye devam etti.;kendine;kendime;etti;anaphor_agreement
Başkan son kararı kendi hiç kimseden fikir almadan verdi.;Başkan son kararı kendim hiç kimseden fikir almadan verdi.;kendi;kendim;verdi;anaphor_agreement
Bu bisikleti ekstra masraf yapmadan kendin tamir edebilirsin.;Bu bisikleti ekstra masraf yapmadan kendi tamir edebilirsin.;kendin;kendi;edebilirsin;anaphor_agreement
Herkes ne olursa olsun ben yeterliyim diye düşünüp kendini her koşulda beğenir.;Herkes ne olursa olsun ben yeterliyim diye düşünüp kendimi her koşulda beğenir.;kendini;kendimi;beğenir;anaphor_agreement
Adam bu kadar sert eleştirildikten sonra kendini değersiz hissetmeye başladı.;Adam bu kadar sert eleştirildikten sonra kendimi değersiz hissetmeye başladı.;kendini;kendimi;başladı;anaphor_agreement
Üniversite eğitimini kendi maddi destek almadan tamamladı.;Üniversite eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
Ayrıca çalışma programımı kendim hocaya sormadan hazırladım.;Ayrıca çalışma programımı kendi hocaya sormadan hazırladım.;kendim;kendi;hazırladım;anaphor_agreement
Herkes canını acıttığını fark edince kendini geri çekti.;Herkes canını acıttığını fark edince kendimi geri çekti.;kendini;kendimi;çekti;anaphor_agreement
Konu yanlış anlaşılınca kendimi açıklamak zorunda kaldım.;Konu yanlış anlaşılınca kendini açıklamak zorunda kaldım.;kendimi;kendini;kaldım;anaphor_agreement
Beklenmedik tepki alınca kendini savunmaya geçti.;Beklenmedik tepki alınca kendimi savunmaya geçti.;kendini;kendimi;geçti;anaphor_agreement
Okul eğitimini kendi maddi destek almadan tamamladı.;Okul eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
Evet bu kitabı kendim hiç kimseden yardım almadan yazdım.;Evet bu kitabı kendi hiç kimseden yardım almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Ve bu kadar baskı altında kendini bir türlü toparlayamadı.;Ve bu kadar baskı altında kendimi bir türlü toparlayamadı.;kendini;kendimi;toparlayamadı;anaphor_agreement
Kendi doğum günü partisini kendimiz bir organizasyon şirketi olmadan planladık.;Kendi doğum günü partisini kendiniz bir organizasyon şirketi olmadan planladık.;kendimiz;kendiniz;planladık;anaphor_agreement
Evet i̇spanyolcayı kendim internette pratik yaparak öğrendim.;Evet i̇spanyolcayı kendi internette pratik yaparak öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Aslında bu kadar çaba harcadıktan sonra kendimizi söylediğiniz gibi ödüllendirdik.;Aslında bu kadar çaba harcadıktan sonra kendinizi söylediğiniz gibi ödüllendirdik.;kendimizi;kendinizi;ödüllendirdik;anaphor_agreement
Büyük övgüleri duyunca kendimizi bir kez daha tebrik ettik.;Büyük övgüleri duyunca kendinizi bir kez daha tebrik ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Devlet amirimiz nöbet listesini kendi kimseye sormadan hazırlıyor.;Devlet amirimiz nöbet listesini kendim kimseye sormadan hazırlıyor.;kendi;kendim;hazırlıyor;anaphor_agreement
Bu düğün fotoğraflarını kendimiz fotoğrafçı tutmadan çektik.;Bu düğün fotoğraflarını kendiniz fotoğrafçı tutmadan çektik.;kendimiz;kendiniz;çektik;anaphor_agreement
Bütün ders notlarımı kendim başkasından not almadan çıkardım.;Bütün ders notlarımı kendi başkasından not almadan çıkardım.;kendim;kendi;çıkardım;anaphor_agreement
Ayrıca öğrenciler konferansın web sitesini kendileri hazırlamış.;Ayrıca öğrenciler konferansın web sitesini kendiniz hazırlamış.;kendileri;kendiniz;hazırlamış;anaphor_agreement
Yine yoğun geçen bir günün ardından kendini şımartmak istedi.;Yine yoğun geçen bir günün ardından kendimi şımartmak istedi.;kendini;kendimi;istedi;anaphor_agreement
Yeni bir ortama girerken kendini ilk etapta çekingen hisseder.;Yeni bir ortama girerken kendimi ilk etapta çekingen hisseder.;kendini;kendimi;hisseder;anaphor_agreement
Ayrıca bisikleti ekstra masraf yapmadan kendin tamir edebilirsin.;Ayrıca bisikleti ekstra masraf yapmadan kendi tamir edebilirsin.;kendin;kendi;edebilirsin;anaphor_agreement
Ben i̇ş başvurularını kendim araya referans koymadan yaptım.;Ben i̇ş başvurularını kendi araya referans koymadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Sana senaryoyu vermeden önce kendim yapımcıyla görüştüm.;Sana senaryoyu vermeden önce kendi yapımcıyla görüştüm.;kendim;kendi;görüştüm;anaphor_agreement
Ve yeni bir iş ortamında kendimizi bir an önce kanıtlamaya çalıştık.;Ve yeni bir iş ortamında kendilerini bir an önce kanıtlamaya çalıştık.;kendimizi;kendilerini;çalıştık;anaphor_agreement
Biz fırında satılan her şeyi kendimiz evde yapıyoruz.;Biz fırında satılan her şeyi kendiniz evde yapıyoruz.;kendimiz;kendiniz;yapıyoruz;anaphor_agreement
Bir yanlış anlaşılmayı kendim herkesle tek tek konuşarak çözdüm.;Bir yanlış anlaşılmayı kendin herkesle tek tek konuşarak çözdüm.;kendim;kendin;çözdüm;anaphor_agreement
Eğer her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.;Eğer her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.;kendinizi;kendimizi;bulursunuz;anaphor_agreement
Hemen her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.;Hemen her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.;kendinizi;kendimizi;bulursunuz;anaphor_agreement
Ama tüm gözler üstünde olmasına rağmen kendini gayet rahat hissediyordu.;Ama tüm gözler üstünde olmasına rağmen kendimi gayet rahat hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Ayrıca bu gece için kendim sponsor desteği olmadan hazırlandım.;Ayrıca bu gece için kendi sponsor desteği olmadan hazırlandım.;kendim;kendi;hazırlandım;anaphor_agreement
Ancak her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.;Ancak her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.;kendinizi;kendimizi;bulursunuz;anaphor_agreement
Insan düşünmeden konuşunca kendini haliyle zor durumlarda buluyor.;Insan düşünmeden konuşunca kendimi haliyle zor durumlarda buluyor.;kendini;kendimi;buluyor;anaphor_agreement
Yalnız geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.;Yalnız geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.;kendinizi;kendimizi;getirmişsiniz;anaphor_agreement
Öncelikle tatil planını kendimiz tur şirketine bağlı kalmadan yaptık.;Öncelikle tatil planını kendiniz tur şirketine bağlı kalmadan yaptık.;kendimiz;kendiniz;yaptık;anaphor_agreement
Siz geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.;Siz geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.;kendinizi;kendimizi;getirmişsiniz;anaphor_agreement
Ve geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.;Ve geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.;kendinizi;kendimizi;getirmişsiniz;anaphor_agreement
Son yanlış anlaşılmayı kendim herkesle tek tek konuşarak çözdüm.;Son yanlış anlaşılmayı kendin herkesle tek tek konuşarak çözdüm.;kendim;kendin;çözdüm;anaphor_agreement
İş böyle devam ederse yakında kendimizi çok daha iyi yerlerde göreceğiz.;İş böyle devam ederse yakında kendinizi çok daha iyi yerlerde göreceğiz.;kendimizi;kendinizi;göreceğiz;anaphor_agreement
Ve yeni bir iş ortamında kendimizi bir an önce kanıtlamaya çalıştık.;Ve yeni bir iş ortamında kendilerini bir an önce kanıtlamaya çalıştık.;kendimizi;kendilerini;çalıştık;anaphor_agreement
Insan yeni bir ortama girerken kendini ilk etapta çekingen hisseder.;Insan yeni bir ortama girerken kendimi ilk etapta çekingen hisseder.;kendini;kendimi;hisseder;anaphor_agreement
İlk i̇lk kitabımı kendim her türlü maddi sıkıntıyı göze alarak bastırdım.;İlk i̇lk kitabımı kendi her türlü maddi sıkıntıyı göze alarak bastırdım.;kendim;kendi;bastırdım;anaphor_agreement
Bütün övgüleri duyunca kendimizi bir kez daha tebrik ettik.;Bütün övgüleri duyunca kendinizi bir kez daha tebrik ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Kız saçlarını evde kendim kutu boyayla boyadım.;Kız saçlarını evde kendi kutu boyayla boyadım.;kendim;kendi;boyadım;anaphor_agreement
Ben i̇leriye hazırlık için işleri kendim görüyorum.;Ben i̇leriye hazırlık için işleri kendin görüyorum.;kendim;kendin;görüyorum;anaphor_agreement
Fakat bu kadar baskı altında kendini bir türlü toparlayamadı.;Fakat bu kadar baskı altında kendimi bir türlü toparlayamadı.;kendini;kendimi;toparlayamadı;anaphor_agreement
İlk şirketi kendi hiçbir yatırımcı olmadan kurdu.;İlk şirketi kendin hiçbir yatırımcı olmadan kurdu.;kendi;kendin;kurdu;anaphor_agreement
Bu son kararı kendi hiç kimseden fikir almadan verdi.;Bu son kararı kendim hiç kimseden fikir almadan verdi.;kendi;kendim;verdi;anaphor_agreement
O malum olaydan beri kendimi ona karşı mahcup hissediyorum.;O malum olaydan beri kendini ona karşı mahcup hissediyorum.;kendimi;kendini;hissediyorum;anaphor_agreement
Kılıçdaroğlu son kararı kendi hiç kimseden fikir almadan verdi.;Kılıçdaroğlu son kararı kendim hiç kimseden fikir almadan verdi.;kendi;kendim;verdi;anaphor_agreement
Ama uzun bir aradan sonra gitarı eline alınca kendini acemi hissetti.;Ama uzun bir aradan sonra gitarı eline alınca kendimi acemi hissetti.;kendini;kendimi;hissetti;anaphor_agreement
Bundan geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.;Bundan geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.;kendinizi;kendimizi;getirmişsiniz;anaphor_agreement
Öncelikle festival programını kendimiz dışarıdan bir yönlendirme olmadan belirledik.;Öncelikle festival programını kendiniz dışarıdan bir yönlendirme olmadan belirledik.;kendimiz;kendiniz;belirledik;anaphor_agreement
Ve başkalarına yardım edebilmek için kendine öncelik vermelisin.;Ve başkalarına yardım edebilmek için kendime öncelik vermelisin.;kendine;kendime;vermelisin;anaphor_agreement
Biz tatil planını kendimiz tur şirketine bağlı kalmadan yaptık.;Biz tatil planını kendiniz tur şirketine bağlı kalmadan yaptık.;kendimiz;kendiniz;yaptık;anaphor_agreement
Merhaba bu şarkıyı kendim profesyonel bir yapımcıyla çalışmadan besteledim.;Merhaba bu şarkıyı kendi profesyonel bir yapımcıyla çalışmadan besteledim.;kendim;kendi;besteledim;anaphor_agreement
İşte amirimiz nöbet listesini kendi kimseye sormadan hazırlıyor.;İşte amirimiz nöbet listesini kendim kimseye sormadan hazırlıyor.;kendi;kendim;hazırlıyor;anaphor_agreement
