good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Şimdi gelecekteki başarılarım için kendimi hazırlamalıyım.;Şimdi gelecekteki başarılarım için beni hazırlamalıyım.;kendimi;beni;hazırlamalıyım;binding
İşe dönmeden önce kendimize bir güzellik yapıp masaj aldık.;İşe dönmeden önce bize bir güzellik yapıp masaj aldık.;kendimize;bize;aldık;binding
Çünkü elle tutulur bir derdin olmayınca kendine yapay dertler yaratıyorsun.;Çünkü elle tutulur bir derdin olmayınca sana yapay dertler yaratıyorsun.;kendine;sana;yaratıyorsun;binding
Bir tatilden dönünce kendimizi sıkı bir beslenme programına sokarız.;Bir tatilden dönünce bizi sıkı bir beslenme programına sokarız.;kendimizi;bizi;sokarız;binding
Sen hata yaptığında kendini affetmeyi bilmelisin.;Sen hata yaptığında seni affetmeyi bilmelisin.;kendini;seni;bilmelisin;binding
Ben arkadaşlarımla eğlenirken kendimi daha enerjik hissediyorum.;Ben arkadaşlarımla eğlenirken beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Işte böyle durumlarda kendimizi onun yerine koyuyoruz.;Işte böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Her yeni projeye başladığımda kendimi çok heyecanlı hissediyorum.;Her yeni projeye başladığımda beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Oynamaya başladığında kendini tamamen oyuna kaptırdın.;Oynamaya başladığında seni tamamen oyuna kaptırdın.;kendini;seni;kaptırdın;binding
Kendi kusurlarına kafayı taktığın için sürekli kendini aynada inceliyorsun.;Kendi kusurlarına kafayı taktığın için sürekli seni aynada inceliyorsun.;kendini;seni;inceliyorsun;binding
Öz değerimi bildiğim için kendime her ortamda güvenirim.;Öz değerimi bildiğim için bana her ortamda güvenirim.;kendime;bana;güvenirim;binding
Burada davul çalarken kendimi tamamen ritme kaptırıyorum.;Burada davul çalarken beni tamamen ritme kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
• gelecekteki başarılarım için kendimi hazırlamalıyım.;• gelecekteki başarılarım için beni hazırlamalıyım.;kendimi;beni;hazırlamalıyım;binding
Daha önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.;Daha önemli işler yaparken beni doğru kararlar almaya odaklıyorum.;kendimi;beni;odaklıyorum;binding
Ancak söz almadan önce kendimi biraz toparladım.;Ancak söz almadan önce beni biraz toparladım.;kendimi;beni;toparladım;binding
Yabancı seyahate çıkınca kendimi sürekli olarak yeni yerler keşfetmeye teşvik ediyorum.;Yabancı seyahate çıkınca beni sürekli olarak yeni yerler keşfetmeye teşvik ediyorum.;kendimi;beni;teşvik ediyorum;binding
İşte bu kadar duygusal olduğum için kendime bazen kızıyorum.;İşte bu kadar duygusal olduğum için bana bazen kızıyorum.;kendime;bana;kızıyorum;binding
Her başarıya ulaşmak için kendime küçük hedefler koyuyorum.;Her başarıya ulaşmak için bana küçük hedefler koyuyorum.;kendime;bana;koyuyorum;binding
Tüm zorlu süreçlerden geçerken kendini ihmal etmemelisin.;Tüm zorlu süreçlerden geçerken seni ihmal etmemelisin.;kendini;seni;etmemelisin;binding
Bu yolda yürürken kendimi düşüncelere dalmış buluyorum.;Bu yolda yürürken beni düşüncelere dalmış buluyorum.;kendimi;beni;buluyorum;binding
Kariyer hedeflerine ulaşmak için kendine güvenmelisin.;Kariyer hedeflerine ulaşmak için sana güvenmelisin.;kendine;sana;güvenmelisin;binding
Artık yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.;Artık yürüyüşe çıkarken beni daha huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Artık kendimi uzun bir süredir huzurlu hissediyorum.;Artık beni uzun bir süredir huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Ama onunla yüzleşmek için kendimi uzun süre hazırladım.;Ama onunla yüzleşmek için beni uzun süre hazırladım.;kendimi;beni;hazırladım;binding
Ben geceleri çalışırken kendimi verimli hissediyorum.;Ben geceleri çalışırken beni verimli hissediyorum.;kendimi;beni;hissediyorum;binding
Ve birilerine yardımın dokunursa kendini daha iyi hissedersin.;Ve birilerine yardımın dokunursa seni daha iyi hissedersin.;kendini;seni;hissedersin;binding
Gelecekteki başarılarım için kendimi hazırlamalıyım.;Gelecekteki başarılarım için beni hazırlamalıyım.;kendimi;beni;hazırlamalıyım;binding
Yeni terfi aldıktan sonra kendime hediye aldım.;Yeni terfi aldıktan sonra bana hediye aldım.;kendime;bana;aldım;binding
Kadınlar düzenli spor yapınca kendini daha iyi hissediyor.;Kadınlar düzenli spor yapınca seni daha iyi hissediyor.;kendini;seni;hissediyor;binding
Benim elimden geleni yaptığımı biliyorsam kendime daha fazla yüklenmem.;Benim elimden geleni yaptığımı biliyorsam bana daha fazla yüklenmem.;kendime;bana;yüklenmem;binding
En i̇yi yemek yapmak için kendimi mutfakta geliştiriyorum.;En i̇yi yemek yapmak için beni mutfakta geliştiriyorum.;kendimi;beni;geliştiriyorum;binding
Gece yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.;Gece yürüyüşe çıkarken beni daha huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Sadece spor yaparak kendini daha zinde hissedebilirsin.;Sadece spor yaparak seni daha zinde hissedebilirsin.;kendini;seni;hissedebilirsin;binding
Yoğun tempoda tükenmemek için kendine zaman ayırmalısın.;Yoğun tempoda tükenmemek için sana zaman ayırmalısın.;kendine;sana;ayırmalısın;binding
Trafikte sinirlendiğimde kendimi derin derin nefes alarak sakinleştiriyorum.;Trafikte sinirlendiğimde beni derin derin nefes alarak sakinleştiriyorum.;kendimi;beni;sakinleştiriyorum;binding
İkinci i̇ş görüşmesi yaparken kendimi oldukça gergin hissettim.;İkinci i̇ş görüşmesi yaparken beni oldukça gergin hissettim.;kendimi;beni;hissettim;binding
Artık gelecekteki başarılarım için kendimi hazırlamalıyım.;Artık gelecekteki başarılarım için beni hazırlamalıyım.;kendimi;beni;hazırlamalıyım;binding
Küçük tatil için kendimize birkaç parça bir şeyler aldık.;Küçük tatil için bize birkaç parça bir şeyler aldık.;kendimize;bize;aldık;binding
Aslında ne kadar öfkelensek de kendimizi kontrol etmek zorundayız.;Aslında ne kadar öfkelensek de bizi kontrol etmek zorundayız.;kendimizi;bizi;zorundayız;binding
Öncelikle seyahate çıkınca kendimi sürekli olarak yeni yerler keşfetmeye teşvik ediyorum.;Öncelikle seyahate çıkınca beni sürekli olarak yeni yerler keşfetmeye teşvik ediyorum.;kendimi;beni;teşvik ediyorum;binding
Her yaz tatilinde kendimi rahatlamış hissediyorum.;Her yaz tatilinde beni rahatlamış hissediyorum.;kendimi;beni;hissediyorum;binding
Ve kendimi sakinleştirmek için derin nefes alıyorum.;Ve beni sakinleştirmek için derin nefes alıyorum.;kendimi;beni;alıyorum;binding
Şimdi dışarıda yürüyüş yaparken kendimi özgür hissediyorum.;Şimdi dışarıda yürüyüş yaparken beni özgür hissediyorum.;kendimi;beni;hissediyorum;binding
Ama bunu başardığımda kendimi çok gururlu hissedeceğim.;Ama bunu başardığımda beni çok gururlu hissedeceğim.;kendimi;beni;hissedeceğim;binding
Ben artık işe gitmeden önce kendime beslenme çantası hazırlıyorum.;Ben artık işe gitmeden önce bana beslenme çantası hazırlıyorum.;kendime;bana;hazırlıyorum;binding
Ancak aynaya bakınca kendimi tanıyamadım.;Ancak aynaya bakınca beni tanıyamadım.;kendimi;beni;tanıyamadım;binding
Fakat bütün eleştirilere rağmen kendini oyunda tutmayı başardın.;Fakat bütün eleştirilere rağmen seni oyunda tutmayı başardın.;kendini;seni;başardın;binding
2. ortam gerilince kendinizi sakinleştirmeyi bilmelisiniz.;2. ortam gerilince sizi sakinleştirmeyi bilmelisiniz.;kendinizi;sizi;bilmelisiniz;binding
Bir terfi aldıktan sonra kendime hediye aldım.;Bir terfi aldıktan sonra bana hediye aldım.;kendime;bana;aldım;binding
Yine davul çalarken kendimi tamamen ritme kaptırıyorum.;Yine davul çalarken beni tamamen ritme kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Benim değerimi bildiğim için kendime her ortamda güvenirim.;Benim değerimi bildiğim için bana her ortamda güvenirim.;kendime;bana;güvenirim;binding
Kitap okurken genellikle kendimi baş karakterle özdeşleştiririm.;Kitap okurken genellikle beni baş karakterle özdeşleştiririm.;kendimi;beni;özdeşleştiririm;binding
Yine güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Yine güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Dün i̇şe dönmeden önce kendimize bir güzellik yapıp masaj aldık.;Dün i̇şe dönmeden önce bize bir güzellik yapıp masaj aldık.;kendimize;bize;aldık;binding
Kritik eleştirilere kulak asmayıp kendimi geliştirmeye devam ediyorum.;Kritik eleştirilere kulak asmayıp beni geliştirmeye devam ediyorum.;kendimi;beni;ediyorum;binding
Ancak bunu başardığımda kendimi çok gururlu hissedeceğim.;Ancak bunu başardığımda beni çok gururlu hissedeceğim.;kendimi;beni;hissedeceğim;binding
Sevgili arkadaşlarımla eğlenirken kendimi daha enerjik hissediyorum.;Sevgili arkadaşlarımla eğlenirken beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Hadi sahneye çıkmadan önce kendine aynada son bir kez bak.;Hadi sahneye çıkmadan önce sana aynada son bir kez bak.;kendine;sana;bak;binding
Çok yoğun bir hafta sonu sonrası kendimi bir fincan kahveyle ödüllendiriyorum.;Çok yoğun bir hafta sonu sonrası beni bir fincan kahveyle ödüllendiriyorum.;kendimi;beni;ödüllendiriyorum;binding
Öncelikle ailemi uzun süre görmeyince kendimi eksik hissettim.;Öncelikle ailemi uzun süre görmeyince beni eksik hissettim.;kendimi;beni;hissettim;binding
Çok güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Çok güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Ben yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.;Ben yürüyüşe çıkarken beni daha huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Bugün yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.;Bugün yürüyüşe çıkarken beni daha huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Bu anı kaçırmamak için kendimi telefonu elimden bırakmaya zorladım.;Bu anı kaçırmamak için beni telefonu elimden bırakmaya zorladım.;kendimi;beni;zorladım;binding
Sen elle tutulur bir derdin olmayınca kendine yapay dertler yaratıyorsun.;Sen elle tutulur bir derdin olmayınca sana yapay dertler yaratıyorsun.;kendine;sana;yaratıyorsun;binding
Sosyal öğrenci kulüplerine katıldığımda kendimi sosyal hissediyorum.;Sosyal öğrenci kulüplerine katıldığımda beni sosyal hissediyorum.;kendimi;beni;hissediyorum;binding
Bundan başarılı olmak için kendime bazı hedefler koydum.;Bundan başarılı olmak için bana bazı hedefler koydum.;kendime;bana;koydum;binding
Sonra bahar gelince kendimi daha çocuksu hissediyorum.;Sonra bahar gelince beni daha çocuksu hissediyorum.;kendimi;beni;hissediyorum;binding
Dans ederken kendimi fazla kaptırıyorum.;Dans ederken beni fazla kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Bu eleştirilere kulak asmayıp kendimi geliştirmeye devam ediyorum.;Bu eleştirilere kulak asmayıp beni geliştirmeye devam ediyorum.;kendimi;beni;ediyorum;binding
Böylece sahneye hazırlanırken kendini karakterin ruh haline sokuyorsun.;Böylece sahneye hazırlanırken seni karakterin ruh haline sokuyorsun.;kendini;seni;sokuyorsun;binding
Ve davul çalarken kendimi tamamen ritme kaptırıyorum.;Ve davul çalarken beni tamamen ritme kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Ve i̇lerisi için adım atarken kendime güveniyorum.;Ve i̇lerisi için adım atarken bana güveniyorum.;kendime;bana;güveniyorum;binding
Artık başkasına bel bağlamadan kendini yerden kaldırmayı öğrenmelisin.;Artık başkasına bel bağlamadan seni yerden kaldırmayı öğrenmelisin.;kendini;seni;öğrenmelisin;binding
Ben yeni işimde kendime daha çok güveniyorum.;Ben yeni işimde bana daha çok güveniyorum.;kendime;bana;güveniyorum;binding
Hangi seçimlerde kendini aday göstermeliydin.;Hangi seçimlerde seni aday göstermeliydin.;kendini;seni;göstermeliydin;binding
Ben yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.;Ben yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.;kendimi;beni;zorlarım;binding
Ancak yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.;Ancak yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.;kendimi;beni;zorlarım;binding
Ayrıca gelecekteki başarılarım için kendimi hazırlamalıyım.;Ayrıca gelecekteki başarılarım için beni hazırlamalıyım.;kendimi;beni;hazırlamalıyım;binding
Ancak eleştirilere kulak asmayıp kendimi geliştirmeye devam ediyorum.;Ancak eleştirilere kulak asmayıp beni geliştirmeye devam ediyorum.;kendimi;beni;ediyorum;binding
Benim i̇ş yerinde kendimi çok rahat hissediyorum.;Benim i̇ş yerinde beni çok rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Ayrıca tatil için kendimize birkaç parça bir şeyler aldık.;Ayrıca tatil için bize birkaç parça bir şeyler aldık.;kendimize;bize;aldık;binding
Ben sunum yaparken kendimi çok heyecanlı hissediyorum.;Ben sunum yaparken beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Yeni projeye başlamak için kendimi motive ediyorum.;Yeni projeye başlamak için beni motive ediyorum.;kendimi;beni;ediyorum;binding
Burada yanlış anlaşılmamak için kendimi daha iyi ifade etmeye çalışıyorum.;Burada yanlış anlaşılmamak için beni daha iyi ifade etmeye çalışıyorum.;kendimi;beni;çalışıyorum;binding
Bu güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Bu güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Sabah yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.;Sabah yürüyüşe çıkarken beni daha huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Bir sunuma başlamadan önce kendini tanıtabilirsin.;Bir sunuma başlamadan önce seni tanıtabilirsin.;kendini;seni;tanıtabilirsin;binding
Ben bunu başardığımda kendimi çok gururlu hissedeceğim.;Ben bunu başardığımda beni çok gururlu hissedeceğim.;kendimi;beni;hissedeceğim;binding
Şimdi köpeğimi gezdirirken kendimi mutlu hissediyorum.;Şimdi köpeğimi gezdirirken beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
İki köpeğimi eğitirken kendimi sabırlı olmaya zorluyorum.;İki köpeğimi eğitirken beni sabırlı olmaya zorluyorum.;kendimi;beni;zorlıyorum;binding
Bu kadar duygusal olduğum için kendime bazen kızıyorum.;Bu kadar duygusal olduğum için bana bazen kızıyorum.;kendime;bana;kızıyorum;binding
3. sınavdan sonra kendine ödül olarak tatlı alırsın.;3. sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Her hata yaptığında kendini affetmeyi bilmelisin.;Her hata yaptığında seni affetmeyi bilmelisin.;kendini;seni;bilmelisin;binding
Böyle güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Böyle güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Şimdi her sabah kendimi egzersiz yapmaya motive ediyorum.;Şimdi her sabah beni egzersiz yapmaya motive ediyorum.;kendimi;beni;motive ediyorum;binding
Hedefime ulaşmak için kendimi sıkı çalışmaya alıştırdım.;Hedefime ulaşmak için beni sıkı çalışmaya alıştırdım.;kendimi;beni;alıştırdım;binding
Kulaklıklarımı takıp kendimi müziğe bırakıyorum.;Kulaklıklarımı takıp beni müziğe bırakıyorum.;kendimi;beni;bırakıyorum;binding
Bu kitap okurken genellikle kendimi baş karakterle özdeşleştiririm.;Bu kitap okurken genellikle beni baş karakterle özdeşleştiririm.;kendimi;beni;özdeşleştiririm;binding
Böyle yoğun tempoda tükenmemek için kendine zaman ayırmalısın.;Böyle yoğun tempoda tükenmemek için sana zaman ayırmalısın.;kendine;sana;ayırmalısın;binding
Yani her sabah kendimi egzersiz yapmaya motive ediyorum.;Yani her sabah beni egzersiz yapmaya motive ediyorum.;kendimi;beni;motive ediyorum;binding
Çünkü elle tutulur bir derdin olmayınca kendine yapay dertler yaratıyorsun.;Çünkü elle tutulur bir derdin olmayınca sana yapay dertler yaratıyorsun.;kendine;sana;yaratıyorsun;binding
Kendi doktorumla görüştükten sonra kendimi daha rahat hissediyorum.;Kendi doktorumla görüştükten sonra beni daha rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Bir yeni projeye başlamak için kendimi motive ediyorum.;Bir yeni projeye başlamak için beni motive ediyorum.;kendimi;beni;ediyorum;binding
Ama birilerine yardımın dokunursa kendini daha iyi hissedersin.;Ama birilerine yardımın dokunursa seni daha iyi hissedersin.;kendini;seni;hissedersin;binding
Ben köpeğimi eğitirken kendimi sabırlı olmaya zorluyorum.;Ben köpeğimi eğitirken beni sabırlı olmaya zorluyorum.;kendimi;beni;zorlıyorum;binding
Artık tatilden dönünce kendimizi sıkı bir beslenme programına sokarız.;Artık tatilden dönünce bizi sıkı bir beslenme programına sokarız.;kendimizi;bizi;sokarız;binding
Bu i̇ş yerinde kendimi çok rahat hissediyorum.;Bu i̇ş yerinde beni çok rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Son ders çalışırken kendimi odaklanmaya zorladım.;Son ders çalışırken beni odaklanmaya zorladım.;kendimi;beni;zorladım;binding
Ama yeni işimde kendime daha çok güveniyorum.;Ama yeni işimde bana daha çok güveniyorum.;kendime;bana;güveniyorum;binding
Öncelikle yanlış anlaşılmamak için kendimi daha iyi ifade etmeye çalışıyorum.;Öncelikle yanlış anlaşılmamak için beni daha iyi ifade etmeye çalışıyorum.;kendimi;beni;çalışıyorum;binding
Insan düzenli spor yapınca kendini daha iyi hissediyor.;Insan düzenli spor yapınca seni daha iyi hissediyor.;kendini;seni;hissediyor;binding
Böylece hedefime ulaşmak için kendimi sıkı çalışmaya alıştırdım.;Böylece hedefime ulaşmak için beni sıkı çalışmaya alıştırdım.;kendimi;beni;alıştırdım;binding
Ben değerimi bildiğim için kendime her ortamda güvenirim.;Ben değerimi bildiğim için bana her ortamda güvenirim.;kendime;bana;güvenirim;binding
O eğitimler sonunda kendimi çok daha yetkin hissediyorum.;O eğitimler sonunda beni çok daha yetkin hissediyorum.;kendimi;beni;hissediyorum;binding
Her restoranda tek başına yemek yerken kendimi rahatsız hissediyorum.;Her restoranda tek başına yemek yerken beni rahatsız hissediyorum.;kendimi;beni;hissediyorum;binding
Gece i̇şe dönmeden önce kendimize bir güzellik yapıp masaj aldık.;Gece i̇şe dönmeden önce bize bir güzellik yapıp masaj aldık.;kendimize;bize;aldık;binding
Ayrıca restoranda tek başına yemek yerken kendimi rahatsız hissediyorum.;Ayrıca restoranda tek başına yemek yerken beni rahatsız hissediyorum.;kendimi;beni;hissediyorum;binding
Bugün önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.;Bugün önemli işler yaparken beni doğru kararlar almaya odaklıyorum.;kendimi;beni;odaklıyorum;binding
Özellikle yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.;Özellikle yürüyüşe çıkarken beni daha huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Ama sabırlı olmaya çalışsam da kendimi bir yerden sonra tutamadım.;Ama sabırlı olmaya çalışsam da beni bir yerden sonra tutamadım.;kendimi;beni;tutamadım;binding
Ve gelecekteki başarılarım için kendimi hazırlamalıyım.;Ve gelecekteki başarılarım için beni hazırlamalıyım.;kendimi;beni;hazırlamalıyım;binding
Bu i̇ddialara karşı kendimizi iyi savunmalıyız.;Bu i̇ddialara karşı bizi iyi savunmalıyız.;kendimizi;bizi;savunmalıyız;binding
Ardından kulaklıklarımı takıp kendimi müziğe bırakıyorum.;Ardından kulaklıklarımı takıp beni müziğe bırakıyorum.;kendimi;beni;bırakıyorum;binding
İkinci ders çalışırken kendimi odaklanmaya zorladım.;İkinci ders çalışırken beni odaklanmaya zorladım.;kendimi;beni;zorladım;binding
Sen sunuma başlamadan önce kendini tanıtabilirsin.;Sen sunuma başlamadan önce seni tanıtabilirsin.;kendini;seni;tanıtabilirsin;binding
Ben onunla yüzleşmek için kendimi uzun süre hazırladım.;Ben onunla yüzleşmek için beni uzun süre hazırladım.;kendimi;beni;hazırladım;binding
Özellikle trafikte sinirlendiğimde kendimi derin derin nefes alarak sakinleştiriyorum.;Özellikle trafikte sinirlendiğimde beni derin derin nefes alarak sakinleştiriyorum.;kendimi;beni;sakinleştiriyorum;binding
İyi yemek yapmak için kendimi mutfakta geliştiriyorum.;İyi yemek yapmak için beni mutfakta geliştiriyorum.;kendimi;beni;geliştiriyorum;binding
Ve dans ederken kendimi fazla kaptırıyorum.;Ve dans ederken beni fazla kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Artık yaz tatilinde kendimi rahatlamış hissediyorum.;Artık yaz tatilinde beni rahatlamış hissediyorum.;kendimi;beni;hissediyorum;binding
Özellikle yaz tatilinde kendimi rahatlamış hissediyorum.;Özellikle yaz tatilinde beni rahatlamış hissediyorum.;kendimi;beni;hissediyorum;binding
Ben başarılı olmak için kendime bazı hedefler koydum.;Ben başarılı olmak için bana bazı hedefler koydum.;kendime;bana;koydum;binding
Eğer hata yaptığında kendini affetmeyi bilmelisin.;Eğer hata yaptığında seni affetmeyi bilmelisin.;kendini;seni;bilmelisin;binding
Yine bir şeyler öğrenirken kendimi daha açık fikirli olmaya zorluyorum.;Yine bir şeyler öğrenirken beni daha açık fikirli olmaya zorluyorum.;kendimi;beni;zorluyorum;binding
İlk söz almadan önce kendimi biraz toparladım.;İlk söz almadan önce beni biraz toparladım.;kendimi;beni;toparladım;binding
Dün aynaya bakınca kendimi tanıyamadım.;Dün aynaya bakınca beni tanıyamadım.;kendimi;beni;tanıyamadım;binding
Hep böyle durumlarda kendimizi onun yerine koyuyoruz.;Hep böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Ama çalışmaya başlamadan önce kendimi düzene soktum..;Ama çalışmaya başlamadan önce beni düzene soktum.;kendimi;beni;soktum;binding
Ve her şey iyi olacak diye kendimi sürekli telkin ediyorum.;Ve her şey iyi olacak diye beni sürekli telkin ediyorum.;kendimi;beni;ediyorum;binding
Ben değerimi bildiğim için kendime her ortamda güvenirim.;Ben değerimi bildiğim için bana her ortamda güvenirim.;kendime;bana;güvenirim;binding
Bu eğitim seminerinde kendimi profesyonel hissediyorum.;Bu eğitim seminerinde beni profesyonel hissediyorum.;kendimi;beni;hissediyorum;binding
Herkes yeni projeye başladığımda kendimi çok heyecanlı hissediyorum.;Herkes yeni projeye başladığımda beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Ve artık işe gitmeden önce kendime beslenme çantası hazırlıyorum.;Ve artık işe gitmeden önce bana beslenme çantası hazırlıyorum.;kendime;bana;hazırlıyorum;binding
Kendi elimden geleni yaptığımı biliyorsam kendime daha fazla yüklenmem.;Kendi elimden geleni yaptığımı biliyorsam bana daha fazla yüklenmem.;kendime;bana;yüklenmem;binding
Ama artık işe gitmeden önce kendime beslenme çantası hazırlıyorum.;Ama artık işe gitmeden önce bana beslenme çantası hazırlıyorum.;kendime;bana;hazırlıyorum;binding
Sonra terfi aldıktan sonra kendime hediye aldım.;Sonra terfi aldıktan sonra bana hediye aldım.;kendime;bana;aldım;binding
Sonra davul çalarken kendimi tamamen ritme kaptırıyorum.;Sonra davul çalarken beni tamamen ritme kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Evde güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Evde güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Her sunuma başlamadan önce kendini tanıtabilirsin.;Her sunuma başlamadan önce seni tanıtabilirsin.;kendini;seni;tanıtabilirsin;binding
Bu sunuma başlamadan önce kendini tanıtabilirsin.;Bu sunuma başlamadan önce seni tanıtabilirsin.;kendini;seni;tanıtabilirsin;binding
En i̇lerisi için adım atarken kendime güveniyorum.;En i̇lerisi için adım atarken bana güveniyorum.;kendime;bana;güveniyorum;binding
Dün yoğun bir hafta sonu sonrası kendimi bir fincan kahveyle ödüllendiriyorum.;Dün yoğun bir hafta sonu sonrası beni bir fincan kahveyle ödüllendiriyorum.;kendimi;beni;ödüllendiriyorum;binding
Şimdi kendimi sakinleştirmek için derin nefes alıyorum.;Şimdi beni sakinleştirmek için derin nefes alıyorum.;kendimi;beni;alıyorum;binding
Lise öğrenci kulüplerine katıldığımda kendimi sosyal hissediyorum.;Lise öğrenci kulüplerine katıldığımda beni sosyal hissediyorum.;kendimi;beni;hissediyorum;binding
İşte buradan anlıyoruz ki kendine artık güveniyorsun.;İşte buradan anlıyoruz ki sana artık güveniyorsun.;kendine;sana;güveniyorsun;binding
Önce başkasına bel bağlamadan kendini yerden kaldırmayı öğrenmelisin.;Önce başkasına bel bağlamadan seni yerden kaldırmayı öğrenmelisin.;kendini;seni;öğrenmelisin;binding
Ben bunu başardığımda kendimi çok gururlu hissedeceğim.;Ben bunu başardığımda beni çok gururlu hissedeceğim.;kendimi;beni;hissedeceğim;binding
Aynı anı kaçırmamak için kendimi telefonu elimden bırakmaya zorladım.;Aynı anı kaçırmamak için beni telefonu elimden bırakmaya zorladım.;kendimi;beni;zorladım;binding
Ayrıca ailemi uzun süre görmeyince kendimi eksik hissettim.;Ayrıca ailemi uzun süre görmeyince beni eksik hissettim.;kendimi;beni;hissettim;binding
Arkadaşlar terfi aldıktan sonra kendime hediye aldım.;Arkadaşlar terfi aldıktan sonra bana hediye aldım.;kendime;bana;aldım;binding
Ben kamp yaparken zorlansam da kendimi doğayla iç içe buluyorum.;Ben kamp yaparken zorlansam da beni doğayla iç içe buluyorum.;kendimi;beni;buluyorum;binding
Ancak bütün eleştirilere rağmen kendini oyunda tutmayı başardın.;Ancak bütün eleştirilere rağmen seni oyunda tutmayı başardın.;kendini;seni;başardın;binding
Burada güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Burada güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Böyle önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.;Böyle önemli işler yaparken beni doğru kararlar almaya odaklıyorum.;kendimi;beni;odaklıyorum;binding
Güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Ancak trafikte sinirlendiğimde kendimi derin derin nefes alarak sakinleştiriyorum.;Ancak trafikte sinirlendiğimde beni derin derin nefes alarak sakinleştiriyorum.;kendimi;beni;sakinleştiriyorum;binding
Sabah spor yaparak kendini daha zinde hissedebilirsin.;Sabah spor yaparak seni daha zinde hissedebilirsin.;kendini;seni;hissedebilirsin;binding
• ortam gerilince kendinizi sakinleştirmeyi bilmelisiniz.;• ortam gerilince sizi sakinleştirmeyi bilmelisiniz.;kendinizi;sizi;bilmelisiniz;binding
Köpeğimi gezdirirken kendimi mutlu hissediyorum.;Köpeğimi gezdirirken beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Tüm eğitimler sonunda kendimi çok daha yetkin hissediyorum.;Tüm eğitimler sonunda beni çok daha yetkin hissediyorum.;kendimi;beni;hissediyorum;binding
İngilizce kitap okurken genellikle kendimi baş karakterle özdeşleştiririm.;İngilizce kitap okurken genellikle beni baş karakterle özdeşleştiririm.;kendimi;beni;özdeşleştiririm;binding
