good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Kız bakkala giderken komşunun görmemiş gibi yaptığı çırak ustasından azar yedi.;Kız bakkala giderken komşuyu görmemiş gibi yaptığı çırak ustasından azar yedi.;komşunun;komşuyu;yaptığı çırak;relative_clauses
Bir otobüse binmeden annesine sıkıca sarılan çocuğu muavin tanıyormuş.;Bir otobüse binmeden annesinin sıkıca sarılan çocuğu muavin tanıyormuş.;annesine;annesinin;sarılan;relative_clauses
Bu koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Bu koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Bir bakkala giderken komşunun görmemiş gibi yaptığı çırağı ustası azarladı.;Bir bakkala giderken komşuyu görmemiş gibi yaptığı çırağı ustası azarladı.;komşunun;komşuyu;yaptığı çırağı;relative_clauses
Ama aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhiti iş yerinde ziyaret ettik.;Ama aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhiti iş yerinde ziyaret ettik.;emlakçının;emlakçıyı;önerdiği müteahhiti;relative_clauses
Hatta geçtiğimiz ay ünlü yazarla nişanlanan muhabir kanala davetiye gönderdi.;Hatta geçtiğimiz ay ünlü yazarın nişanlanan muhabir kanala davetiye gönderdi.;ünlü yazarla;ünlü yazarın;nişanlanan;relative_clauses
Fizik muayenede hastayla sakince konuşan doktoru asistanlar dikkatle izledi.;Fizik muayenede hastanın sakince konuşan doktoru asistanlar dikkatle izledi.;hastayla;hastanın;konuşan;relative_clauses
Anne bakkala giderken komşuyu görmemiş gibi yapan çırak ustasından azar yedi.;Anne bakkala giderken komşunun görmemiş gibi yapan çırak ustasından azar yedi.;komşuyu;komşunun;yapan;relative_clauses
Ve otobüse binmeden annesinin sıkıca sarıldığı çocuğu muavin tanıyormuş.;Ve otobüse binmeden annesine sıkıca sarıldığı çocuğu muavin tanıyormuş.;annesinin;annesine;sarıldığı çocuğu;relative_clauses
Onu ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Onu ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
Yapılan yemekte onu yakından tanıyan kişiler söz aldı.;Yapılan yemekte onun yakından tanıyan kişiler söz aldı.;onu;onun;tanıyan;relative_clauses
Onlar her hafta tango hocasıyla derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;Onlar her hafta tango hocasının derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
O konserde sevgilisini gururla izleyen adamı ben de fark ettim.;O konserde sevgilisinin gururla izleyen adamı ben de fark ettim.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Hatta otobüse binmeden annesine sıkıca sarılan çocuğu muavin tanıyormuş.;Hatta otobüse binmeden annesinin sıkıca sarılan çocuğu muavin tanıyormuş.;annesine;annesinin;sarılan;relative_clauses
Ve program boyunca gazetecinin sorularla bunalttığı sunucu sakinliğini korudu.;Ve program boyunca gazeteciyi sorularla bunalttığı sunucu sakinliğini korudu.;gazetecinin;gazeteciyi;bunalttığı sunucu;relative_clauses
Uzun yıllardır yönetmenin her projesinde desteklediği oyuncuyu şimdi herkes tebrik ediyor.;Uzun yıllardır yönetmeni her projesinde desteklediği oyuncuyu şimdi herkes tebrik ediyor.;yönetmenin;yönetmeni;desteklediği oyuncuyu;relative_clauses
Aynı sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;Aynı sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Bir sokağın başında berberi uzaktan gören terzi el salladı.;Bir sokağın başında berberin uzaktan gören terzi el salladı.;berberi;berberin;gören;relative_clauses
Uzun yıllardır yönetmeni her projesinde destekleyen oyuncu ödülü ikisi için aldı.;Uzun yıllardır yönetmenin her projesinde destekleyen oyuncu ödülü ikisi için aldı.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Ben arka bahçede kedinin sürekli kovaladığı köpeği seviyorum.;Ben arka bahçede kediyi sürekli kovaladığı köpeği seviyorum.;kedinin;kediyi;kovaladığı köpeği;relative_clauses
Çocuk bakkala giderken komşunun görmemiş gibi yaptığı çırak ustasından azar yedi.;Çocuk bakkala giderken komşuyu görmemiş gibi yaptığı çırak ustasından azar yedi.;komşunun;komşuyu;yaptığı çırak;relative_clauses
Bugün bakkala giderken komşuyu görmemiş gibi yapan çırağı ustası azarladı.;Bugün bakkala giderken komşunun görmemiş gibi yapan çırağı ustası azarladı.;komşuyu;komşunun;yapan;relative_clauses
Son otobüse binmeden annesine sıkıca sarılan çocuğu muavin tanıyormuş.;Son otobüse binmeden annesinin sıkıca sarılan çocuğu muavin tanıyormuş.;annesine;annesinin;sarılan;relative_clauses
Müdür geçtiğimiz gün yöneticiyi sesini yükselterek ağlatan çalışanı odasına çağırdı.;Müdür geçtiğimiz gün yöneticinin sesini yükselterek ağlatan çalışanı odasına çağırdı.;yöneticiyi;yöneticinin;ağlatan;relative_clauses
Arka bahçede kediyi sürekli kovalayan köpek aslında oyun oynuyor.;Arka bahçede kedinin sürekli kovalayan köpek aslında oyun oynuyor.;kediyi;kedinin;kovalayan;relative_clauses
Sonra konserde sevgilisinin gururla izlediği piyanisti ben de fark ettim.;Sonra konserde sevgilisini gururla izlediği piyanisti ben de fark ettim.;sevgilisinin;sevgilisini;izlediği piyanisti;relative_clauses
Ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
Ardından sahada mühendisi bir şey sormak için arayan işçiyi biraz bekletti.;Ardından sahada mühendisin bir şey sormak için arayan işçiyi biraz bekletti.;mühendisi;mühendisin;arayan;relative_clauses
On aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhit bizimle görüşmeye geldi.;On aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhit bizimle görüşmeye geldi.;emlakçıyı;emlakçının;öneren;relative_clauses
Bu koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Bu koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Ece’nin;Ece’yi;taşıdığı kardeşine;relative_clauses
Ve geçen gün elemanın bir hışımla azarladığı müşteriyi şikayet ettik.;Ve geçen gün elemanı bir hışımla azarladığı müşteriyi şikayet ettik.;elemanın;elemanı;azarladığı müşteriyi;relative_clauses
Ve geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;Ve geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
İlk sabah annesini hastanede gören küçük kızı bir türlü teselli edemediler.;İlk sabah annesinin hastanede gören küçük kızı bir türlü teselli edemediler.;annesini;annesinin;gören;relative_clauses
Yaklaşık her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Yaklaşık her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Çocuklar her fırsatta öğrencilerini içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;Çocuklar her fırsatta öğrencilerinin içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Hatta otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Hatta otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
Yapılan yemekte onun yakından tanıdığı kişiler söz aldı.;Yapılan yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Fakat arka bahçede kediyi sürekli kovalayan köpek aslında oyun oynuyor.;Fakat arka bahçede kedinin sürekli kovalayan köpek aslında oyun oynuyor.;kediyi;kedinin;kovalayan;relative_clauses
Orta sahada mühendisin bir şey sormak için aradığı işçi önce yanındakilere danıştı.;Orta sahada mühendisi bir şey sormak için aradığı işçi önce yanındakilere danıştı.;mühendisin;mühendisi;aradığı işçi;relative_clauses
Sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;Sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Bir koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşi odada çok kalmadı.;Bir koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşi odada çok kalmadı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Her koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Her koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Ece’nin;Ece’yi;taşıdığı kardeşine;relative_clauses
O sabah annesinin hastanede gördüğü küçük kızı bir türlü teselli edemediler.;O sabah annesini hastanede gördüğü küçük kızı bir türlü teselli edemediler.;annesinin;annesini;gördüğü küçük kızı;relative_clauses
Bu sahada mühendisi bir şey sormak için arayan işçi önce yanındakilere danıştı.;Bu sahada mühendisin bir şey sormak için arayan işçi önce yanındakilere danıştı.;mühendisi;mühendisin;arayan;relative_clauses
Orta sahada mühendisi bir şey sormak için arayan işçi önce yanındakilere danıştı.;Orta sahada mühendisin bir şey sormak için arayan işçi önce yanındakilere danıştı.;mühendisi;mühendisin;arayan;relative_clauses
Ayrıca geçtiğimiz ay ünlü yazarın nişanlandığı muhabire tebrik mesajları geliyor.;Ayrıca geçtiğimiz ay ünlü yazarla nişanlandığı muhabire tebrik mesajları geliyor.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabire;relative_clauses
Bir geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;Bir geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
Hemen her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Hemen her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Bu ormanda sırtlanı iştahla yiyen aslanı daha önce görmüştü.;Bu ormanda sırtlanın iştahla yiyen aslanı daha önce görmüştü.;sırtlanı;sırtlanın;yiyen;relative_clauses
Bu koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşi odada çok kalmadı.;Bu koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşi odada çok kalmadı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
İlk konserde sevgilisinin gururla izlediği piyanist onu çok etkilemiş.;İlk konserde sevgilisini gururla izlediği piyanist onu çok etkilemiş.;sevgilisinin;sevgilisini;izlediği piyanist;relative_clauses
Bu sınavda gözetmeni sessizce uyaran öğrenci yerine geçti.;Bu sınavda gözetmenin sessizce uyaran öğrenci yerine geçti.;gözetmeni;gözetmenin;uyaran;relative_clauses
Fakat sahada mühendisin bir şey sormak için aradığı işçi önce yanındakilere danıştı.;Fakat sahada mühendisi bir şey sormak için aradığı işçi önce yanındakilere danıştı.;mühendisin;mühendisi;aradığı işçi;relative_clauses
Uzun yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Uzun yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Ama her fırsatta öğrencilerinin içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;Ama her fırsatta öğrencilerini içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;öğrencilerinin;öğrencilerini;övdüğü profesör;relative_clauses
Ancak geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;Ancak geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
Her muayenede hastayla sakince konuşan doktor herkesin ilgisini çekti.;Her muayenede hastanın sakince konuşan doktor herkesin ilgisini çekti.;hastayla;hastanın;konuşan;relative_clauses
Tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;Tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
Okul tercih döneminde kızımla uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;Okul tercih döneminde kızımın uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;kızımla;kızımın;konuşan;relative_clauses
İlk toplantıdan sonra beni eve bırakan arkadaşım size de selam söyledi.;İlk toplantıdan sonra benim eve bırakan arkadaşım size de selam söyledi.;beni;benim;bırakan;relative_clauses
Ama arka bahçede kediyi sürekli kovalayan köpeği seviyorum.;Ama arka bahçede kedinin sürekli kovalayan köpeği seviyorum.;kediyi;kedinin;kovalayan;relative_clauses
Fakat arka bahçede kedinin sürekli kovaladığı köpek aslında oyun oynuyor.;Fakat arka bahçede kediyi sürekli kovaladığı köpek aslında oyun oynuyor.;kedinin;kediyi;kovaladığı köpek;relative_clauses
Kadın bakkala giderken komşuyu görmemiş gibi yapan çırağı ustası azarladı.;Kadın bakkala giderken komşunun görmemiş gibi yapan çırağı ustası azarladı.;komşuyu;komşunun;yapan;relative_clauses
Yine konserde sevgilisini gururla izleyen adamı ben de fark ettim.;Yine konserde sevgilisinin gururla izleyen adamı ben de fark ettim.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Bir program boyunca gazetecinin sorularla bunalttığı sunucuyu herkes çok eleştirdi.;Bir program boyunca gazeteciyi sorularla bunalttığı sunucuyu herkes çok eleştirdi.;gazetecinin;gazeteciyi;bunalttığı sunucuyu;relative_clauses
İşte geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;İşte geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
Bir konserde sevgilisinin gururla izlediği piyanist onu çok etkilemiş.;Bir konserde sevgilisini gururla izlediği piyanist onu çok etkilemiş.;sevgilisinin;sevgilisini;izlediği piyanist;relative_clauses
Her hafta tango hocasıyla derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;Her hafta tango hocasının derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
On aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;On aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;emlakçıyı;emlakçının;öneren;relative_clauses
Küçük sokağın başında berberin uzaktan gördüğü terzi el salladı.;Küçük sokağın başında berberi uzaktan gördüğü terzi el salladı.;berberin;berberi;gördüğü terzi;relative_clauses
Ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;Ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Yapılan sınavda gözetmenin sessizce uyardığı öğrenciyi herkes gördü.;Yapılan sınavda gözetmeni sessizce uyardığı öğrenciyi herkes gördü.;gözetmenin;gözetmeni;uyardığı öğrenciyi;relative_clauses
